ID	DateTime	Run	Encoding_Trial	FaceBase_OnsetTime	FaceBase_OnsetTimeUncertainty	FaceBase_fMRI_Pulse	FaceBase_fMRI_PulseTime	Assoc_Encoding_OnsetTime	Assoc_Encoding_OnsetTimeUncertainty	Assoc_Encoding_fMRI_Pulse	Assoc_Encoding_fMRI_PulseTime	Immediate_Recall_OnsetTime	Immediate_Recall_OnsetTimeUncertainty	Immediate_Recall_fMRI_Pulse	Immediate_Recall_fMRI_PulseTime	Immediate_Recall_Pressed_Button	Immediate_Recall_RT	Immediate_Recall_Accuracy	Immediate_Recall_Feedback_OnsetTime	Immediate_Recall_Feedback_OnsetTimeUncertainty	Immediate_Recall_Feedback_fMRI_Pulse	Immediate_Recall_Feedback_fMRI_PulseTime	Presented_Person	Presented_Object	Object_Category	First_pulse_time	TrialStatus
66299	06/15/2021 14:26:05	1	1	285137	1	6	284153	287836	1	7	286274	291818	1	9	290514	2	994	correct	292834	1	10	292634	mae_01010.png	mae_Schach.png	inorganic	273554	ok
66299	06/15/2021 14:26:17	1	2	296783	1	11	294754	298732	1	12	296874	303797	1	15	303234	2	1312	correct	305147	1	15	303234	mat_23275.png	mat_Feuerzeug.png	inorganic	273554	ok
66299	06/15/2021 14:26:30	1	3	308179	1	17	307474	311178	1	18	309594	315826	1	20	313834	3	906	correct	316776	1	21	315954	moh_06446.png	moh_Muecke.png	organic	273554	ok
66299	06/15/2021 14:26:41	1	4	321075	1	23	320193	323557	1	24	322314	326823	1	26	326553	3	1227	correct	328072	1	26	326553	foj_08220.png	foj_Rose.png	organic	273554	ok
66299	06/15/2021 14:26:51	1	5	331904	1	28	330794	334220	1	29	332914	338552	1	31	337153	2	1443	correct	340018	1	32	339274	fab_06018.png	fab_Kinderwagen.png	inorganic	273554	ok
66299	06/15/2021 14:27:02	1	6	342451	1	33	341394	344633	1	34	343513	348615	1	36	347754	2	1303	correct	349948	1	37	349873	mao_11634.png	mao_Kegel.png	inorganic	273554	ok
66299	06/15/2021 14:27:12	1	7	353131	1	38	351993	354897	1	39	354114	358745	1	41	358353	3	1563	correct	360345	1	41	358353	mos_20953.png	mos_Traube.png	organic	273554	ok
66299	06/15/2021 14:27:21	1	8	363244	1	43	362594	364910	1	44	364714	368092	1	45	366833	2	1837	correct	369975	1	46	368953	fag_06539.png	fag_Portemonnaie.png	inorganic	273554	ok
66299	06/15/2021 14:27:33	1	9	371891	1	47	371074	375190	1	48	373193	380221	1	51	379554	3	1267	correct	381521	1	51	379554	mob_00760.png	mob_Igel.png	organic	273554	ok
66299	06/15/2021 14:27:44	1	10	384587	1	53	383793	386636	1	54	385913	390251	1	56	390153	2	1949	correct	392234	1	56	390153	fap_16329.png	fap_Kissen.png	inorganic	273554	ok
66299	06/15/2021 14:27:55	1	11	395200	1	58	394393	396899	1	59	396513	401164	1	61	400753	3	902	correct	402097	1	61	400753	mof_02408.png	mof_Hahn.png	organic	273554	ok
66299	06/15/2021 14:28:05	1	12	406279	1	63	404993	407896	1	64	407113	412344	1	66	411353	3	1244	correct	413627	1	67	413473	foi_03389.png	foi_Apfelkuchen.png	organic	273554	ok
