ID	DateTime	Run	Encoding_Trial	FaceBase_OnsetTime	FaceBase_OnsetTimeUncertainty	FaceBase_fMRI_Pulse	FaceBase_fMRI_PulseTime	Assoc_Encoding_OnsetTime	Assoc_Encoding_OnsetTimeUncertainty	Assoc_Encoding_fMRI_Pulse	Assoc_Encoding_fMRI_PulseTime	Immediate_Recall_OnsetTime	Immediate_Recall_OnsetTimeUncertainty	Immediate_Recall_fMRI_Pulse	Immediate_Recall_fMRI_PulseTime	Immediate_Recall_Pressed_Button	Immediate_Recall_RT	Immediate_Recall_Accuracy	Immediate_Recall_Feedback_OnsetTime	Immediate_Recall_Feedback_OnsetTimeUncertainty	Immediate_Recall_Feedback_fMRI_Pulse	Immediate_Recall_Feedback_fMRI_PulseTime	Presented_Person	Presented_Object	Object_Category	First_pulse_time	TrialStatus
66376	06/29/2021 14:30:44	1	1	61329	1	6	60989	63228	1	6	60989	67793	1	8	66391	3	1366	correct	69193	1	9	69091	mom_59361.png	mom_Loewe.png	organic	47491	ok
66376	06/29/2021 14:30:54	1	2	73008	1	10	71790	74991	1	11	74491	80056	1	13	79890	3	1226	correct	81305	1	13	79890	moj_11821.png	moj_Blatt.png	organic	47491	ok
66376	06/29/2021 14:31:05	1	3	83471	1	14	82591	85654	1	15	85291	89819	1	16	87990	3	570	correct	90419	1	16	87990	foe_08236.png	foe_Tannenzapfen.png	organic	47491	ok
66376	06/29/2021 14:31:15	1	4	94284	1	18	93391	97267	1	19	96090	100916	1	20	98791	3	673	correct	101615	1	21	101491	foj_08220.png	foj_Rose.png	organic	47491	ok
66376	06/29/2021 14:31:27	1	5	104614	1	22	104190	108013	1	23	106891	112378	1	25	112290	3	950	correct	113361	1	25	112290	mot_69374.png	mot_Bison.png	organic	47491	ok
66376	06/29/2021 14:31:38	1	6	115977	1	26	114991	117577	1	26	114991	122325	1	28	120390	2	583	correct	122958	1	28	120390	mak_00987.png	mak_Rucksack.png	inorganic	47491	ok
66376	06/29/2021 14:31:49	1	7	126690	1	30	125790	130139	1	31	128490	133288	1	32	131191	3	933	correct	134254	1	33	133890	moh_06446.png	moh_Muecke.png	organic	47491	ok
66376	06/29/2021 14:32:01	1	8	138569	1	34	136590	141902	1	35	139291	145101	1	37	144690	3	657	correct	145784	1	37	144690	foa_00207.png	foa_Marienkaefer.png	organic	47491	ok
66376	06/29/2021 14:32:12	1	9	150432	1	39	150090	153614	1	40	152790	156913	1	41	155491	2	400	correct	157347	1	41	155491	far_00736.png	far_Heissluftballon.png	inorganic	47491	ok
66376	06/29/2021 14:32:23	1	10	160729	1	42	158190	162945	1	43	160890	167476	1	45	166290	2	571	correct	168076	1	45	166290	fac_02146.png	fac_Haarbuerste.png	inorganic	47491	ok
66376	06/29/2021 14:32:34	1	11	172092	1	47	171690	174874	1	48	174390	179073	1	49	177090	3	278	correct	179372	1	49	177090	mos_20953.png	mos_Traube.png	organic	47491	ok
66376	06/29/2021 14:32:43	1	12	183021	1	51	182490	185870	1	52	185190	189136	1	53	187890	3	681	correct	189852	1	53	187890	fop_00621.png	fop_Mango.png	organic	47491	ok
66376	06/29/2021 14:32:55	1	13	192568	1	54	190590	195284	1	55	193290	199866	1	57	198690	2	898	correct	200799	1	57	198690	mat_23275.png	mat_Helm.png	inorganic	47491	ok
