ID	DateTime	Run	Encoding_Trial	FaceBase_OnsetTime	FaceBase_OnsetTimeUncertainty	FaceBase_fMRI_Pulse	FaceBase_fMRI_PulseTime	Assoc_Encoding_OnsetTime	Assoc_Encoding_OnsetTimeUncertainty	Assoc_Encoding_fMRI_Pulse	Assoc_Encoding_fMRI_PulseTime	Immediate_Recall_OnsetTime	Immediate_Recall_OnsetTimeUncertainty	Immediate_Recall_fMRI_Pulse	Immediate_Recall_fMRI_PulseTime	Immediate_Recall_Pressed_Button	Immediate_Recall_RT	Immediate_Recall_Accuracy	Immediate_Recall_Feedback_OnsetTime	Immediate_Recall_Feedback_OnsetTimeUncertainty	Immediate_Recall_Feedback_fMRI_Pulse	Immediate_Recall_Feedback_fMRI_PulseTime	Presented_Person	Presented_Object	Object_Category	First_pulse_time	TrialStatus
60601	09/07/2021 13:29:00	1	1	60762	1	7	59712	63045	1	8	61834	67160	1	10	66075	3	1838	correct	69026	1	11	68194	foi_03389.png	foi_Pflanze.png	organic	46994	ok
60601	09/07/2021 13:29:11	1	2	71325	1	12	70314	74774	1	14	74554	78173	1	15	76674	3	468	correct	78673	1	15	76674	foc_02157.png	foc_Eule.png	organic	46994	ok
60601	09/07/2021 13:29:22	1	3	82172	1	17	80914	84654	1	18	83034	89586	1	21	89395	2	504	correct	90119	1	21	89395	far_00736.png	far_Heissluftballon.png	inorganic	46994	ok
60601	09/07/2021 13:29:32	1	4	93018	1	22	91514	95284	1	23	93634	98399	1	25	97874	3	540	correct	98966	1	25	97874	mou_01862.png	mou_Kraehe.png	organic	46994	ok
60601	09/07/2021 13:29:43	1	5	102898	1	27	102114	105314	1	28	104234	109712	1	30	108474	2	599	incorrect	110345	1	30	108474	mot_69374.png	mot_Hotdog.png	organic	46994	ok
60601	09/07/2021 13:29:55	1	6	113761	1	32	112713	117193	1	34	116954	121192	1	35	119074	2	441	correct	121658	1	36	121194	fac_02146.png	fac_Ohrring.png	inorganic	46994	ok
60601	09/07/2021 13:30:06	1	7	126490	1	38	125434	129456	1	39	127554	133788	1	41	131794	3	1027	correct	134837	1	42	133914	mom_59361.png	mom_Ei.png	organic	46994	ok
60601	09/07/2021 13:30:16	1	8	137370	1	43	136033	140135	1	44	138154	143368	1	46	142394	2	527	correct	143917	1	46	142394	mac_59169.png	mac_Medaille.png	inorganic	46994	ok
60601	09/07/2021 13:30:24	1	9	146800	1	48	146634	148449	1	48	146634	151815	1	50	150873	3	422	correct	152265	1	50	150873	fop_00621.png	fop_Koala.png	organic	46994	ok
60601	09/07/2021 13:30:35	1	10	155380	1	52	155114	157346	1	53	157234	161728	1	55	161473	3	518	correct	162278	1	55	161473	moh_06446.png	moh_Muecke.png	organic	46994	ok
60601	09/07/2021 13:30:47	1	11	166110	1	57	165714	169242	1	58	167833	173441	1	60	172074	3	292	correct	173757	1	60	172074	mog_03090.png	mog_Fledermaus.png	organic	46994	ok
60601	09/07/2021 13:30:58	1	12	178322	1	62	176313	181538	1	64	180554	184804	1	65	182673	3	938	correct	185770	1	66	184793	fok_09378.png	fok_Palme.png	organic	46994	ok
60601	09/07/2021 13:31:09	1	13	189085	1	68	189033	192301	1	69	191153	195683	1	71	195394	2	552	correct	196266	1	71	195394	mat_23275.png	mat_Helm.png	inorganic	46994	ok
60601	09/07/2021 13:31:20	1	14	200032	1	73	199633	202897	1	74	201753	206630	1	76	205993	2	252	correct	206929	1	76	205993	fap_16329.png	fap_Knopf.png	inorganic	46994	ok
60601	09/07/2021 13:31:31	1	15	211028	1	78	210234	214277	1	79	212353	217776	1	81	216593	2	571	correct	218376	1	81	216593	fat_12032.png	fat_Einkaufswagen.png	inorganic	46994	ok
60601	09/07/2021 13:31:41	1	16	222657	1	83	220833	224274	1	84	222953	228289	1	86	227193	3	371	correct	228689	1	86	227193	moj_11821.png	moj_Walnuss.png	organic	46994	ok
60601	09/07/2021 13:31:54	1	17	232171	1	88	231433	235486	1	89	233553	239718	1	91	237793	2	387	correct	240135	1	92	239913	maj_01545.png	maj_Computermaus.png	inorganic	46994	ok
60601	09/07/2021 13:32:05	1	18	245050	1	94	244153	248165	1	95	246273	252264	1	97	250513	3	520	correct	252847	1	98	252633	fov_15046.png	fov_Fisch.png	organic	46994	ok
60601	09/07/2021 13:32:17	1	19	256629	1	99	254753	259462	1	101	258993	264277	1	103	263233	2	253	correct	264560	1	103	263233	mak_00987.png	mak_Rucksack.png	inorganic	46994	ok
60601	09/07/2021 13:32:27	1	20	267809	1	105	267473	270241	1	106	269593	274856	1	108	273832	3	914	correct	275806	1	108	273832	for_15187.png	for_Mandel.png	organic	46994	ok
60601	09/07/2021 13:32:36	1	21	278505	1	110	278073	280071	1	110	278073	283737	1	112	282312	2	828	correct	284586	1	113	284433	mae_01010.png	mae_Taschenrechner.png	inorganic	46994	ok
60601	09/07/2021 13:32:46	1	22	287352	1	114	286553	290251	1	115	288672	293583	1	117	292913	3	557	correct	294167	1	117	292913	fou_17118.png	fou_Schmetterling.png	organic	46994	ok
60601	09/07/2021 13:32:57	1	23	297232	1	119	297152	299731	1	120	299273	304130	1	122	303512	3	308	correct	304480	1	122	303512	mob_00760.png	mob_Kiwi.png	organic	46994	ok
60601	09/07/2021 13:33:08	1	24	308578	1	124	307753	311061	1	125	309873	315193	1	127	314112	2	244	correct	315459	1	127	314112	faw_14215.png	faw_Kuechenmaschine.png	inorganic	46994	ok
60601	09/07/2021 13:33:20	1	25	318875	1	129	318353	321807	1	130	320472	326122	1	132	324713	3	345	correct	326489	1	132	324713	foj_08220.png	foj_Rose.png	organic	46994	ok
60601	09/07/2021 13:33:32	1	26	331421	1	135	331072	334120	1	136	333193	338535	1	138	337432	2	723	correct	339285	1	138	337432	mal_04470.png	mal_Drucker.png	inorganic	46994	ok
60601	09/07/2021 13:33:42	1	27	343200	1	140	341672	345799	1	141	343792	349531	1	143	348033	2	247	correct	349814	1	143	348033	fai_07494.png	fai_Foehn.png	inorganic	46994	ok
60601	09/07/2021 13:33:53	1	28	352980	1	145	352272	355396	1	146	354392	359295	1	148	358632	3	252	correct	359578	1	148	358632	mol_07679.png	mol_Schimpanse.png	organic	46994	ok
60601	09/07/2021 13:34:05	1	29	364426	1	150	362872	367242	1	152	367112	371540	1	154	371352	2	271	correct	371840	1	154	371352	mao_11634.png	mao_Kegel.png	inorganic	46994	ok
60601	09/07/2021 13:34:14	1	30	375806	1	156	375592	377838	1	157	377712	381304	1	158	379832	3	275	correct	381604	1	158	379832	mon_65798.png	mon_Kartoffel.png	organic	46994	ok
60601	09/07/2021 13:34:24	1	31	385486	1	160	384072	387152	1	161	386192	390217	1	162	388312	2	824	correct	391067	1	163	390432	fal_07906.png	fal_Buegeleisen.png	inorganic	46994	ok
60601	09/07/2021 13:34:37	1	32	395216	1	165	394672	398281	1	166	396792	402513	1	168	401032	2	241	correct	402796	1	168	401032	mai_06530.png	mai_Auto.png	inorganic	46994	ok
60601	09/07/2021 13:34:48	1	33	407778	1	171	407392	410994	1	172	409512	414509	1	174	413752	2	206	incorrect	414742	1	174	413752	moe_02012.png	moe_Pommes.png	organic	46994	ok
60601	09/07/2021 13:34:58	1	34	419074	1	176	417992	420807	1	177	420112	424356	1	178	422232	2	497	correct	424889	1	179	424352	fax_14883.png	fax_Fahrrad.png	inorganic	46994	ok
60601	09/07/2021 13:35:11	1	35	428771	1	181	428592	432170	1	182	430712	436735	1	184	434951	2	265	correct	437035	1	184	434951	maw_04767.png	maw_Pingpongschlaeger.png	inorganic	46994	ok
60601	09/07/2021 13:35:20	1	36	441917	1	187	441311	444116	1	188	443431	447331	1	189	445552	2	286	correct	447648	1	189	445552	mas_41366.png	mas_Bueroklammer.png	inorganic	46994	ok
