ID	DateTime	Run	Retrieval_Trial	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	num_pulse	fifth_pulse_time	TrialStatus
67367	07/06/2021 15:06:24	1	1	1639114	1	524	1638468	1642663	1	525	1641167	2	577	inorganic	correct	1643263	1	525	1641167	1647528	1	527	1646568	4	886	1648445	1	527	1646568	mas_41366.png	mas_Bueroklammer.png	mas_Tisch.png	524	1638468	ok
67367	07/06/2021 15:06:34	1	2	1651594	1	528	1649267	1653160	1	529	1651968	2	1793	inorganic	correct	1654976	1	530	1654667	1656509	1	530	1654667	3	961	1657492	1	531	1657367	mao_11634.png	mao_Stempel.png	mao_Kegel.png	524	1638468	ok
67367	07/06/2021 15:06:44	1	3	1661307	1	532	1660068	1663456	1	533	1662767	3	1308	inorganic	incorrect	1664789	1	533	1662767	1668088	1	534	1665467	3	919	1669038	1	535	1668168	fai_07494.png	fai_Foehn.png	fai_Kommode.png	524	1638468	ok
67367	07/06/2021 15:06:57	1	4	1671587	1	536	1670867	1674519	1	537	1673567	2	538	inorganic	correct	1675086	1	537	1673567	1678968	1	538	1676268	4	878	1679867	1	539	1678967	mal_04470.png	mal_Drucker.png	mal_Kugelschreiber.png	524	1638468	ok
67367	07/06/2021 15:07:09	1	5	1684216	1	540	1681668	1686832	1	541	1684368	3	550	organic	correct	1687431	1	542	1687067	1691347	1	543	1689767	3	347	1691730	1	543	1689767	fot_00797.png	fot_Taube.png	fot_Salat.png	524	1638468	ok
67367	07/06/2021 15:07:21	1	6	1696229	1	545	1695167	1699011	1	546	1697867	2	668	organic	incorrect	1699711	1	546	1697867	1703959	1	548	1703267	2	329	1704326	1	548	1703267	mol_07679.png	mol_Schimpanse.png	mol_Pizza.png	524	1638468	ok
67367	07/06/2021 15:07:34	1	7	1708708	1	550	1708667	1712007	1	551	1711367	3	1162	organic	correct	1713206	1	551	1711367	1717071	1	553	1716767	3	1215	1718321	1	553	1716767	fou_17118.png	fou_Feige.png	fou_Schmetterling.png	524	1638468	ok
67367	07/06/2021 15:07:43	1	8	1720887	1	554	1719467	1723069	1	555	1722168	2	823	organic	incorrect	1723919	1	555	1722168	1726702	1	556	1724867	2	648	1727385	1	556	1724867	foq_16799.png	foq_Pinguin.png	foq_Fenchel.png	524	1638468	ok
67367	07/06/2021 15:07:55	1	9	1730617	1	558	1730268	1733633	1	559	1732967	2	1499	inorganic	correct	1735182	1	559	1732967	1737864	1	560	1735667	4	434	1738348	1	560	1735667	maw_04767.png	maw_Schlauchboot.png	maw_Pingpongschlaeger.png	524	1638468	ok
67367	07/06/2021 15:08:06	1	10	1742746	1	562	1741067	1744712	1	563	1743767	3	1122	organic	correct	1745862	1	563	1743767	1749427	1	565	1749167	4	342	1749794	1	565	1749167	fok_09378.png	fok_Kaenguruh.png	fok_Palme.png	524	1638468	ok
67367	07/06/2021 15:08:17	1	11	1753809	1	566	1751867	1756542	1	567	1754567	2	633	organic	incorrect	1757208	1	567	1754567	1760474	1	569	1759967	3	333	1760840	1	569	1759967	moj_11821.png	moj_Blatt.png	moj_Walnuss.png	524	1638468	ok
67367	07/06/2021 15:08:28	1	12	1764189	1	570	1762667	1767205	1	571	1765367	3	538	inorganic	incorrect	1767771	1	571	1765367	1771020	1	573	1770767	3	506	1771553	1	573	1770767	fag_06539.png	fag_Portemonnaie.png	fag_Geschenk.png	524	1638468	ok
67367	07/06/2021 15:08:39	1	13	1775502	1	574	1773467	1778218	1	575	1776167	2	1395	inorganic	correct	1779634	1	576	1778867	1783116	1	577	1781567	2	279	1783432	1	577	1781567	faw_14215.png	faw_Kuechenmaschine.png	faw_Hufeisen.png	524	1638468	ok
67367	07/06/2021 15:08:50	1	14	1786731	1	578	1784266	1788564	1	579	1786967	3	634	organic	correct	1789231	1	579	1786967	1792180	1	580	1789667	4	425	1792629	1	581	1792366	foi_03389.png	foi_Pflanze.png	foi_Apfelkuchen.png	524	1638468	ok
67367	07/06/2021 15:09:01	1	15	1796978	1	582	1795067	1799244	1	583	1797767	3	1224	organic	correct	1800493	1	584	1800466	1804459	1	585	1803167	3	279	1804775	1	585	1803167	for_15187.png	for_Mandel.png	for_Seehund.png	524	1638468	ok
67367	07/06/2021 15:09:12	1	16	1807874	1	586	1805867	1811156	1	587	1808566	2	752	organic	incorrect	1811940	1	588	1811267	1814755	1	589	1813967	3	312	1815105	1	589	1813967	mou_01862.png	mou_Croissant.png	mou_Kraehe.png	524	1638468	ok
67367	07/06/2021 15:09:23	1	17	1819587	1	591	1819367	1821820	1	591	1819367	3	1826	organic	correct	1823669	1	592	1822067	1826185	1	593	1824766	4	491	1826701	1	593	1824766	fop_00621.png	fop_Koala.png	fop_Mango.png	524	1638468	ok
67367	07/06/2021 15:09:35	1	18	1830650	1	595	1830166	1833382	1	596	1832866	2	997	organic	incorrect	1834432	1	596	1832866	1838231	1	597	1835567	2	291	1838547	1	598	1838266	foa_00207.png	foa_Marienkaefer.png	foa_Aubergine.png	524	1638468	ok
67367	07/06/2021 15:09:45	1	19	1842413	1	599	1840966	1845212	1	600	1843667	3	867	organic	correct	1846111	1	600	1843667	1848711	1	601	1846366	4	418	1849160	1	602	1849066	mom_59361.png	mom_Ei.png	mom_Loewe.png	524	1638468	ok
67367	07/06/2021 15:09:57	1	20	1852276	1	603	1851767	1855725	1	604	1854466	2	955	inorganic	correct	1856708	1	604	1854466	1860223	1	606	1859867	4	357	1860607	1	606	1859867	fan_17286.png	fan_Klavier.png	fan_Lampe.png	524	1638468	ok
