ID	DateTime	Run	Delayed_Retrieval_Trial	First_Pulse_Time	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	ForcedChoice_OnsetTime	ForcedChoice_OnsetTimeUncertainty	ForcedChoice_fMRI_Pulse	ForcedChoice_fMRI_PulseTime	ForcedChoice_Pressed_Button	ForcedChoice_RT	ForcedChoice_Response_Category	ForcedChoice_Accuracy	ForcedChoice_Feedback_OnsetTime	ForcedChoice_Feedback_OnsetTimeUncertainty	ForcedChoice_Feedback_fMRI_Pulse	ForcedChoice_Feedback_fMRI_PulseTime	Recognition_consc_Rating_OnsetTime	Recognition_consc_Rating_OnsetTimeUncertainty	Recognition_consc_Rating_fMRI_Pulse	Recognition_consc_Rating_fMRI_PulseTime	Recognition_consc_Rating_Pressed_Button	Recognition_consc_Rating_RT	Recognition_consc_Rating_Feedback_OnsetTime	Recognition_consc_Rating_Feedback_OnsetTimeUncertainty	Recognition_consc_Rating_Feedback_fMRI_Pulse	Recognition_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	TrialStatus
66299	06/16/2021 14:14:53	1	1	49955	63495	1	7	62675	65844	1	8	64795	2	1642	inorganic	correct	67510	1	9	66915	70292	1	10	69034	2	1887	72209	1	11	71155	75241	1	12	73275	2	2063	inorganic	correct	77357	1	13	75395	80156	1	15	79635	2	1024	81205	1	15	79635	mat_23275.png	mat_Feuerzeug.png	mat_Helm.png	ok
66299	06/16/2021 14:15:13	1	2	49955	84238	1	17	83874	86837	1	18	85994	0	0	organic	miss	86837	1	19	88115	90669	1	20	90234	2	494	91185	1	20	90234	95434	1	22	94475	3	1492	organic	miss	96950	1	23	96595	100482	1	24	98714	2	564	101082	1	25	100834	moh_06446.png	moh_Muecke.png	moh_Birne.png	ok
66299	06/16/2021 14:15:33	1	3	49955	104348	1	26	102955	106280	1	27	105075	3	1214	inorganic	incorrect	107530	1	28	107194	111362	1	29	109314	2	395	111795	1	30	111435	115794	1	32	115674	3	2017	inorganic	correct	117843	1	33	117794	119726	1	33	117794	3	1774	121525	1	34	119915	mae_01010.png	mae_Schach.png	mae_Taschenrechner.png	ok
66299	06/16/2021 14:15:54	1	4	49955	124674	1	36	124154	127257	1	37	126274	3	449	organic	correct	127756	1	37	126274	131772	1	39	130514	2	2250	134054	1	40	132634	136470	1	41	134755	2	1714	organic	correct	138220	1	42	136874	140935	1	43	138994	2	1375	142335	1	44	141114	foj_08220.png	foj_Rose.png	foj_Waffel.png	ok
66299	06/16/2021 14:16:13	1	5	49955	145567	1	46	145354	147250	1	46	145354	3	1987	inorganic	incorrect	149266	1	47	147474	151149	1	48	149595	2	2469	153648	1	49	151715	154981	1	50	153834	3	2083	inorganic	incorrect	157097	1	51	155954	159979	1	52	158074	2	2027	162028	1	53	160194	fab_06018.png	fab_Kinderwagen.png	fab_Staubsauger.png	ok
66299	06/16/2021 14:16:32	1	6	49955	164311	1	54	162315	166094	1	55	164435	2	2202	inorganic	correct	168326	1	56	166554	170509	1	57	168674	0	0	170509	1	59	172915	175440	1	60	175036	3	2029	inorganic	miss	177506	1	61	177154	179922	1	62	179274	2	1389	181338	1	62	179274	mao_11634.png	mao_Kegel.png	mao_Stempel.png	ok
66299	06/16/2021 14:16:50	1	7	49955	183321	1	63	181394	185054	1	64	183515	3	1278	inorganic	incorrect	186353	1	65	185635	188636	1	66	187755	2	1397	190069	1	67	189875	193534	1	68	191994	3	2504	inorganic	correct	196067	1	69	194114	197516	1	70	196235	2	764	198316	1	70	196235	fag_06539.png	fag_Portemonnaie.png	fag_Geschenk.png	ok
66299	06/16/2021 14:17:09	1	8	49955	201315	1	72	200475	204231	1	73	202595	3	923	organic	correct	205180	1	74	204715	209179	1	76	208955	2	805	210012	1	76	208955	213261	1	78	213195	3	1757	organic	miss	215044	1	78	213195	216876	1	79	215314	2	2020	218926	1	80	217435	mos_20953.png	mos_Traube.png	mos_Eintagsfliege.png	ok
66299	06/16/2021 14:17:28	1	9	49955	220392	1	81	219555	222275	1	82	221674	2	2021	inorganic	correct	224341	1	83	223794	227040	1	84	225915	2	1147	228223	1	85	228035	231622	1	86	230154	3	2204	inorganic	miss	233854	1	87	232275	235520	1	88	234395	2	942	236487	1	88	234395	fap_16329.png	fap_Kissen.png	fap_Knopf.png	ok
66299	06/16/2021 14:17:50	1	10	49955	239669	1	90	238634	243018	1	92	242875	3	1126	organic	correct	244167	1	92	242875	246783	1	93	244994	2	1977	248782	1	94	247114	250898	1	95	249235	2	2228	organic	correct	253148	1	96	251355	256263	1	98	255594	2	1296	257596	1	98	255594	mob_00760.png	mob_Igel.png	mob_Kiwi.png	ok
