ID	DateTime	Run	Delayed_Retrieval_Trial	First_Pulse_Time	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	ForcedChoice_OnsetTime	ForcedChoice_OnsetTimeUncertainty	ForcedChoice_fMRI_Pulse	ForcedChoice_fMRI_PulseTime	ForcedChoice_Pressed_Button	ForcedChoice_RT	ForcedChoice_Response_Category	ForcedChoice_Accuracy	ForcedChoice_Feedback_OnsetTime	ForcedChoice_Feedback_OnsetTimeUncertainty	ForcedChoice_Feedback_fMRI_Pulse	ForcedChoice_Feedback_fMRI_PulseTime	Recognition_consc_Rating_OnsetTime	Recognition_consc_Rating_OnsetTimeUncertainty	Recognition_consc_Rating_fMRI_Pulse	Recognition_consc_Rating_fMRI_PulseTime	Recognition_consc_Rating_Pressed_Button	Recognition_consc_Rating_RT	Recognition_consc_Rating_Feedback_OnsetTime	Recognition_consc_Rating_Feedback_OnsetTimeUncertainty	Recognition_consc_Rating_Feedback_fMRI_Pulse	Recognition_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	TrialStatus
68766	07/28/2021 16:15:53	1	1	46856	58180	1	6	57455	60712	1	7	59576	3	822	inorganic	incorrect	61562	1	7	59576	64544	1	9	63815	2	583	65161	1	9	63815	68226	1	11	68055	3	1540	inorganic	correct	69793	1	11	68055	73425	1	13	72295	4	476	73924	1	13	72295	mao_11634.png	mao_Stempel.png	mao_Kegel.png	ok
68766	07/28/2021 16:16:14	1	2	46856	77123	1	15	76536	80539	1	16	78656	2	1836	inorganic	correct	82422	1	17	80775	84271	1	18	82895	2	648	84971	1	18	82895	87803	1	20	87135	2	1838	inorganic	incorrect	89669	1	21	89255	92785	1	22	91376	3	482	93301	1	22	91376	fax_14883.png	fax_Fahrrad.png	fax_Klebeband.png	ok
68766	07/28/2021 16:16:31	1	3	46856	97666	1	24	95615	100116	1	26	99856	3	755	organic	correct	100899	1	26	99856	103848	1	27	101975	3	761	104631	1	28	104095	107463	1	29	106215	3	1150	organic	correct	108646	1	30	108336	111445	1	31	110455	4	371	111845	1	31	110455	foq_16799.png	foq_Fenchel.png	foq_Pinguin.png	ok
68766	07/28/2021 16:16:52	1	4	46856	115344	1	33	114695	117926	1	34	116816	2	1194	organic	incorrect	119143	1	35	118935	122308	1	36	121055	2	357	122691	1	36	121055	127123	1	38	125295	3	831	organic	correct	127990	1	39	127415	130939	1	40	129535	4	391	131372	1	40	129535	fok_09378.png	fok_Palme.png	fok_Kaenguruh.png	ok
68766	07/28/2021 16:17:12	1	5	46856	135870	1	42	133775	138169	1	44	138015	2	548	inorganic	correct	138753	1	44	138015	142201	1	45	140135	4	349	142585	1	46	142256	146750	1	48	146496	3	840	inorganic	correct	147616	1	48	146496	151198	1	50	150735	4	307	151532	1	50	150735	fan_17286.png	fan_Klavier.png	fan_Lampe.png	ok
68766	07/28/2021 16:17:31	1	6	46856	155380	1	52	154974	158779	1	53	157095	2	456	inorganic	correct	159262	1	54	159215	162595	1	55	161335	4	349	162978	1	55	161335	166310	1	57	165576	2	492	inorganic	correct	166826	1	57	165576	170792	1	59	169815	4	2319	173141	1	60	171934	fap_16329.png	fap_Knopf.png	fap_Kissen.png	ok
68766	07/28/2021 16:17:50	1	7	46856	175007	1	61	174055	177040	1	62	176175	3	329	organic	correct	177406	1	62	176175	180588	1	64	180414	4	359	180988	1	64	180414	185353	1	66	184655	2	498	organic	correct	185887	1	66	184655	190335	1	68	188895	4	501	190868	1	68	188895	for_15187.png	for_Seehund.png	for_Mandel.png	ok
68766	07/28/2021 16:18:11	1	8	46856	194350	1	70	193135	197016	1	71	195254	2	417	organic	incorrect	197466	1	72	197375	201065	1	73	199495	2	328	201415	1	73	199495	205663	1	75	203735	3	1062	organic	correct	206746	1	76	205855	211078	1	78	210094	4	388	211495	1	78	210094	foa_00207.png	foa_Aubergine.png	foa_Marienkaefer.png	ok
68766	07/28/2021 16:18:33	1	9	46856	214677	1	80	214335	217609	1	81	216455	2	406	inorganic	correct	218042	1	81	216455	222641	1	83	220694	4	322	222991	1	84	222816	227123	1	86	227055	3	640	inorganic	correct	227789	1	86	227055	232071	1	88	231294	4	348	232471	1	88	231294	mae_01010.png	mae_Schach.png	mae_Taschenrechner.png	ok
68766	07/28/2021 16:18:54	1	10	46856	237003	1	90	235535	240085	1	92	239775	2	372	inorganic	correct	240485	1	92	239775	244017	1	93	241894	4	352	244400	1	94	244014	248915	1	96	248254	3	835	inorganic	correct	249782	1	96	248254	252814	1	98	252494	4	589	253430	1	98	252494	fab_06018.png	fab_Staubsauger.png	fab_Kinderwagen.png	ok
