ID	DateTime	Run	Retrieval_Trial	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	num_pulse	fifth_pulse_time	TrialStatus
68766	07/27/2021 16:34:27	1	1	1658222	1	664	1657267	1660038	1	665	1659386	2	1233	inorganic	correct	1661305	1	665	1659386	1663670	1	667	1663627	3	1468	1665170	1	667	1663627	mao_11634.png	mao_Stempel.png	mao_Kegel.png	664	1657267	ok
68766	07/27/2021 16:34:41	1	2	1667203	1	668	1665747	1670735	1	670	1669987	2	1122	inorganic	correct	1671884	1	670	1669987	1675450	1	672	1674226	2	689	1676166	1	672	1674226	fax_14883.png	fax_Fahrrad.png	fax_Klebeband.png	664	1657267	ok
68766	07/27/2021 16:34:51	1	3	1680748	1	675	1680587	1682997	1	676	1682706	3	948	organic	correct	1683980	1	676	1682706	1687096	1	678	1686947	3	423	1687562	1	678	1686947	fok_09378.png	fok_Palme.png	fok_Kaenguruh.png	664	1657267	ok
68766	07/27/2021 16:35:01	1	4	1691161	1	679	1689067	1693410	1	681	1693307	3	824	organic	correct	1694260	1	681	1693307	1696876	1	682	1695427	4	343	1697242	1	682	1695427	foq_16799.png	foq_Fenchel.png	foq_Pinguin.png	664	1657267	ok
68766	07/27/2021 16:35:11	1	5	1701125	1	684	1699666	1703574	1	685	1701787	3	1024	organic	correct	1704623	1	686	1703907	1707072	1	687	1706026	4	327	1707422	1	687	1706026	for_15187.png	for_Seehund.png	for_Mandel.png	664	1657267	ok
68766	07/27/2021 16:35:23	1	6	1710505	1	689	1710267	1713837	1	690	1712386	2	520	inorganic	correct	1714387	1	690	1712386	1717452	1	692	1716626	4	370	1717852	1	692	1716626	fan_17286.png	fan_Klavier.png	fan_Lampe.png	664	1657267	ok
68766	07/27/2021 16:35:34	1	7	1722517	1	694	1720866	1725466	1	696	1725106	2	463	organic	incorrect	1725966	1	696	1725106	1730165	1	698	1729346	2	425	1730615	1	698	1729346	foa_00207.png	foa_Aubergine.png	foa_Marienkaefer.png	664	1657267	ok
68766	07/27/2021 16:35:47	1	8	1733747	1	700	1733587	1736746	1	701	1735706	2	415	inorganic	correct	1737212	1	701	1735706	1742077	1	703	1739946	4	457	1742561	1	704	1742067	fap_16329.png	fap_Knopf.png	fap_Kissen.png	664	1657267	ok
68766	07/27/2021 16:35:58	1	9	1746459	1	706	1746306	1749242	1	707	1748426	2	1163	inorganic	correct	1750441	1	707	1748426	1753690	1	709	1752666	2	575	1754290	1	709	1752666	fal_07906.png	fal_Korb.png	fal_Buegeleisen.png	664	1657267	ok
68766	07/27/2021 16:36:11	1	10	1758239	1	711	1756906	1760904	1	712	1759026	2	733	inorganic	correct	1761671	1	713	1761146	1766186	1	715	1765386	4	349	1766569	1	715	1765386	mae_01010.png	mae_Schach.png	mae_Taschenrechner.png	664	1657267	ok
