ID	DateTime	Run	Encoding_Trial	FaceBase_OnsetTime	FaceBase_OnsetTimeUncertainty	FaceBase_fMRI_Pulse	FaceBase_fMRI_PulseTime	Assoc_Encoding_OnsetTime	Assoc_Encoding_OnsetTimeUncertainty	Assoc_Encoding_fMRI_Pulse	Assoc_Encoding_fMRI_PulseTime	Immediate_Recall_OnsetTime	Immediate_Recall_OnsetTimeUncertainty	Immediate_Recall_fMRI_Pulse	Immediate_Recall_fMRI_PulseTime	Immediate_Recall_Pressed_Button	Immediate_Recall_RT	Immediate_Recall_Accuracy	Immediate_Recall_Feedback_OnsetTime	Immediate_Recall_Feedback_OnsetTimeUncertainty	Immediate_Recall_Feedback_fMRI_Pulse	Immediate_Recall_Feedback_fMRI_PulseTime	Presented_Person	Presented_Object	Object_Category	First_pulse_time	TrialStatus
62954	07/27/2021 14:47:42	1	1	203114	1	6	201884	205730	1	7	204006	209079	1	9	208245	2	2289	correct	211395	1	10	210365	mak_00987.png	mak_Socken.png	inorganic	191285	ok
62954	07/27/2021 14:47:52	1	2	212478	1	10	210365	215143	1	12	214605	218892	1	14	218846	2	1087	correct	220008	1	14	218846	map_41499.png	map_Globus.png	inorganic	191285	ok
62954	07/27/2021 14:48:03	1	3	222474	1	15	220965	224357	1	16	223085	229405	1	18	227326	2	910	correct	230338	1	19	229445	fac_02146.png	fac_Ohrring.png	inorganic	191285	ok
62954	07/27/2021 14:48:14	1	4	233537	1	20	231565	236386	1	22	235805	241351	1	24	240045	3	782	correct	242168	1	24	240045	mon_65798.png	mon_Kartoffel.png	organic	191285	ok
62954	07/27/2021 14:48:25	1	5	245167	1	26	244285	247433	1	27	246405	251998	1	29	250644	2	977	correct	252997	1	30	252765	fan_17286.png	fan_Klavier.png	inorganic	191285	ok
62954	07/27/2021 14:48:38	1	6	255446	1	31	254885	258779	1	32	257005	263827	1	35	263365	3	544	correct	264393	1	35	263365	mos_20953.png	mos_Eintagsfliege.png	organic	191285	ok
62954	07/27/2021 14:48:48	1	7	269075	1	37	267605	270958	1	38	269725	274390	1	40	273964	3	649	correct	275073	1	40	273964	mol_07679.png	mol_Pizza.png	organic	191285	ok
62954	07/27/2021 14:48:58	1	8	278289	1	42	278205	280705	1	43	280325	284620	1	45	284565	3	1015	correct	285670	1	45	284565	moh_06446.png	moh_Muecke.png	organic	191285	ok
62954	07/27/2021 14:49:09	1	9	288968	1	47	288804	290801	1	47	288804	295016	1	49	293045	2	751	correct	295799	1	50	295165	fag_06539.png	fag_Geschenk.png	inorganic	191285	ok
62954	07/27/2021 14:49:19	1	10	300065	1	52	299405	302714	1	53	301525	306179	1	55	305764	3	895	correct	307096	1	55	305764	mou_01862.png	mou_Croissant.png	organic	191285	ok
