ID	DateTime	Run	Retrieval_Trial	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	num_pulse	fifth_pulse_time	TrialStatus
63071	07/13/2021 16:22:25	1	1	1788546	1	664	1787709	1790628	1	665	1789828	3	2145	organic	correct	1792811	1	666	1791948	1795227	1	667	1794068	2	613	1795877	1	667	1794068	mos_20953.png	mos_Eintagsfliege.png	mos_Traube.png	664	1787709	ok
63071	07/13/2021 16:22:37	1	2	1798726	1	669	1798308	1801675	1	670	1800428	3	537	organic	correct	1802241	1	670	1800428	1806989	1	673	1806788	2	382	1807406	1	673	1806788	foc_02157.png	foc_Brombeere.png	foc_Eule.png	664	1787709	ok
63071	07/13/2021 16:22:48	1	3	1811238	1	675	1811029	1812987	1	675	1811029	2	1050	inorganic	correct	1814070	1	676	1813148	1818036	1	678	1817388	4	402	1818469	1	678	1817388	fan_17286.png	fan_Lampe.png	fan_Klavier.png	664	1787709	ok
63071	07/13/2021 16:23:00	1	4	1822001	1	680	1821628	1825433	1	681	1823748	0	0	organic	miss	1825433	1	683	1827989	1829832	1	683	1827989	4	480	1830348	1	684	1830108	moe_02012.png	moe_Pommes.png	moe_Waschbaer.png	664	1787709	ok
63071	07/13/2021 16:23:09	1	5	1833381	1	685	1832228	1835297	1	686	1834348	2	1014	inorganic	correct	1836346	1	686	1834348	1839179	1	688	1838588	2	443	1839645	1	688	1838588	mai_06530.png	mai_Auto.png	mai_Gewehr.png	664	1787709	ok
63071	07/13/2021 16:23:19	1	6	1842777	1	689	1840708	1845143	1	691	1844948	0	0	organic	miss	1845143	1	692	1847068	1849558	1	693	1849188	2	279	1849892	1	693	1849188	mot_69374.png	mot_Bison.png	mot_Hotdog.png	664	1787709	ok
63071	07/13/2021 16:23:30	1	7	1852974	1	694	1851308	1854973	1	695	1853428	2	414	inorganic	correct	1855423	1	695	1853428	1858722	1	697	1857668	3	304	1859055	1	697	1857668	fat_12032.png	fat_Einkaufswagen.png	fat_Kleiderbuegel.png	664	1787709	ok
63071	07/13/2021 16:23:41	1	8	1863637	1	699	1861908	1866286	1	701	1866147	3	960	organic	correct	1867269	1	701	1866147	1870851	1	703	1870388	4	827	1871701	1	703	1870388	fou_17118.png	fou_Schmetterling.png	fou_Feige.png	664	1787709	ok
63071	07/13/2021 16:23:51	1	9	1874733	1	705	1874628	1877382	1	706	1876748	3	1259	organic	correct	1878665	1	706	1876748	1881364	1	708	1880988	3	521	1881914	1	708	1880988	foe_08236.png	foe_Tannenzapfen.png	foe_Adler.png	664	1787709	ok
63071	07/13/2021 16:24:01	1	10	1884780	1	709	1883108	1887746	1	711	1887348	3	1894	organic	correct	1889662	1	712	1889467	1891411	1	712	1889467	2	934	1892377	1	713	1891588	foj_08220.png	foj_Waffel.png	foj_Rose.png	664	1787709	ok
63071	07/13/2021 16:24:14	1	11	1894943	1	714	1893708	1897742	1	715	1895828	2	557	organic	incorrect	1898342	1	716	1897947	1902990	1	718	1902188	3	659	1903674	1	718	1902188	foi_03389.png	foi_Pflanze.png	foi_Apfelkuchen.png	664	1787709	ok
63071	07/13/2021 16:24:22	1	12	1907422	1	720	1906427	1909338	1	721	1908548	2	1870	inorganic	correct	1911238	1	722	1910668	1912720	1	722	1910668	2	705	1913454	1	723	1912787	faj_07783.png	faj_Parfuem.png	faj_Schuh.png	664	1787709	ok
63071	07/13/2021 16:24:33	1	13	1916269	1	724	1914907	1919152	1	725	1917028	2	782	inorganic	correct	1919968	1	726	1919148	1922900	1	727	1921267	3	468	1923400	1	727	1921267	maw_04767.png	maw_Schlauchboot.png	maw_Pingpongschlaeger.png	664	1787709	ok
63071	07/13/2021 16:24:45	1	14	1927316	1	729	1925508	1930115	1	731	1929747	3	925	organic	correct	1931064	1	731	1929747	1934913	1	733	1933988	4	437	1935379	1	733	1933988	for_15187.png	for_Mandel.png	for_Seehund.png	664	1787709	ok
63071	07/13/2021 16:24:58	1	15	1939045	1	735	1938227	1942061	1	736	1940348	2	833	organic	incorrect	1942927	1	737	1942468	1946742	1	738	1944587	4	283	1947076	1	739	1946707	mou_01862.png	mou_Kraehe.png	mou_Croissant.png	664	1787709	ok
63071	07/13/2021 16:25:09	1	16	1952024	1	741	1950947	1954057	1	742	1953067	2	846	organic	incorrect	1954940	1	742	1953067	1958255	1	744	1957308	2	1447	1959738	1	745	1959427	mol_07679.png	mol_Schimpanse.png	mol_Pizza.png	664	1787709	ok
