ID	DateTime	Run	Encoding_Trial	FaceBase_OnsetTime	FaceBase_OnsetTimeUncertainty	FaceBase_fMRI_Pulse	FaceBase_fMRI_PulseTime	Assoc_Encoding_OnsetTime	Assoc_Encoding_OnsetTimeUncertainty	Assoc_Encoding_fMRI_Pulse	Assoc_Encoding_fMRI_PulseTime	Immediate_Recall_OnsetTime	Immediate_Recall_OnsetTimeUncertainty	Immediate_Recall_fMRI_Pulse	Immediate_Recall_fMRI_PulseTime	Immediate_Recall_Pressed_Button	Immediate_Recall_RT	Immediate_Recall_Accuracy	Immediate_Recall_Feedback_OnsetTime	Immediate_Recall_Feedback_OnsetTimeUncertainty	Immediate_Recall_Feedback_fMRI_Pulse	Immediate_Recall_Feedback_fMRI_PulseTime	Presented_Person	Presented_Object	Object_Category	First_pulse_time	TrialStatus
62038	07/20/2021 13:37:31	1	1	44818	1	6	44164	47200	1	7	46866	51515	1	8	49567	2	1130	correct	52682	1	9	52266	mal_04470.png	mal_Kugelschreiber.png	inorganic	30666	ok
62038	07/20/2021 13:37:42	1	2	55931	1	10	54966	58696	1	11	57667	63528	1	13	63066	3	728	correct	64278	1	13	63066	foq_16799.png	foq_Fenchel.png	organic	30666	ok
62038	07/20/2021 13:37:53	1	3	67177	1	14	65766	69459	1	15	68466	73991	1	17	73866	2	973	correct	75008	1	17	73866	mas_41366.png	mas_Tisch.png	inorganic	30666	ok
62038	07/20/2021 13:38:02	1	4	77357	1	18	76566	79273	1	18	76566	82505	1	20	81966	3	587	correct	83121	1	20	81966	moh_06446.png	moh_Muecke.png	organic	30666	ok
62038	07/20/2021 13:38:14	1	5	87070	1	21	84666	89636	1	22	87366	93401	1	24	92766	3	510	correct	93934	1	24	92766	foc_02157.png	foc_Brombeere.png	organic	30666	ok
62038	07/20/2021 13:38:26	1	6	98416	1	26	98166	101215	1	27	100866	106247	1	28	103566	2	542	correct	106813	1	29	106266	mae_01010.png	mae_Taschenrechner.png	inorganic	30666	ok
62038	07/20/2021 13:38:37	1	7	110662	1	30	108966	112928	1	31	111665	117043	1	32	114366	3	304	correct	117377	1	33	117066	mob_00760.png	mob_Kiwi.png	organic	30666	ok
62038	07/20/2021 13:38:49	1	8	122058	1	34	119765	124841	1	35	122466	128639	1	37	127865	3	1561	correct	130222	1	37	127865	mof_02408.png	mof_Hahn.png	organic	30666	ok
62038	07/20/2021 13:38:59	1	9	133738	1	39	133266	135604	1	39	133266	139969	1	41	138666	2	312	correct	140302	1	41	138666	mac_59169.png	mac_Medaille.png	inorganic	30666	ok
62038	07/20/2021 13:39:09	1	10	143518	1	42	141366	146200	1	43	144065	150515	1	45	149466	3	192	correct	150732	1	45	149466	mol_07679.png	mol_Schimpanse.png	organic	30666	ok
62038	07/20/2021 13:39:22	1	11	153998	1	46	152165	157246	1	47	154866	161995	1	49	160265	2	356	correct	162378	1	49	160265	fab_06018.png	fab_Kinderwagen.png	inorganic	30666	ok
62038	07/20/2021 13:39:32	1	12	167026	1	51	165665	168609	1	52	168365	172375	1	53	171066	2	560	correct	172974	1	53	171066	maj_01545.png	maj_Computermaus.png	inorganic	30666	ok
62038	07/20/2021 13:39:43	1	13	177206	1	55	176465	180305	1	56	179166	183621	1	57	181865	2	563	correct	184221	1	57	181865	map_41499.png	map_Pfeife.png	inorganic	30666	ok
62038	07/20/2021 13:39:54	1	14	187803	1	59	187266	191052	1	60	189965	195534	1	62	195366	2	406	correct	195967	1	62	195366	fan_17286.png	fan_Klavier.png	inorganic	30666	ok
62038	07/20/2021 13:40:04	1	15	198949	1	63	198065	201265	1	64	200765	204597	1	65	203465	2	436	correct	205064	1	65	203465	far_00736.png	far_Giesskanne.png	inorganic	30666	ok
62038	07/20/2021 13:40:15	1	16	208363	1	66	206165	211461	1	67	208865	215710	1	69	214265	3	442	correct	216177	1	69	214265	fop_00621.png	fop_Mango.png	organic	30666	ok
62038	07/20/2021 13:40:25	1	17	219659	1	70	216965	222358	1	71	219665	226057	1	73	225065	3	1135	correct	227223	1	73	225065	foe_08236.png	foe_Adler.png	organic	30666	ok
62038	07/20/2021 13:40:37	1	18	230255	1	74	227765	233321	1	76	233165	237186	1	77	235865	2	1542	correct	238752	1	78	238565	mak_00987.png	mak_Socken.png	inorganic	30666	ok
62038	07/20/2021 13:40:49	1	19	242284	1	79	241265	245283	1	80	243965	248965	1	81	246665	2	1222	correct	250215	1	82	249364	mao_11634.png	mao_Kegel.png	inorganic	30666	ok
62038	07/20/2021 13:41:01	1	20	253997	1	83	252065	256630	1	84	254765	260595	1	86	260165	2	1122	correct	261744	1	86	260165	fai_07494.png	fai_Kommode.png	inorganic	30666	ok
62038	07/20/2021 13:41:12	1	21	265776	1	88	265564	269025	1	89	268265	272274	1	90	270965	3	838	correct	273141	1	90	270965	moj_11821.png	moj_Walnuss.png	organic	30666	ok
62038	07/20/2021 13:41:22	1	22	276589	1	92	276365	278655	1	92	276365	281788	1	93	279065	3	1435	correct	283254	1	94	281764	mon_65798.png	mon_Fuchs.png	organic	30666	ok
62038	07/20/2021 13:41:32	1	23	286836	1	95	284465	289918	1	97	289864	293001	1	98	292565	3	1410	correct	294433	1	98	292565	fov_15046.png	fov_Fisch.png	organic	30666	ok
62038	07/20/2021 13:41:42	1	24	296449	1	99	295264	298365	1	100	297964	302781	1	101	300665	3	1009	correct	303814	1	102	303364	foj_08220.png	foj_Waffel.png	organic	30666	ok
62038	07/20/2021 13:41:53	1	25	306596	1	103	306064	308761	6	103	306064	312711	1	105	311464	3	738	correct	313477	1	105	311464	foa_00207.png	foa_Aubergine.png	organic	30666	ok
62038	07/20/2021 13:42:03	1	26	317892	1	107	316865	319892	1	108	319564	324257	1	109	322264	2	796	correct	325090	1	110	324965	mau_49693.png	mau_Wasserventil.png	inorganic	30666	ok
62038	07/20/2021 13:42:16	1	27	327722	1	111	327664	331171	1	112	330365	335303	1	113	333066	3	864	correct	336203	1	114	335764	foi_03389.png	foi_Pflanze.png	organic	30666	ok
62038	07/20/2021 13:42:27	1	28	340635	1	115	338464	343900	1	117	343865	347232	1	118	346565	3	500	correct	347765	1	118	346565	mos_20953.png	mos_Traube.png	organic	30666	ok
62038	07/20/2021 13:42:36	1	29	351531	1	119	349265	353580	1	120	351965	356979	1	121	354666	2	1238	correct	358245	1	122	357365	fat_12032.png	fat_Kleiderbuegel.png	inorganic	30666	ok
62038	07/20/2021 13:42:46	1	30	360978	1	123	360065	364193	1	124	362766	367276	1	125	365465	2	966	correct	368292	1	126	368165	faw_14215.png	faw_Hufeisen.png	inorganic	30666	ok
62038	07/20/2021 13:42:58	1	31	371108	1	127	370866	373657	1	128	373565	377739	1	129	376265	2	1544	incorrect	379305	1	130	378966	for_15187.png	for_Mandel.png	organic	30666	ok
62038	07/20/2021 13:43:09	1	32	382370	1	131	381665	385020	1	132	384365	388318	1	133	387065	2	1247	correct	389601	1	133	387065	fax_14883.png	fax_Fahrrad.png	inorganic	30666	ok
62038	07/20/2021 13:43:19	1	33	393433	1	135	392465	396349	1	136	395165	400098	1	137	397865	3	1132	correct	401264	1	138	400565	mog_03090.png	mog_Pilz.png	organic	30666	ok
62038	07/20/2021 13:43:29	1	34	404280	1	139	403265	406512	1	140	405965	409895	1	141	408665	2	1717	correct	411644	1	142	411365	fac_02146.png	fac_Ohrring.png	inorganic	30666	ok
62038	07/20/2021 13:43:40	1	35	414010	1	142	411365	416159	1	143	414065	419858	1	145	419465	3	977	correct	420874	1	145	419465	fot_00797.png	fot_Salat.png	organic	30666	ok
