ID	DateTime	Run	Encoding_Trial	FaceBase_OnsetTime	FaceBase_OnsetTimeUncertainty	FaceBase_fMRI_Pulse	FaceBase_fMRI_PulseTime	Assoc_Encoding_OnsetTime	Assoc_Encoding_OnsetTimeUncertainty	Assoc_Encoding_fMRI_Pulse	Assoc_Encoding_fMRI_PulseTime	Immediate_Recall_OnsetTime	Immediate_Recall_OnsetTimeUncertainty	Immediate_Recall_fMRI_Pulse	Immediate_Recall_fMRI_PulseTime	Immediate_Recall_Pressed_Button	Immediate_Recall_RT	Immediate_Recall_Accuracy	Immediate_Recall_Feedback_OnsetTime	Immediate_Recall_Feedback_OnsetTimeUncertainty	Immediate_Recall_Feedback_fMRI_Pulse	Immediate_Recall_Feedback_fMRI_PulseTime	Presented_Person	Presented_Object	Object_Category	First_pulse_time	TrialStatus
64143	08/24/2021 13:26:21	1	1	46967	1	7	46013	49283	1	8	48136	53131	1	10	52376	3	1313	incorrect	54481	1	10	52376	maw_04767.png	maw_Schlauchboot.png	inorganic	33297	ok
64143	08/24/2021 13:26:32	1	2	57097	1	12	56616	59496	1	13	58736	64444	1	15	62976	2	993	incorrect	65477	1	16	65096	mom_59361.png	mom_Loewe.png	organic	33297	ok
64143	08/24/2021 13:26:43	1	3	68510	1	17	67216	71325	1	18	69336	76007	1	21	75696	3	1086	correct	77123	1	21	75696	moe_02012.png	moe_Pommes.png	organic	33297	ok
64143	08/24/2021 13:26:53	1	4	79639	1	22	77816	81572	1	23	79936	85554	1	25	84176	3	1022	correct	86603	1	26	86296	mou_01862.png	mou_Croissant.png	organic	33297	ok
64143	08/24/2021 13:27:04	1	5	89886	1	27	88415	92035	1	28	90536	95217	1	30	94776	2	1358	correct	96600	1	30	94776	mau_49693.png	mau_Wasserventil.png	inorganic	33297	ok
64143	08/24/2021 13:27:14	1	6	100199	1	32	99016	102182	1	33	101136	106147	1	35	105376	3	1246	correct	107430	1	35	105376	foi_03389.png	foi_Apfelkuchen.png	organic	33297	ok
64143	08/24/2021 13:27:22	1	7	109929	1	37	109616	111878	1	38	111735	115077	1	39	113855	3	932	correct	116060	1	40	115976	fot_00797.png	fot_Taube.png	organic	33297	ok
64143	08/24/2021 13:27:33	1	8	118743	1	41	118096	121009	1	42	120215	125040	1	44	124456	2	449	correct	125524	1	44	124456	fai_07494.png	fai_Foehn.png	inorganic	33297	ok
64143	08/24/2021 13:27:44	1	9	129706	1	46	128695	132788	1	47	130816	136703	1	49	135055	2	1469	correct	138203	1	50	137175	map_41499.png	map_Globus.png	inorganic	33297	ok
64143	08/24/2021 13:27:54	1	10	140685	1	51	139296	142968	1	52	141416	146517	1	54	145655	2	339	correct	146883	1	54	145655	mal_04470.png	mal_Drucker.png	inorganic	33297	ok
64143	08/24/2021 13:28:06	1	11	150415	1	56	149895	153731	1	57	152015	158313	1	59	156256	3	698	correct	159046	1	60	158375	moj_11821.png	moj_Walnuss.png	organic	33297	ok
64143	08/24/2021 13:28:17	1	12	162111	1	61	160495	164877	1	63	164735	169559	1	65	168975	2	592	correct	170175	1	65	168975	fac_02146.png	fac_Ohrring.png	inorganic	33297	ok
64143	08/24/2021 13:28:26	1	13	173457	1	67	173215	175657	1	68	175335	178756	1	69	177455	3	1575	correct	180355	1	70	179576	for_15187.png	for_Seehund.png	organic	33297	ok
64143	08/24/2021 13:28:37	1	14	182721	1	71	181695	185253	1	72	183815	189502	1	74	188055	3	862	correct	190385	1	75	190175	mos_20953.png	mos_Eintagsfliege.png	organic	33297	ok
64143	08/24/2021 13:28:47	1	15	193267	1	76	192295	195683	1	77	194415	199482	1	79	198655	2	1813	correct	201331	1	80	200775	fab_06018.png	fab_Staubsauger.png	inorganic	33297	ok
64143	08/24/2021 13:28:58	1	16	203830	1	81	202895	205946	1	82	205015	210128	1	84	209255	3	411	correct	210578	1	84	209255	foc_02157.png	foc_Brombeere.png	organic	33297	ok
64143	08/24/2021 13:29:09	1	17	214910	1	86	213495	217126	1	87	215615	220825	1	89	219855	3	690	correct	221541	1	89	219855	fov_15046.png	fov_Zucchini.png	organic	33297	ok
64143	08/24/2021 13:29:19	1	18	225290	1	91	224095	227323	1	92	226214	231171	1	94	230455	3	1202	correct	232404	1	94	230455	fok_09378.png	fok_Palme.png	organic	33297	ok
64143	08/24/2021 13:29:29	1	19	235703	1	96	234694	237552	1	97	236815	241668	1	99	241055	3	1082	correct	242784	1	99	241055	foq_16799.png	foq_Fenchel.png	organic	33297	ok
64143	08/24/2021 13:29:41	1	20	245716	1	101	245295	248865	1	102	247415	252514	1	104	251654	3	799	correct	253347	1	104	251654	mon_65798.png	mon_Kartoffel.png	organic	33297	ok
64143	08/24/2021 13:29:52	1	21	257379	1	106	255895	259028	1	107	258014	263694	1	109	262255	3	241	correct	263977	1	109	262255	mot_69374.png	mot_Hotdog.png	organic	33297	ok
64143	08/24/2021 13:30:03	1	22	268292	1	111	266494	270575	1	112	268615	274240	1	114	272854	2	1436	correct	275706	1	115	274974	fap_16329.png	fap_Knopf.png	inorganic	33297	ok
64143	08/24/2021 13:30:15	1	23	279372	1	117	279215	282670	1	118	281334	286353	1	120	285575	3	251	correct	286636	1	120	285575	mol_07679.png	mol_Schimpanse.png	organic	33297	ok
64143	08/24/2021 13:30:25	1	24	291551	1	122	289814	294000	1	123	291934	297532	1	125	296174	2	616	correct	298182	1	125	296174	fal_07906.png	fal_Buegeleisen.png	inorganic	33297	ok
64143	08/24/2021 13:30:35	1	25	301664	1	127	300415	304113	1	128	302535	307562	1	130	306774	2	950	correct	308545	1	130	306774	mat_23275.png	mat_Feuerzeug.png	inorganic	33297	ok
64143	08/24/2021 13:30:44	1	26	311344	1	132	311014	313393	1	133	313134	316826	1	134	315254	2	257	correct	317109	1	134	315254	mao_11634.png	mao_Kegel.png	inorganic	33297	ok
64143	08/24/2021 13:30:56	1	27	320374	1	136	319494	323873	1	138	323734	328372	1	140	327974	2	498	correct	328905	1	140	327974	fan_17286.png	fan_Lampe.png	inorganic	33297	ok
64143	08/24/2021 13:31:08	1	28	332154	1	141	330094	334486	1	143	334334	339551	1	145	338574	3	612	correct	340201	1	145	338574	mob_00760.png	mob_Kiwi.png	organic	33297	ok
64143	08/24/2021 13:31:19	1	29	344216	1	147	342814	346899	1	148	344934	350381	1	150	349174	3	1114	correct	351530	1	151	351294	fou_17118.png	fou_Schmetterling.png	organic	33297	ok
64143	08/24/2021 13:31:29	1	30	355412	1	152	353414	358895	1	154	357654	362244	1	156	361894	3	702	correct	362993	1	156	361894	mog_03090.png	mog_Fledermaus.png	organic	33297	ok
64143	08/24/2021 13:31:41	1	31	365726	1	157	364014	368891	1	159	368254	372573	1	161	372493	2	897	correct	373506	1	161	372493	fax_14883.png	fax_Klebeband.png	inorganic	33297	ok
64143	08/24/2021 13:31:54	1	32	377505	1	163	376734	380704	1	164	378854	385736	1	167	385214	3	1201	correct	386968	1	167	385214	moh_06446.png	moh_Birne.png	organic	33297	ok
64143	08/24/2021 13:32:03	1	33	390084	1	169	389454	392233	1	170	391574	395682	1	171	393694	3	222	correct	395932	1	172	395813	foe_08236.png	foe_Adler.png	organic	33297	ok
64143	08/24/2021 13:32:15	1	34	399781	1	173	397934	402963	1	175	402174	407695	1	177	406414	2	918	correct	408661	1	178	408534	mae_01010.png	mae_Taschenrechner.png	inorganic	33297	ok
64143	08/24/2021 13:32:26	1	35	411543	1	179	410653	414243	1	180	412773	418125	1	182	417014	3	1445	correct	419607	1	183	419133	foj_08220.png	foj_Rose.png	organic	33297	ok
64143	08/24/2021 13:32:36	1	36	422290	1	184	421253	424322	1	185	423374	428105	1	187	427613	2	1201	correct	429337	1	187	427613	maj_01545.png	maj_Krawatte.png	inorganic	33297	ok
64143	08/24/2021 13:32:46	1	37	432087	1	189	431854	434336	1	190	433973	437901	1	191	436093	3	1577	correct	439501	1	192	438214	foa_00207.png	foa_Marienkaefer.png	organic	33297	ok
64143	08/24/2021 13:32:57	1	38	442133	1	193	440334	445299	1	195	444573	448664	1	196	446694	2	2151	correct	450847	1	197	448814	faj_07783.png	faj_Schuh.png	inorganic	33297	ok
64143	08/24/2021 13:33:10	1	39	453879	1	199	453053	456495	1	200	455174	460960	1	202	459413	3	1368	correct	462360	1	203	461533	mof_02408.png	mof_Spaghetti.png	organic	33297	ok
64143	08/24/2021 13:33:21	1	40	466042	1	205	465773	467758	1	205	465773	472240	1	208	472133	2	1611	correct	473872	1	208	472133	mak_00987.png	mak_Rucksack.png	inorganic	33297	ok
64143	08/24/2021 13:33:32	1	41	477105	1	210	476373	479404	1	211	478493	484052	1	213	482733	2	597	correct	484685	1	213	482733	mai_06530.png	mai_Gewehr.png	inorganic	33297	ok
64143	08/24/2021 13:33:44	1	42	488801	1	215	486974	491700	1	217	491213	495948	1	219	495453	2	897	correct	496881	1	219	495453	fat_12032.png	fat_Einkaufswagen.png	inorganic	33297	ok
64143	08/24/2021 13:33:55	1	43	500247	1	221	499693	503229	1	222	501813	507478	2	224	506053	3	1415	correct	508944	1	225	508173	fop_00621.png	fop_Koala.png	organic	33297	ok
64143	08/24/2021 13:34:07	1	44	510976	1	226	510292	513925	1	227	512413	518541	1	229	516653	2	867	correct	519440	1	230	518773	mas_41366.png	mas_Bueroklammer.png	inorganic	33297	ok
64143	08/24/2021 13:34:17	1	45	523189	1	232	523013	525022	1	232	523013	528621	1	234	527253	2	1401	correct	530053	1	235	529373	fag_06539.png	fag_Geschenk.png	inorganic	33297	ok
64143	08/24/2021 13:34:28	1	46	533735	1	237	533612	535751	1	237	533612	539434	1	239	537853	2	761	correct	540217	1	240	539973	mac_59169.png	mac_Dartpfeil.png	inorganic	33297	ok
64143	08/24/2021 13:34:38	1	47	544249	1	242	544213	545965	1	242	544213	550263	1	244	548453	2	570	correct	550863	1	245	550572	faw_14215.png	faw_Hufeisen.png	inorganic	33297	ok
64143	08/24/2021 13:34:47	1	48	553929	1	246	552693	556278	1	247	554813	560143	1	249	559052	2	598	correct	560776	1	249	559052	far_00736.png	far_Giesskanne.png	inorganic	33297	ok
64143	08/24/2021 13:34:57	1	49	563859	1	251	563293	565475	1	252	565412	568990	1	253	567533	2	1073	correct	570090	1	254	569653	maw_22459.png	maw_Pingpongschlaeger.png	inorganic	33297	ok
64143	08/24/2021 13:35:09	1	50	573705	1	255	571772	577204	1	257	576013	580436	1	259	580252	3	1239	correct	581703	1	259	580252	mom_59641.png	mom_Ei.png	organic	33297	ok
64143	08/24/2021 13:35:20	1	51	585435	1	261	584493	588684	1	262	586613	592299	1	264	590852	3	1215	correct	593549	1	265	592973	moe_23630.png	moe_Waschbaer.png	organic	33297	ok
64143	08/24/2021 13:35:32	1	52	596414	1	266	595092	598930	1	267	597212	603312	1	269	601453	3	723	correct	604062	1	270	603572	mou_06524.png	mou_Kraehe.png	organic	33297	ok
64143	08/24/2021 13:35:43	1	53	608377	1	272	607813	611542	1	273	609932	614975	1	275	614172	2	458	correct	615458	1	275	614172	mau_58144.png	mau_Leiter.png	inorganic	33297	ok
64143	08/24/2021 13:35:56	1	54	619790	1	277	618412	622589	1	278	620532	627370	1	281	626892	3	522	correct	627920	1	281	626892	foi_05187.png	foi_Pflanze.png	organic	33297	ok
64143	08/24/2021 13:36:07	1	55	632485	1	283	631132	635068	1	284	633252	639816	1	287	639612	3	1121	correct	640966	1	287	639612	fot_06092.png	fot_Salat.png	organic	33297	ok
64143	08/24/2021 13:36:20	1	56	643582	1	288	641732	646347	1	290	645972	651262	1	292	650212	2	453	correct	651745	1	292	650212	fai_07637.png	fai_Kommode.png	inorganic	33297	ok
64143	08/24/2021 13:36:32	1	57	656061	1	294	654452	659609	1	296	658692	663908	1	298	662932	2	1349	correct	665291	1	299	665052	map_49576.png	map_Pfeife.png	inorganic	33297	ok
64143	08/24/2021 13:36:42	1	58	668290	1	300	667172	670706	1	301	669292	674404	1	303	673532	2	1279	correct	675721	1	304	675652	mal_20552.png	mal_Kugelschreiber.png	inorganic	33297	ok
64143	08/24/2021 13:36:53	1	59	678586	1	305	677772	680586	1	306	679891	684351	1	308	684132	3	1413	correct	685801	1	308	684132	moj_11860.png	moj_Blatt.png	organic	33297	ok
64143	08/24/2021 13:37:04	1	60	689366	1	310	688371	691982	1	311	690492	696847	1	313	694731	0	0	miss	696847	1	315	698972	fac_02970.png	fac_Haarbuerste.png	inorganic	33297	ok
64143	08/24/2021 13:37:15	1	61	700579	1	315	698972	703011	1	316	701092	707260	1	318	705332	3	1494	correct	708776	1	319	707452	for_15880.png	for_Mandel.png	organic	33297	ok
64143	08/24/2021 13:37:26	1	62	711142	1	320	709571	713225	1	321	711691	718206	1	324	718051	3	2031	correct	720272	1	325	720171	mos_23223.png	mos_Traube.png	organic	33297	ok
64143	08/24/2021 13:37:37	1	63	722222	1	325	720171	724038	1	326	722292	728636	1	328	726531	2	375	correct	729036	1	329	728651	fab_06286.png	fab_Kinderwagen.png	inorganic	33297	ok
