ID	DateTime	Run	Delayed_Retrieval_Trial	First_Pulse_Time	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	ForcedChoice_OnsetTime	ForcedChoice_OnsetTimeUncertainty	ForcedChoice_fMRI_Pulse	ForcedChoice_fMRI_PulseTime	ForcedChoice_Pressed_Button	ForcedChoice_RT	ForcedChoice_Response_Category	ForcedChoice_Accuracy	ForcedChoice_Feedback_OnsetTime	ForcedChoice_Feedback_OnsetTimeUncertainty	ForcedChoice_Feedback_fMRI_Pulse	ForcedChoice_Feedback_fMRI_PulseTime	Recognition_consc_Rating_OnsetTime	Recognition_consc_Rating_OnsetTimeUncertainty	Recognition_consc_Rating_fMRI_Pulse	Recognition_consc_Rating_fMRI_PulseTime	Recognition_consc_Rating_Pressed_Button	Recognition_consc_Rating_RT	Recognition_consc_Rating_Feedback_OnsetTime	Recognition_consc_Rating_Feedback_OnsetTimeUncertainty	Recognition_consc_Rating_Feedback_fMRI_Pulse	Recognition_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	TrialStatus
69313	09/08/2021 15:15:59	1	1	70331	80689	1	5	78811	83155	1	7	83050	3	622	organic	correct	83804	1	7	83050	87986	1	9	87290	3	1106	89119	1	9	87290	92685	1	11	91530	3	1826	organic	correct	94551	1	12	93651	96600	1	13	95770	4	437	97067	1	13	95770	foi_03389.png	foi_Pflanze.png	foi_Apfelkuchen.png	ok
69313	09/08/2021 15:16:18	1	2	70331	101315	1	15	100011	104397	1	17	104250	2	329	organic	incorrect	104764	1	17	104250	108979	1	19	108491	2	749	109762	1	19	108491	112861	1	21	112730	3	2018	organic	correct	114911	1	22	114850	117060	1	23	116971	4	488	117576	1	23	116971	mof_02408.png	mof_Hahn.png	mof_Spaghetti.png	ok
69313	09/08/2021 15:16:38	1	3	70331	120575	1	24	119090	122375	1	25	121210	3	348	organic	correct	122758	1	25	121210	126123	1	27	125450	4	659	126807	1	27	125450	130389	1	29	129690	2	427	organic	correct	130839	1	29	129690	135754	1	31	133930	4	480	136270	1	32	136050	fot_00797.png	fot_Salat.png	fot_Taube.png	ok
69313	09/08/2021 15:16:59	1	4	70331	140652	1	34	140290	143168	1	35	142410	3	517	inorganic	incorrect	143734	1	35	142410	147699	1	37	146650	4	442	148166	1	37	146650	152348	1	39	150890	3	961	inorganic	correct	153331	1	40	153010	157646	1	42	157250	4	369	158046	1	42	157250	fat_12032.png	fat_Kleiderbuegel.png	fat_Einkaufswagen.png	ok
69313	09/08/2021 15:17:21	1	5	70331	161295	1	43	159370	164111	1	45	163609	2	774	organic	incorrect	164910	1	45	163609	169192	1	47	167850	2	615	169842	1	47	167850	174524	1	50	174210	2	1130	organic	correct	175690	1	50	174210	179972	1	52	178449	4	443	180438	1	52	178449	foj_08220.png	foj_Rose.png	foj_Waffel.png	ok
69313	09/08/2021 15:17:41	1	6	70331	183604	1	54	182690	186103	1	55	184810	2	531	inorganic	correct	186670	1	55	184810	190052	1	57	189050	4	350	190435	1	57	189050	194467	1	59	193290	2	523	inorganic	correct	195033	1	59	193290	199898	1	62	199650	4	320	200248	1	62	199650	mat_23275.png	mat_Helm.png	mat_Feuerzeug.png	ok
69313	09/08/2021 15:18:02	1	7	70331	203731	1	63	201769	207013	1	65	206010	2	500	inorganic	correct	207546	1	65	206010	212294	1	67	210249	4	501	212827	1	68	212369	216909	1	70	216609	2	493	inorganic	correct	217426	1	70	216609	220508	1	71	218729	4	495	221025	1	72	220850	fac_02146.png	fac_Haarbuerste.png	fac_Ohrring.png	ok
69313	09/08/2021 15:18:21	1	8	70331	224024	1	73	222970	226340	1	74	225089	2	807	inorganic	correct	227173	1	74	225089	230272	1	76	229330	3	304	230605	1	76	229330	234537	1	78	233569	2	1076	inorganic	correct	235636	1	78	233569	238319	1	80	237810	3	1124	239468	1	80	237810	mac_59169.png	mac_Medaille.png	mac_Dartpfeil.png	ok
69313	09/08/2021 15:18:39	1	9	70331	242767	1	82	242049	246083	1	83	244169	2	314	inorganic	correct	246433	1	84	246290	250065	1	85	248409	2	288	250381	1	85	248409	253914	1	87	252650	3	1762	inorganic	correct	255696	1	88	254770	257746	1	89	256889	3	955	258729	1	89	256889	mal_04470.png	mal_Drucker.png	mal_Kugelschreiber.png	ok
69313	09/08/2021 15:19:00	1	10	70331	261378	1	91	261130	264793	1	92	263249	3	432	organic	correct	265260	1	92	263249	268675	1	94	267489	3	267	268975	1	94	267489	272141	1	96	271729	3	1061	organic	correct	273224	1	96	271729	277556	1	98	275969	4	300	277889	1	98	275969	mon_65798.png	mon_Kartoffel.png	mon_Fuchs.png	ok
