ID	DateTime	Run	Retrieval_Trial	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	num_pulse	fifth_pulse_time	TrialStatus
62038	07/20/2021 14:03:56	1	1	1630083	1	523	1629968	1631949	1	523	1629968	3	2660	organic	correct	1634631	1	524	1632668	1636014	1	525	1635368	2	2172	1638213	1	526	1638068	moh_06446.png	moh_Muecke.png	moh_Birne.png	523	1629968	ok
62038	07/20/2021 14:04:08	1	2	1640779	1	526	1638068	1644111	1	528	1643468	2	628	inorganic	correct	1644761	1	528	1643468	1649193	1	530	1648867	3	250	1649476	1	530	1648867	mas_41366.png	mas_Tisch.png	mas_Bueroklammer.png	523	1629968	ok
62038	07/20/2021 14:04:18	1	3	1652825	1	531	1651568	1654974	1	532	1654268	3	1003	organic	correct	1656007	1	532	1654268	1658657	1	533	1656967	4	344	1659023	1	533	1656967	foq_16799.png	foq_Fenchel.png	foq_Pinguin.png	523	1629968	ok
62038	07/20/2021 14:04:28	1	4	1662555	1	535	1662368	1664438	1	535	1662368	2	2057	inorganic	correct	1666521	1	536	1665067	1668770	1	537	1667768	2	925	1669719	1	537	1667768	mal_04470.png	mal_Kugelschreiber.png	mal_Drucker.png	523	1629968	ok
62038	07/20/2021 14:04:40	1	5	1673218	1	539	1673167	1675984	1	540	1675868	3	1533	organic	correct	1677550	1	540	1675868	1680349	1	541	1678568	3	325	1680699	1	541	1678568	foc_02157.png	foc_Brombeere.png	foc_Eule.png	523	1629968	ok
62038	07/20/2021 14:04:51	1	6	1684498	1	543	1683968	1687480	1	544	1686668	0	0	organic	miss	1687480	1	545	1689367	1692462	1	546	1692068	2	1076	1693561	1	546	1692068	mob_00760.png	mob_Kiwi.png	mob_Igel.png	523	1629968	ok
62038	07/20/2021 14:05:02	1	7	1696111	1	547	1694768	1698143	1	548	1697467	2	1092	inorganic	correct	1699276	1	548	1697467	1701875	1	549	1700168	4	289	1702209	1	549	1700168	mae_01010.png	mae_Taschenrechner.png	mae_Schach.png	523	1629968	ok
62038	07/20/2021 14:05:11	1	8	1706907	1	551	1705567	1708606	1	552	1708268	3	1872	organic	correct	1710506	1	552	1708268	1712672	1	553	1710967	2	813	1713521	1	553	1710967	mof_02408.png	mof_Hahn.png	mof_Spaghetti.png	523	1629968	ok
62038	07/20/2021 14:05:23	1	9	1716137	1	554	1713667	1719053	1	555	1716368	2	1890	inorganic	correct	1720969	1	556	1719067	1723935	1	557	1721767	3	294	1724251	1	557	1721767	maj_01545.png	maj_Computermaus.png	maj_Krawatte.png	523	1629968	ok
62038	07/20/2021 14:05:34	1	10	1727500	1	559	1727167	1729383	1	559	1727167	0	0	inorganic	miss	1729383	1	560	1729867	1734298	1	561	1732568	3	480	1734814	1	561	1732568	mac_59169.png	mac_Medaille.png	mac_Dartpfeil.png	523	1629968	ok
