ID	DateTime	Run	Encoding_Trial	FaceBase_OnsetTime	FaceBase_OnsetTimeUncertainty	FaceBase_fMRI_Pulse	FaceBase_fMRI_PulseTime	Assoc_Encoding_OnsetTime	Assoc_Encoding_OnsetTimeUncertainty	Assoc_Encoding_fMRI_Pulse	Assoc_Encoding_fMRI_PulseTime	Immediate_Recall_OnsetTime	Immediate_Recall_OnsetTimeUncertainty	Immediate_Recall_fMRI_Pulse	Immediate_Recall_fMRI_PulseTime	Immediate_Recall_Pressed_Button	Immediate_Recall_RT	Immediate_Recall_Accuracy	Immediate_Recall_Feedback_OnsetTime	Immediate_Recall_Feedback_OnsetTimeUncertainty	Immediate_Recall_Feedback_fMRI_Pulse	Immediate_Recall_Feedback_fMRI_PulseTime	Presented_Person	Presented_Object	Object_Category	First_pulse_time	TrialStatus
63062	07/19/2021 09:24:11	1	1	63095	1	6	61340	65127	1	7	64043	69443	1	8	66742	3	1196	correct	70676	1	9	69442	mof_02408.png	mof_Hahn.png	organic	47843	ok
63062	07/19/2021 09:24:23	1	2	72825	1	10	72143	75591	1	11	74842	80289	1	13	80242	2	416	correct	80738	6	13	80242	fax_14883.png	fax_Fahrrad.png	inorganic	47843	ok
63062	07/19/2021 09:24:33	1	3	83838	1	14	82942	85704	1	15	85642	90136	1	16	88342	2	530	correct	90702	1	16	88342	mas_41366.png	mas_Tisch.png	inorganic	47843	ok
63062	07/19/2021 09:24:43	1	4	94218	1	18	93742	96517	1	19	96442	100216	1	20	99142	3	1155	correct	101399	1	20	99142	moe_02012.png	moe_Waschbaer.png	organic	47843	ok
63062	07/19/2021 09:24:53	1	5	104531	1	21	101842	106347	1	22	104542	110112	1	24	109942	3	946	correct	111095	1	24	109942	fou_17118.png	fou_Feige.png	organic	47843	ok
63062	07/19/2021 09:25:04	1	6	114377	1	25	112642	117626	1	26	115342	121725	1	28	120742	2	559	correct	122308	1	28	120742	maw_04767.png	maw_Pingpongschlaeger.png	inorganic	47843	ok
63062	07/19/2021 09:25:16	1	7	125774	1	29	123442	128773	1	30	126142	133238	1	32	131542	3	624	correct	133888	1	32	131542	foa_00207.png	foa_Marienkaefer.png	organic	47843	ok
63062	07/19/2021 09:25:26	1	8	137603	1	34	136942	139652	1	34	136942	143101	1	36	142341	3	1211	correct	144334	1	36	142341	mom_59361.png	mom_Loewe.png	organic	47843	ok
63062	07/19/2021 09:25:37	1	9	147183	1	37	145042	148799	1	38	147742	153581	1	40	153142	2	578	correct	154197	1	40	153142	fan_17286.png	fan_Lampe.png	inorganic	47843	ok
63062	07/19/2021 09:25:48	1	10	157979	1	41	155842	161045	1	42	158541	165110	1	44	163942	2	366	correct	165510	1	44	163942	fal_07906.png	fal_Korb.png	inorganic	47843	ok
63062	07/19/2021 09:25:59	1	11	169759	1	46	169342	172208	1	47	172042	176490	1	48	174741	3	627	correct	177140	1	48	174741	foc_02157.png	foc_Eule.png	organic	47843	ok
63062	07/19/2021 09:26:09	1	12	180372	1	50	180142	183071	1	51	182841	186770	1	52	185542	3	772	correct	187569	1	52	185542	moh_06446.png	moh_Birne.png	organic	47843	ok
