ID	DateTime	Run	Encoding_Trial	FaceBase_OnsetTime	FaceBase_OnsetTimeUncertainty	FaceBase_fMRI_Pulse	FaceBase_fMRI_PulseTime	Assoc_Encoding_OnsetTime	Assoc_Encoding_OnsetTimeUncertainty	Assoc_Encoding_fMRI_Pulse	Assoc_Encoding_fMRI_PulseTime	Immediate_Recall_OnsetTime	Immediate_Recall_OnsetTimeUncertainty	Immediate_Recall_fMRI_Pulse	Immediate_Recall_fMRI_PulseTime	Immediate_Recall_Pressed_Button	Immediate_Recall_RT	Immediate_Recall_Accuracy	Immediate_Recall_Feedback_OnsetTime	Immediate_Recall_Feedback_OnsetTimeUncertainty	Immediate_Recall_Feedback_fMRI_Pulse	Immediate_Recall_Feedback_fMRI_PulseTime	Presented_Person	Presented_Object	Object_Category	First_pulse_time	TrialStatus
61350	08/03/2021 15:59:28	1	1	60262	1	5	57652	61929	1	6	60351	65011	1	7	63052	2	1861	correct	66894	1	8	65752	map_41499.png	map_Pfeife.png	inorganic	46852	ok
61350	08/03/2021 15:59:41	1	2	70076	1	9	68451	72408	1	10	71152	77440	1	12	76551	2	991	correct	78456	1	12	76551	mac_59169.png	mac_Medaille.png	inorganic	46852	ok
61350	08/03/2021 15:59:53	1	3	82655	1	14	81951	85654	1	15	84651	89653	1	16	87352	3	1576	correct	91252	1	17	90051	mon_65798.png	mon_Fuchs.png	organic	46852	ok
61350	08/03/2021 16:00:05	1	4	94834	1	18	92751	97683	1	19	95452	101332	1	21	100851	3	1109	correct	102465	1	21	100851	mou_01862.png	mou_Kraehe.png	organic	46852	ok
61350	08/03/2021 16:00:16	1	5	106580	1	23	106251	108463	1	23	106251	112861	1	25	111652	2	797	correct	113694	1	25	111652	mal_04470.png	mal_Drucker.png	inorganic	46852	ok
61350	08/03/2021 16:00:27	1	6	117376	1	27	117051	120359	1	28	119751	123958	1	29	122451	2	1592	correct	125574	1	30	125151	fab_06018.png	fab_Staubsauger.png	inorganic	46852	ok
61350	08/03/2021 16:00:38	1	7	128973	1	31	127851	132072	1	32	130551	135237	1	33	133251	3	1407	correct	136670	1	34	135951	mom_59361.png	mom_Loewe.png	organic	46852	ok
61350	08/03/2021 16:00:50	1	8	140069	1	35	138651	142851	1	36	141351	147766	1	38	146751	3	482	correct	148283	1	38	146751	mob_00760.png	mob_Kiwi.png	organic	46852	ok
61350	08/03/2021 16:01:01	1	9	151315	1	39	149451	154631	1	40	152151	159129	1	42	157551	3	2117	incorrect	161278	1	43	160251	mao_11634.png	mao_Kegel.png	inorganic	46852	ok
61350	08/03/2021 16:01:11	1	10	162495	1	43	160251	164444	1	44	162951	168742	1	46	168351	3	527	correct	169292	1	46	168351	for_15187.png	for_Seehund.png	organic	46852	ok
61350	08/03/2021 16:01:23	1	11	173224	1	47	171051	176690	1	49	176451	181638	1	50	179151	2	590	correct	182255	1	51	181851	mau_49693.png	mau_Leiter.png	inorganic	46852	ok
61350	08/03/2021 16:01:36	1	12	185137	1	52	184551	188552	1	53	187251	192768	1	55	192651	2	711	correct	193501	1	55	192651	fat_12032.png	fat_Kleiderbuegel.png	inorganic	46852	ok
61350	08/03/2021 16:01:49	1	13	197766	1	56	195351	201315	1	58	200751	205663	1	59	203451	2	495	correct	206196	1	60	206151	mak_00987.png	mak_Socken.png	inorganic	46852	ok
61350	08/03/2021 16:02:00	1	14	210912	1	61	208851	212728	1	62	211550	217193	1	64	216951	2	405	correct	217626	1	64	216951	faw_14215.png	faw_Kuechenmaschine.png	inorganic	46852	ok
61350	08/03/2021 16:02:11	1	15	222024	1	65	219650	224674	1	66	222351	228389	1	68	227750	3	773	correct	229189	1	68	227750	fok_09378.png	fok_Kaenguruh.png	organic	46852	ok
61350	08/03/2021 16:02:22	1	16	232421	1	69	230451	235736	1	70	233151	240002	1	72	238551	3	385	correct	240418	1	72	238551	foq_16799.png	foq_Pinguin.png	organic	46852	ok
61350	08/03/2021 16:02:34	1	17	244267	1	74	243950	247333	1	75	246651	250831	1	76	249350	2	521	correct	251381	1	76	249350	fac_02146.png	fac_Haarbuerste.png	inorganic	46852	ok
61350	08/03/2021 16:02:44	1	18	255946	1	78	254751	257796	1	79	257450	261394	1	80	260150	3	1475	correct	262894	1	81	262851	fou_17118.png	fou_Schmetterling.png	organic	46852	ok
61350	08/03/2021 16:02:54	1	19	265693	1	82	265550	268159	1	82	265550	271841	1	84	270951	2	397	correct	272274	1	84	270951	faj_07783.png	faj_Schuh.png	inorganic	46852	ok
61350	08/03/2021 16:03:04	1	20	276156	1	85	273650	277906	1	86	276350	281921	1	88	281750	2	1378	correct	283320	1	88	281750	fax_14883.png	fax_Fahrrad.png	inorganic	46852	ok
61350	08/03/2021 16:03:14	1	21	285820	1	89	284450	288785	1	90	287151	291884	1	91	289850	2	404	correct	292317	1	91	289850	fai_07494.png	fai_Kommode.png	inorganic	46852	ok
61350	08/03/2021 16:03:24	1	22	295933	1	93	295251	297832	1	93	295251	302347	1	95	300650	3	809	correct	303197	1	95	300650	mog_03090.png	mog_Pilz.png	organic	46852	ok
61350	08/03/2021 16:03:35	1	23	306263	1	97	306050	309562	1	98	308750	313010	1	99	311450	2	655	correct	313693	1	99	311450	fap_16329.png	fap_Kissen.png	inorganic	46852	ok
61350	08/03/2021 16:03:48	1	24	316709	1	100	314150	320258	1	102	319550	325240	1	104	324950	2	476	correct	325739	1	104	324950	fan_17286.png	fan_Klavier.png	inorganic	46852	ok
61350	08/03/2021 16:04:00	1	25	329521	1	105	327650	332770	1	106	330350	336869	1	108	335750	3	450	correct	337352	1	108	335750	mof_02408.png	mof_Hahn.png	organic	46852	ok
61350	08/03/2021 16:04:11	1	26	341717	1	110	341149	343667	1	110	341149	348315	1	112	346550	2	1092	correct	349431	1	113	349249	mae_01010.png	mae_Schach.png	inorganic	46852	ok
61350	08/03/2021 16:04:24	1	27	352814	1	114	351950	355679	1	115	354650	360678	1	117	360050	2	373	correct	361077	1	117	360050	mas_41366.png	mas_Bueroklammer.png	inorganic	46852	ok
61350	08/03/2021 16:04:38	1	28	365826	1	119	365449	369375	1	120	368150	374290	1	122	373549	3	430	correct	374756	1	122	373549	moh_06446.png	moh_Birne.png	organic	46852	ok
61350	08/03/2021 16:04:49	1	29	379421	1	124	378950	382504	1	125	381649	386852	1	126	384350	3	1312	correct	388202	1	127	387049	moj_11821.png	moj_Blatt.png	organic	46852	ok
61350	08/03/2021 16:05:00	1	30	390684	1	128	389749	392650	1	129	392450	396815	1	130	395149	2	517	correct	397365	1	130	395149	mat_23275.png	mat_Helm.png	inorganic	46852	ok
61350	08/03/2021 16:05:11	1	31	401680	1	132	400550	405046	1	133	403249	409478	1	135	408650	3	482	correct	409994	1	135	408650	fov_15046.png	fov_Fisch.png	organic	46852	ok
61350	08/03/2021 16:05:21	1	32	412877	1	136	411349	414509	1	137	414049	418358	1	138	416750	3	904	correct	419291	1	138	416750	mot_69374.png	mot_Hotdog.png	organic	46852	ok
61350	08/03/2021 16:05:31	1	33	422923	1	140	422149	424806	1	140	422149	428271	1	142	427549	3	1203	correct	429504	1	142	427549	foe_08236.png	foe_Adler.png	organic	46852	ok
61350	08/03/2021 16:05:43	1	34	433186	1	144	432949	435819	1	145	435649	440067	1	146	438349	3	603	correct	440701	1	146	438349	moe_02012.png	moe_Pommes.png	organic	46852	ok
61350	08/03/2021 16:05:53	1	35	445099	1	148	443749	446915	1	149	446449	450197	1	150	449149	2	1280	correct	451530	1	150	449149	maj_01545.png	maj_Computermaus.png	inorganic	46852	ok
61350	08/03/2021 16:06:03	1	36	454712	1	152	454549	457078	1	152	454549	460527	1	154	459949	2	824	correct	461377	1	154	459949	maw_04767.png	maw_Pingpongschlaeger.png	inorganic	46852	ok
61350	08/03/2021 16:06:13	1	37	465126	1	155	462649	467125	1	156	465349	470457	1	157	468049	2	904	correct	471390	1	158	470749	fag_06539.png	fag_Portemonnaie.png	inorganic	46852	ok
61350	08/03/2021 16:06:24	1	38	475172	1	159	473449	477605	1	160	476149	481603	1	162	481549	3	1651	correct	483286	1	162	481549	foj_08220.png	foj_Waffel.png	organic	46852	ok
61350	08/03/2021 16:06:34	1	39	485452	1	163	484249	488134	1	164	486949	491450	1	165	489649	2	1133	correct	492616	1	166	492349	mai_06530.png	mai_Gewehr.png	inorganic	46852	ok
61350	08/03/2021 16:06:45	1	40	495832	1	167	495049	498431	1	168	497749	502413	1	169	500449	3	595	correct	503063	1	169	500449	foi_03389.png	foi_Pflanze.png	organic	46852	ok
61350	08/03/2021 16:06:57	1	41	506911	1	171	505849	509727	1	172	508549	514409	1	174	513949	2	373	correct	514809	1	174	513949	far_00736.png	far_Giesskanne.png	inorganic	46852	ok
61350	08/03/2021 16:07:07	1	42	518874	1	175	516648	521623	1	176	519349	524972	1	178	524748	3	807	correct	525805	1	178	524748	fop_00621.png	fop_Mango.png	organic	46852	ok
61350	08/03/2021 16:07:17	1	43	528721	1	179	527449	531520	1	180	530149	535369	1	181	532848	3	971	correct	536368	1	182	535549	foa_00207.png	foa_Aubergine.png	organic	46852	ok
61350	08/03/2021 16:07:29	1	44	539267	1	183	538249	542633	1	184	540948	546282	1	185	543649	3	752	correct	547065	1	186	546349	mol_07679.png	mol_Pizza.png	organic	46852	ok
61350	08/03/2021 16:07:41	1	45	550780	1	187	549048	553646	1	188	551749	558644	1	190	557148	2	733	correct	559410	1	190	557148	fal_07906.png	fal_Korb.png	inorganic	46852	ok
61350	08/03/2021 16:07:52	1	46	562943	1	192	562548	564875	1	192	562548	568524	1	194	567949	3	1103	correct	569657	1	194	567949	mos_20953.png	mos_Eintagsfliege.png	organic	46852	ok
61350	08/03/2021 16:08:03	1	47	573472	1	196	573348	576121	1	197	576049	581053	1	198	578748	3	431	correct	581520	1	199	581448	foc_02157.png	foc_Eule.png	organic	46852	ok
61350	08/03/2021 16:08:14	1	48	584902	1	200	584149	588201	1	201	586848	591533	1	202	589548	3	506	correct	592066	1	202	589548	fot_00797.png	fot_Salat.png	organic	46852	ok
61350	08/03/2021 16:08:24	1	49	595532	1	204	594948	597331	1	204	594948	601679	1	206	600349	2	1082	correct	602796	1	206	600349	map_49576.png	map_Globus.png	inorganic	46852	ok
61350	08/03/2021 16:08:36	1	50	605845	1	208	605748	608910	1	209	608448	613192	1	210	611148	2	732	correct	613959	1	211	613848	mac_59752.png	mac_Dartpfeil.png	inorganic	46852	ok
61350	08/03/2021 16:08:47	1	51	617591	1	212	616548	619890	1	213	619248	624022	1	214	621948	3	439	correct	624488	1	214	621948	mon_69587.png	mon_Kartoffel.png	organic	46852	ok
61350	08/03/2021 16:08:58	1	52	628820	1	216	627348	632336	1	217	630048	636718	1	219	635448	3	584	correct	637334	1	219	635448	mou_06524.png	mou_Croissant.png	organic	46852	ok
61350	08/03/2021 16:09:11	1	53	640250	1	220	638148	642182	1	221	640848	647014	1	223	646248	2	353	correct	647414	1	223	646248	mal_20552.png	mal_Kugelschreiber.png	inorganic	46852	ok
61350	08/03/2021 16:09:20	1	54	652362	1	225	651648	654362	1	225	651648	658077	1	227	657048	2	340	correct	658444	1	227	657048	fab_06286.png	fab_Kinderwagen.png	inorganic	46852	ok
61350	08/03/2021 16:09:31	1	55	661892	1	228	659748	664058	1	229	662447	668757	1	231	667848	3	684	correct	669473	1	231	667848	mom_59641.png	mom_Ei.png	organic	46852	ok
61350	08/03/2021 16:09:43	1	56	672755	1	232	670547	675804	1	233	673248	679786	1	235	678647	3	421	correct	680236	1	235	678647	mob_22833.png	mob_Igel.png	organic	46852	ok
61350	08/03/2021 16:09:56	1	57	685118	1	237	684048	688633	1	238	686747	693332	1	240	692147	2	1113	correct	694481	1	240	692147	mao_19000.png	mao_Stempel.png	inorganic	46852	ok
61350	08/03/2021 16:10:07	1	58	698247	1	242	697548	701712	1	243	700247	705061	1	244	702947	3	1162	correct	706261	1	245	705648	for_15880.png	for_Mandel.png	organic	46852	ok
61350	08/03/2021 16:10:19	1	59	709260	1	246	708347	711942	1	247	711047	716757	1	249	716447	2	711	correct	717490	1	249	716447	mau_58144.png	mau_Wasserventil.png	inorganic	46852	ok
61350	08/03/2021 16:10:31	1	60	721156	1	250	719147	722872	1	251	721848	727437	1	253	727247	2	1267	correct	728736	1	253	727247	fat_14140.png	fat_Einkaufswagen.png	inorganic	46852	ok
61350	08/03/2021 16:10:43	1	61	732602	1	254	729948	734818	1	255	732647	739583	1	257	738047	2	439	correct	740049	1	257	738047	mak_03979.png	mak_Rucksack.png	inorganic	46852	ok
61350	08/03/2021 16:10:54	1	62	744498	1	259	743447	747913	1	260	746147	751895	1	262	751547	2	744	correct	752662	1	262	751547	faw_14685.png	faw_Hufeisen.png	inorganic	46852	ok
61350	08/03/2021 16:11:05	1	63	755827	1	263	754247	757860	1	264	756947	761792	1	265	759647	3	661	correct	762475	1	266	762347	fok_09860.png	fok_Palme.png	organic	46852	ok
61350	08/03/2021 16:11:16	1	64	766907	1	267	765047	769373	1	268	767747	773538	1	270	773147	3	866	correct	774438	1	270	773147	foq_17341.png	foq_Fenchel.png	organic	46852	ok
61350	08/03/2021 16:11:27	1	65	777987	1	271	775847	779686	1	272	778547	783718	1	273	781247	2	344	correct	784084	1	274	783946	fac_02970.png	fac_Ohrring.png	inorganic	46852	ok
61350	08/03/2021 16:11:38	1	66	788450	1	275	786647	791082	1	276	789347	796014	1	278	794747	3	678	correct	796730	1	278	794747	fou_18966.png	fou_Feige.png	organic	46852	ok
61350	08/03/2021 16:11:49	1	67	799862	1	279	797447	803178	1	281	802847	806527	1	282	805547	2	1098	correct	807660	1	282	805547	faj_07849.png	faj_Parfuem.png	inorganic	46852	ok
61350	08/03/2021 16:11:58	1	68	810709	1	283	808247	812375	1	284	810947	816074	1	285	813647	2	665	correct	816773	1	286	816346	fax_15310.png	fax_Klebeband.png	inorganic	46852	ok
61350	08/03/2021 16:12:07	1	69	819606	1	287	819047	821372	1	287	819047	824504	1	289	824446	2	804	correct	825337	1	289	824446	fai_07637.png	fai_Foehn.png	inorganic	46852	ok
61350	08/03/2021 16:12:19	1	70	829103	1	290	827147	832135	1	291	829846	836450	1	293	835247	3	2120	correct	838599	1	294	837946	mog_03277.png	mog_Fledermaus.png	organic	46852	ok
61350	08/03/2021 16:12:30	1	71	840365	1	294	837946	843514	1	296	843347	847830	1	297	846046	2	302	correct	848179	1	297	846046	fap_17119.png	fap_Knopf.png	inorganic	46852	ok
61350	08/03/2021 16:12:40	1	72	852111	1	299	851447	853678	1	299	851447	858293	1	301	856847	2	567	correct	858893	1	301	856847	fan_18894.png	fan_Lampe.png	inorganic	46852	ok
61350	08/03/2021 16:12:51	1	73	861725	1	302	859547	864491	1	303	862246	868439	1	305	867646	3	771	correct	869239	1	305	867646	mof_06901.png	mof_Spaghetti.png	organic	46852	ok
61350	08/03/2021 16:13:02	1	74	873121	1	307	873047	874887	1	307	873047	879652	1	309	878446	2	920	correct	880602	1	309	878446	mae_36426.png	mae_Taschenrechner.png	inorganic	46852	ok
61350	08/03/2021 16:13:12	1	75	883434	1	310	881147	885550	1	311	883846	889699	1	313	889247	2	507	correct	890232	1	313	889247	mas_41937.png	mas_Tisch.png	inorganic	46852	ok
61350	08/03/2021 16:13:23	1	76	893814	1	314	891946	896613	1	315	894646	901212	1	317	900046	3	616	correct	901861	1	317	900046	moh_07125.png	moh_Muecke.png	organic	46852	ok
61350	08/03/2021 16:13:34	1	77	905060	1	318	902746	907843	1	319	905447	911958	1	321	910846	3	620	correct	912608	1	321	910846	moj_11860.png	moj_Walnuss.png	organic	46852	ok
