ID	DateTime	Run	Encoding_Trial	FaceBase_OnsetTime	FaceBase_OnsetTimeUncertainty	FaceBase_fMRI_Pulse	FaceBase_fMRI_PulseTime	Assoc_Encoding_OnsetTime	Assoc_Encoding_OnsetTimeUncertainty	Assoc_Encoding_fMRI_Pulse	Assoc_Encoding_fMRI_PulseTime	Immediate_Recall_OnsetTime	Immediate_Recall_OnsetTimeUncertainty	Immediate_Recall_fMRI_Pulse	Immediate_Recall_fMRI_PulseTime	Immediate_Recall_Pressed_Button	Immediate_Recall_RT	Immediate_Recall_Accuracy	Immediate_Recall_Feedback_OnsetTime	Immediate_Recall_Feedback_OnsetTimeUncertainty	Immediate_Recall_Feedback_fMRI_Pulse	Immediate_Recall_Feedback_fMRI_PulseTime	Presented_Person	Presented_Object	Object_Category	First_pulse_time	TrialStatus
65304	07/06/2021 15:59:59	1	1	64428	1	6	63822	66177	1	6	63822	70059	1	8	69225	3	1919	correct	72009	1	9	71925	mon_65798.png	mon_Kartoffel.png	organic	50325	ok
65304	07/06/2021 16:00:11	1	2	73708	1	9	71925	77257	1	10	74625	80356	1	12	80024	3	826	correct	81205	1	12	80024	foa_00207.png	foa_Aubergine.png	organic	50325	ok
65304	07/06/2021 16:00:20	1	3	85337	1	13	82725	87753	1	14	85426	90952	1	16	90825	3	580	correct	91585	1	16	90825	foc_02157.png	foc_Brombeere.png	organic	50325	ok
65304	07/06/2021 16:00:33	1	4	94618	1	17	93525	96700	1	18	96225	101649	1	19	98926	2	598	correct	102282	1	20	101626	mak_00987.png	mak_Socken.png	inorganic	50325	ok
65304	07/06/2021 16:00:43	1	5	106980	1	21	104324	109496	1	22	107025	113428	1	24	112425	2	1009	correct	114461	1	24	112425	fax_14883.png	fax_Fahrrad.png	inorganic	50325	ok
65304	07/06/2021 16:00:52	1	6	116827	1	25	115126	118826	1	26	117826	122042	1	27	120525	2	788	correct	122858	1	27	120525	faj_07783.png	faj_Schuh.png	inorganic	50325	ok
65304	07/06/2021 16:01:03	1	7	126240	1	29	125925	128456	1	29	125925	132038	1	31	131326	2	2209	correct	134271	1	32	134025	fap_16329.png	fap_Knopf.png	inorganic	50325	ok
65304	07/06/2021 16:01:12	1	8	136770	1	33	136725	139136	1	33	136725	142285	1	35	142125	2	2311	correct	144634	1	35	142125	fab_06018.png	fab_Kinderwagen.png	inorganic	50325	ok
65304	07/06/2021 16:01:24	1	9	146267	1	36	144825	149782	1	37	147526	153065	1	39	152926	3	2390	correct	155480	1	39	152926	moe_02012.png	moe_Pommes.png	organic	50325	ok
65304	07/06/2021 16:01:34	1	10	158346	1	40	155626	161062	1	42	161026	164377	1	43	163726	2	1422	correct	165827	1	43	163726	faw_14215.png	faw_Hufeisen.png	inorganic	50325	ok
