ID	DateTime	Run	Delayed_Retrieval_Trial	First_Pulse_Time	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	ForcedChoice_OnsetTime	ForcedChoice_OnsetTimeUncertainty	ForcedChoice_fMRI_Pulse	ForcedChoice_fMRI_PulseTime	ForcedChoice_Pressed_Button	ForcedChoice_RT	ForcedChoice_Response_Category	ForcedChoice_Accuracy	ForcedChoice_Feedback_OnsetTime	ForcedChoice_Feedback_OnsetTimeUncertainty	ForcedChoice_Feedback_fMRI_Pulse	ForcedChoice_Feedback_fMRI_PulseTime	Recognition_consc_Rating_OnsetTime	Recognition_consc_Rating_OnsetTimeUncertainty	Recognition_consc_Rating_fMRI_Pulse	Recognition_consc_Rating_fMRI_PulseTime	Recognition_consc_Rating_Pressed_Button	Recognition_consc_Rating_RT	Recognition_consc_Rating_Feedback_OnsetTime	Recognition_consc_Rating_Feedback_OnsetTimeUncertainty	Recognition_consc_Rating_Feedback_fMRI_Pulse	Recognition_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	TrialStatus
65672	08/18/2021 14:25:09	1	1	56291	70742	1	6	69789	72875	1	7	72491	3	1591	organic	correct	74491	1	7	72491	77723	1	8	75191	4	1564	79323	1	9	77891	82605	1	10	80591	2	1982	organic	correct	84621	1	11	83291	86570	1	12	85991	3	1254	87853	1	12	85991	foc_02157.png	foc_Eule.png	foc_Brombeere.png	ok
65672	08/18/2021 14:25:30	1	2	56291	91668	1	14	91391	93851	1	14	91391	2	694	organic	incorrect	94567	1	15	94091	98899	1	16	96791	3	393	99316	1	16	96791	103215	1	18	102191	3	2818	organic	correct	106064	1	19	104891	107413	1	19	104891	3	2582	110029	1	20	107591	foi_03389.png	foi_Pflanze.png	foi_Apfelkuchen.png	ok
65672	08/18/2021 14:25:51	1	3	56291	112545	1	21	110291	115444	1	22	112991	2	1089	inorganic	correct	116560	1	23	115691	118793	1	24	118391	3	874	119709	1	24	118391	124157	1	26	123791	3	2207	inorganic	incorrect	126390	1	26	123791	129522	1	28	129191	3	499	130055	1	28	129191	maj_01545.png	maj_Krawatte.png	maj_Computermaus.png	ok
65672	08/18/2021 14:26:09	1	4	56291	134004	1	29	131891	136803	1	30	134591	3	689	organic	correct	137520	1	31	137290	140652	1	32	139990	3	480	141168	1	32	139990	144051	1	33	142690	3	1402	organic	correct	145484	1	34	145390	147699	1	34	145390	4	1257	148982	1	35	148090	fop_00621.png	fop_Koala.png	fop_Mango.png	ok
65672	08/18/2021 14:26:31	1	5	56291	152198	1	36	150790	154630	1	37	153490	2	488	inorganic	correct	155147	1	37	153490	159329	1	39	158890	3	290	159645	1	39	158890	163377	1	40	161590	2	1093	inorganic	correct	164494	1	41	164290	168776	1	42	166990	4	787	169609	1	42	166990	mau_49693.png	mau_Wasserventil.png	mau_Leiter.png	ok
65672	08/18/2021 14:26:50	1	6	56291	173991	1	44	172390	175773	1	45	175090	3	1371	inorganic	incorrect	177173	1	45	175090	179872	1	46	177790	3	303	180205	1	46	177790	184420	1	48	183190	3	2316	inorganic	correct	186770	1	49	185890	188119	1	49	185890	3	592	188736	1	50	188590	mae_01010.png	mae_Schach.png	mae_Taschenrechner.png	ok
65672	08/18/2021 14:27:08	1	7	56291	192917	1	51	191290	195150	1	52	193990	2	328	organic	incorrect	195500	1	52	193990	199565	1	54	199390	3	228	199815	1	54	199390	203847	1	55	202090	3	1610	organic	incorrect	205480	1	56	204790	207663	1	57	207490	3	684	208379	1	57	207490	mou_01862.png	mou_Croissant.png	mou_Kraehe.png	ok
65672	08/18/2021 14:27:28	1	8	56291	211111	1	58	210190	212844	1	58	210190	2	1861	organic	incorrect	214727	1	59	212890	216360	1	60	215590	2	712	217109	1	60	215590	221658	1	62	220990	2	1719	organic	correct	223407	1	62	220990	226423	1	64	226390	3	354	226806	1	64	226390	moh_06446.png	moh_Muecke.png	moh_Birne.png	ok
65672	08/18/2021 14:27:48	1	9	56291	230788	1	65	229090	232904	1	66	231790	3	667	inorganic	incorrect	233604	1	66	231790	236353	1	67	234490	3	1361	237736	1	68	237190	241251	1	69	239890	2	2185	inorganic	correct	243467	1	70	242590	246799	1	71	245290	3	348	247182	1	71	245290	mak_00987.png	mak_Socken.png	mak_Rucksack.png	ok
65672	08/18/2021 14:28:09	1	10	56291	251164	1	73	250690	252980	1	73	250690	3	806	organic	correct	253814	1	74	253390	257479	1	75	256090	4	726	258229	1	75	256090	262494	1	77	261490	3	1592	organic	correct	264110	1	77	261490	266992	1	79	266889	4	761	267792	2	79	266889	foq_16799.png	foq_Pinguin.png	foq_Fenchel.png	ok
