ID	DateTime	Run	Retrieval_Trial	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	num_pulse	fifth_pulse_time	TrialStatus
62150	08/03/2021 13:59:17	1	1	1911237	1	523	1910881	1913120	1	523	1910881	3	905	organic	correct	1914053	1	524	1913581	1917668	1	525	1916281	4	1512	1919201	1	526	1918981	mon_65798.png	mon_Fuchs.png	mon_Kartoffel.png	523	1910881	ok
62150	08/03/2021 13:59:28	1	2	1921450	1	526	1918981	1923633	1	527	1921682	3	2465	inorganic	incorrect	1926132	1	528	1924382	1928648	1	529	1927081	2	813	1929497	1	529	1927081	maw_04767.png	maw_Pingpongschlaeger.png	maw_Schlauchboot.png	523	1910881	ok
62150	08/03/2021 13:59:39	1	3	1932396	1	530	1929782	1934496	1	531	1932481	2	692	inorganic	correct	1935212	1	532	1935181	1939427	1	533	1937882	4	439	1939910	1	533	1937882	fab_06018.png	fab_Kinderwagen.png	fab_Staubsauger.png	523	1910881	ok
62150	08/03/2021 13:59:50	1	4	1943693	1	535	1943281	1947058	1	536	1945982	3	581	organic	correct	1947675	1	536	1945982	1950590	1	537	1948681	4	435	1951057	1	537	1948681	fot_00797.png	fot_Taube.png	fot_Salat.png	523	1910881	ok
62150	08/03/2021 14:00:01	1	5	1954289	1	539	1954082	1956988	1	540	1956782	2	469	inorganic	correct	1957487	6	540	1956782	1962103	1	541	1959480	4	371	1962503	1	542	1962182	mae_01010.png	mae_Taschenrechner.png	mae_Schach.png	523	1910881	ok
62150	08/03/2021 14:00:12	1	6	1965902	1	543	1964882	1967601	1	543	1964882	3	1435	organic	correct	1969067	1	544	1967581	1971333	1	545	1970282	2	655	1972016	1	545	1970282	mol_07679.png	mol_Schimpanse.png	mol_Pizza.png	523	1910881	ok
62150	08/03/2021 14:00:25	1	7	1976498	1	547	1975681	1978981	1	548	1978382	2	1444	organic	incorrect	1980447	1	548	1978382	1984195	1	550	1983781	2	374	1984595	1	550	1983781	foi_03389.png	foi_Apfelkuchen.png	foi_Pflanze.png	523	1910881	ok
62150	08/03/2021 14:00:35	1	8	1989344	1	552	1989181	1992176	1	553	1991881	3	328	organic	correct	1992543	1	553	1991881	1995775	1	554	1994582	4	478	1996275	1	554	1994582	mot_69374.png	mot_Bison.png	mot_Hotdog.png	523	1910881	ok
62150	08/03/2021 14:00:47	1	9	1999307	1	555	1997281	2002139	1	556	1999981	2	1423	organic	incorrect	2003589	1	557	2002682	2006605	1	558	2005381	2	1055	2007688	1	558	2005381	mof_02408.png	mof_Hahn.png	mof_Spaghetti.png	523	1910881	ok
62150	08/03/2021 14:00:57	1	10	2011736	1	560	2010782	2013452	1	560	2010782	3	459	organic	correct	2013935	1	561	2013481	2017318	1	562	2016181	4	322	2017668	1	562	2016181	foe_08236.png	foe_Tannenzapfen.png	foe_Adler.png	523	1910881	ok
62150	08/03/2021 14:01:09	1	11	2021666	1	564	2021581	2025032	1	565	2024281	2	2716	inorganic	correct	2027781	1	566	2026981	2029547	1	566	2026981	2	351	2029930	1	567	2029681	fat_12032.png	fat_Kleiderbuegel.png	fat_Einkaufswagen.png	523	1910881	ok
62150	08/03/2021 14:01:20	1	12	2033645	1	568	2032381	2036328	1	569	2035081	3	2348	organic	correct	2038727	1	570	2037781	2040193	1	570	2037781	3	427	2040660	1	571	2040481	foa_00207.png	foa_Aubergine.png	foa_Marienkaefer.png	523	1910881	ok
62150	08/03/2021 14:01:32	1	13	2044908	1	572	2043181	2048041	1	573	2045881	2	355	inorganic	correct	2048424	1	573	2045881	2052522	1	575	2051281	4	352	2052906	1	575	2051281	faw_14215.png	faw_Kuechenmaschine.png	faw_Hufeisen.png	523	1910881	ok
62150	08/03/2021 14:01:43	1	14	2057054	1	577	2056681	2059037	1	577	2056681	2	1121	inorganic	correct	2060186	1	578	2059381	2063302	1	579	2062081	4	565	2063902	1	579	2062081	mac_59169.png	mac_Medaille.png	mac_Dartpfeil.png	523	1910881	ok
62150	08/03/2021 14:01:52	1	15	2067251	1	580	2064781	2069317	1	581	2067481	2	379	inorganic	correct	2069733	1	581	2067481	2072699	1	582	2070180	4	536	2073265	1	583	2072880	fax_14883.png	fax_Fahrrad.png	fax_Klebeband.png	523	1910881	ok
62150	08/03/2021 14:02:02	1	16	2076681	1	584	2075581	2078464	1	585	2078281	3	863	organic	correct	2079363	1	585	2078281	2083295	1	586	2080980	4	407	2083729	1	587	2083681	fou_17118.png	fou_Feige.png	fou_Schmetterling.png	523	1910881	ok
62150	08/03/2021 14:02:14	1	17	2086977	1	588	2086381	2089943	1	589	2089080	2	1223	inorganic	correct	2091209	1	589	2089080	2093659	1	590	2091780	4	614	2094308	1	590	2091780	fag_06539.png	fag_Geschenk.png	fag_Portemonnaie.png	523	1910881	ok
62150	08/03/2021 14:02:24	1	18	2098873	1	592	2097180	2101772	1	593	2099881	3	1392	inorganic	incorrect	2103189	1	594	2102581	2105121	1	594	2102581	2	738	2105888	1	595	2105280	mau_49693.png	mau_Wasserventil.png	mau_Leiter.png	523	1910881	ok
62150	08/03/2021 14:02:37	1	19	2108837	1	596	2107981	2112136	1	597	2110681	3	968	organic	correct	2113135	1	597	2110681	2116734	1	599	2116081	4	328	2117084	1	599	2116081	foc_02157.png	foc_Brombeere.png	foc_Eule.png	523	1910881	ok
62150	08/03/2021 14:02:48	1	20	2121199	1	600	2118780	2123215	1	601	2121480	2	431	inorganic	correct	2123682	1	601	2121480	2128463	1	603	2126880	4	493	2128980	1	603	2126880	mat_23275.png	mat_Helm.png	mat_Feuerzeug.png	523	1910881	ok
62150	08/03/2021 14:03:01	1	21	2132562	1	605	2132281	2135728	1	606	2134980	3	389	organic	correct	2136161	1	606	2134980	2140576	1	608	2140381	4	540	2141142	1	608	2140381	fop_00621.png	fop_Mango.png	fop_Koala.png	523	1910881	ok
62150	08/03/2021 14:03:12	1	22	2145558	1	609	2143080	2147857	1	610	2145781	2	1566	inorganic	correct	2149456	1	611	2148481	2151955	1	612	2151180	3	1367	2153355	1	612	2151180	mal_04470.png	mal_Kugelschreiber.png	mal_Drucker.png	523	1910881	ok
62150	08/03/2021 14:03:21	1	23	2156504	1	613	2153880	2159236	1	614	2156580	3	225	organic	correct	2159486	1	615	2159280	2162619	1	616	2161981	4	569	2163218	1	616	2161981	fov_15046.png	fov_Zucchini.png	fov_Fisch.png	523	1910881	ok
62150	08/03/2021 14:03:34	1	24	2165984	1	617	2164680	2169300	1	618	2167380	3	1006	organic	correct	2170333	1	619	2170081	2174348	1	620	2172780	4	1350	2175731	1	621	2175480	mou_01862.png	mou_Croissant.png	mou_Kraehe.png	523	1910881	ok
62150	08/03/2021 14:03:44	1	25	2178530	1	622	2178181	2181129	1	623	2180880	2	1508	inorganic	correct	2182662	1	623	2180880	2184911	1	624	2183580	3	933	2185894	1	624	2183580	fai_07494.png	fai_Kommode.png	fai_Foehn.png	523	1910881	ok
62150	08/03/2021 14:03:57	1	26	2189010	1	625	2186281	2192558	1	627	2191680	2	1743	inorganic	correct	2194324	1	627	2191680	2197507	1	629	2197080	3	442	2197973	1	629	2197080	mak_00987.png	mak_Socken.png	mak_Rucksack.png	523	1910881	ok
