ID	DateTime	Run	Retrieval_Trial	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	num_pulse	fifth_pulse_time	TrialStatus
63158	08/24/2021 16:16:55	1	1	1570551	1	665	1570434	1573383	1	666	1572553	3	2678	inorganic	incorrect	1576083	1	667	1574673	1577515	1	668	1576794	2	325	1577865	1	668	1576794	fap_16329.png	fap_Kissen.png	fap_Knopf.png	665	1570434	ok
63158	08/24/2021 16:17:06	1	2	1581514	1	670	1581033	1584430	1	671	1583153	0	0	inorganic	miss	1584430	1	672	1585274	1588062	1	673	1587393	2	1191	1589278	1	673	1587393	mak_00987.png	mak_Socken.png	mak_Rucksack.png	665	1570434	ok
63158	08/24/2021 16:17:16	1	3	1592877	1	675	1591633	1594526	1	676	1593753	2	1998	inorganic	correct	1596559	1	677	1595873	1598308	1	678	1597993	4	605	1598941	1	678	1597993	fan_17286.png	fan_Klavier.png	fan_Lampe.png	665	1570434	ok
63158	08/24/2021 16:17:28	1	4	1603440	1	680	1602233	1606056	1	681	1604353	2	1702	organic	incorrect	1607788	1	682	1606473	1609971	1	683	1608594	3	959	1610954	1	684	1610713	foe_08236.png	foe_Tannenzapfen.png	foe_Adler.png	665	1570434	ok
63158	08/24/2021 16:17:39	1	5	1615186	1	686	1614953	1617019	1	686	1614953	0	0	organic	miss	1617019	1	688	1619193	1620917	1	688	1619193	3	1135	1622084	1	689	1621313	for_15187.png	for_Seehund.png	for_Mandel.png	665	1570434	ok
63158	08/24/2021 16:17:52	1	6	1625932	1	691	1625553	1628865	1	692	1627673	2	2077	inorganic	correct	1630964	1	693	1629793	1633796	1	694	1631912	3	646	1634479	1	695	1634033	maw_04767.png	maw_Pingpongschlaeger.png	maw_Schlauchboot.png	665	1570434	ok
63158	08/24/2021 16:18:03	1	7	1638695	1	697	1638273	1641427	1	698	1640392	3	1964	inorganic	incorrect	1643426	1	699	1642513	1645292	1	700	1644633	3	1081	1646409	1	700	1644633	fax_14883.png	fax_Fahrrad.png	fax_Klebeband.png	665	1570434	ok
63158	08/24/2021 16:18:14	1	8	1650058	1	702	1648873	1652323	1	703	1650993	2	1990	inorganic	correct	1654356	1	704	1653113	1655706	1	705	1655232	3	1647	1657388	1	706	1657353	mat_23275.png	mat_Feuerzeug.png	mat_Helm.png	665	1570434	ok
63158	08/24/2021 16:18:25	1	9	1660904	1	707	1659473	1663253	1	708	1661593	0	0	inorganic	miss	1663253	1	710	1665833	1667985	1	711	1667953	3	523	1668535	1	711	1667953	mai_06530.png	mai_Auto.png	mai_Gewehr.png	665	1570434	ok
63158	08/24/2021 16:18:35	1	10	1672267	1	713	1672192	1674099	1	713	1672192	0	0	inorganic	miss	1674099	1	715	1676433	1677715	1	715	1676433	3	2370	1680114	1	716	1678552	far_00736.png	far_Giesskanne.png	far_Heissluftballon.png	665	1570434	ok
