ID	DateTime	Run	Retrieval_Trial	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	num_pulse	fifth_pulse_time	TrialStatus
62954	07/27/2021 15:14:32	1	1	1812587	1	664	1811842	1814786	1	665	1813963	2	2382	inorganic	correct	1817202	1	666	1816082	1818935	1	667	1818202	0	0	1818935	1	668	1820322	map_41499.png	map_Globus.png	map_Pfeife.png	664	1811842	ok
62954	07/27/2021 15:14:44	1	2	1823117	1	669	1822443	1825566	1	670	1824562	3	1619	inorganic	incorrect	1827232	1	671	1826682	1829998	1	672	1828802	3	787	1830814	1	672	1828802	fac_02146.png	fac_Ohrring.png	fac_Haarbuerste.png	664	1811842	ok
62954	07/27/2021 15:14:54	1	3	1834779	1	674	1833042	1837045	1	675	1835162	2	783	organic	incorrect	1837862	1	676	1837283	1841427	1	677	1839402	4	1029	1842493	1	678	1841522	mon_65798.png	mon_Kartoffel.png	mon_Fuchs.png	664	1811842	ok
62954	07/27/2021 15:15:04	1	4	1844859	1	679	1843642	1847175	1	680	1845763	0	0	inorganic	miss	1847175	1	681	1847882	1850991	1	682	1850002	3	1140	1852157	1	683	1852122	mak_00987.png	mak_Socken.png	mak_Rucksack.png	664	1811842	ok
62954	07/27/2021 15:15:17	1	5	1854356	1	684	1854243	1857588	1	685	1856362	2	1435	inorganic	correct	1859054	1	686	1858482	1862887	1	688	1862722	3	615	1863536	1	688	1862722	fan_17286.png	fan_Klavier.png	fan_Lampe.png	664	1811842	ok
62954	07/27/2021 15:15:27	1	6	1867768	1	690	1866962	1870967	1	691	1869083	3	2070	organic	correct	1873066	1	692	1871202	1874316	1	693	1873322	2	1293	1875649	1	694	1875442	moh_06446.png	moh_Muecke.png	moh_Birne.png	664	1811842	ok
62954	07/27/2021 15:15:39	1	7	1877798	1	695	1877562	1879914	1	696	1879682	3	953	organic	correct	1880897	1	696	1879682	1885212	1	698	1883922	3	526	1885762	1	698	1883922	mos_20953.png	mos_Eintagsfliege.png	mos_Traube.png	664	1811842	ok
62954	07/27/2021 15:15:50	1	8	1889927	1	700	1888162	1892143	1	701	1890282	2	1490	organic	incorrect	1893659	1	702	1892401	1896392	1	703	1894522	3	1643	1898058	1	704	1896642	mol_07679.png	mol_Pizza.png	mol_Schimpanse.png	664	1811842	ok
62954	07/27/2021 15:16:01	1	9	1900457	1	705	1898762	1902656	1	706	1900881	3	1008	inorganic	incorrect	1903689	1	707	1903002	1907271	1	709	1907242	3	555	1907855	1	709	1907242	far_00736.png	far_Heissluftballon.png	far_Giesskanne.png	664	1811842	ok
62954	07/27/2021 15:16:12	1	10	1911620	1	711	1911482	1915002	1	712	1913602	2	944	organic	incorrect	1915969	1	713	1915721	1918668	1	714	1917842	3	1451	1920150	1	715	1919962	mou_01862.png	mou_Croissant.png	mou_Kraehe.png	664	1811842	ok
62954	07/27/2021 15:16:22	1	11	1922833	1	716	1922082	1925265	1	717	1924201	3	1445	inorganic	incorrect	1926765	1	718	1926322	1928881	1	719	1928442	4	1546	1930464	1	719	1928442	faw_14215.png	faw_Hufeisen.png	faw_Kuechenmaschine.png	664	1811842	ok
62954	07/27/2021 15:16:33	1	12	1932763	1	721	1932681	1934329	1	721	1932681	2	1142	inorganic	correct	1935495	1	722	1934802	1939494	1	724	1939041	3	2060	1941577	1	725	1941161	fag_06539.png	fag_Geschenk.png	fag_Portemonnaie.png	664	1811842	ok
62954	07/27/2021 15:16:44	1	13	1943526	1	726	1943282	1946708	1	727	1945402	2	1741	inorganic	correct	1948474	1	728	1947521	1950274	1	729	1949642	4	1003	1951307	1	729	1949642	mas_41366.png	mas_Bueroklammer.png	mas_Tisch.png	664	1811842	ok
62954	07/27/2021 15:16:54	1	14	1954506	1	731	1953881	1957138	1	732	1956001	3	1729	organic	correct	1958904	1	733	1958122	1960720	1	734	1960242	2	1280	1962036	1	734	1960242	moj_11821.png	moj_Blatt.png	moj_Walnuss.png	664	1811842	ok
