ID	DateTime	Run	Retrieval_Trial	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	num_pulse	fifth_pulse_time	TrialStatus
65837	07/13/2021 13:58:25	1	1	1627883	1	665	1627618	1630116	1	666	1629739	3	699	organic	correct	1630849	1	666	1629739	1634848	1	668	1633978	4	1137	1636014	1	668	1633978	mob_00760.png	mob_Kiwi.png	mob_Igel.png	665	1627618	ok
65837	07/13/2021 13:58:35	1	2	1639513	1	670	1638218	1642578	1	672	1642458	3	799	organic	correct	1643428	1	672	1642458	1646477	1	673	1644578	3	635	1647143	1	674	1646698	for_15187.png	for_Mandel.png	for_Seehund.png	665	1627618	ok
65837	07/13/2021 13:58:45	1	3	1650042	1	675	1648818	1652508	1	676	1650938	3	306	organic	correct	1652842	1	676	1650938	1655841	1	678	1655178	4	662	1656540	1	678	1655178	foq_16799.png	foq_Fenchel.png	foq_Pinguin.png	665	1627618	ok
65837	07/13/2021 13:58:57	1	4	1660322	1	680	1659418	1663455	1	681	1661537	3	454	organic	correct	1663938	1	682	1663658	1667870	1	683	1665778	4	730	1668636	1	684	1667898	mog_03090.png	mog_Pilz.png	mog_Fledermaus.png	665	1627618	ok
65837	07/13/2021 13:59:07	1	5	1671335	1	685	1670017	1673618	1	686	1672138	2	1469	organic	incorrect	1675117	1	687	1674258	1677450	1	688	1676377	2	360	1677833	1	688	1676377	foi_03389.png	foi_Apfelkuchen.png	foi_Pflanze.png	665	1627618	ok
65837	07/13/2021 13:59:18	1	6	1681332	1	690	1680618	1683914	1	691	1682738	2	295	inorganic	correct	1684248	1	691	1682738	1688596	1	693	1686978	4	533	1689163	1	694	1689098	faj_07783.png	faj_Parfuem.png	faj_Schuh.png	665	1627618	ok
65837	07/13/2021 13:59:30	1	7	1692661	1	695	1691218	1696227	1	697	1695458	3	645	organic	correct	1696893	1	697	1695458	1700909	1	699	1699697	4	429	1701375	1	699	1699697	mot_69374.png	mot_Hotdog.png	mot_Bison.png	665	1627618	ok
65837	07/13/2021 13:59:39	1	8	1704341	1	701	1703938	1706207	1	702	1706058	0	0	organic	miss	1706207	1	703	1708177	1709822	1	703	1708177	4	1360	1711205	1	704	1710298	mol_07679.png	mol_Pizza.png	mol_Schimpanse.png	665	1627618	ok
65837	07/13/2021 13:59:49	1	9	1714254	1	705	1712418	1715954	1	706	1714538	3	1143	organic	correct	1717120	1	707	1716657	1720219	1	708	1718778	4	521	1720769	1	708	1718778	mom_59361.png	mom_Loewe.png	mom_Ei.png	665	1627618	ok
65837	07/13/2021 14:00:01	1	10	1723551	1	710	1723017	1726833	1	711	1725137	3	1035	organic	correct	1727900	1	712	1727258	1730832	1	713	1729378	2	376	1731232	1	713	1729378	mof_02408.png	mof_Spaghetti.png	mof_Hahn.png	665	1627618	ok
65837	07/13/2021 14:00:11	1	11	1735530	1	715	1733617	1737163	1	716	1735738	2	1319	inorganic	correct	1738513	1	717	1737857	1741678	1	718	1739977	2	645	1742378	1	719	1742097	faw_14215.png	faw_Hufeisen.png	faw_Kuechenmaschine.png	665	1627618	ok
65837	07/13/2021 14:00:22	1	12	1746193	1	720	1744218	1749392	1	722	1748457	2	384	inorganic	correct	1749809	1	722	1748457	1753191	1	724	1752698	4	568	1753791	1	724	1752698	map_41499.png	map_Pfeife.png	map_Globus.png	665	1627618	ok
65837	07/13/2021 14:00:32	1	13	1756623	1	725	1754817	1758706	1	726	1756937	3	2114	organic	correct	1760855	1	727	1759057	1762654	1	728	1761177	3	382	1763071	1	728	1761177	moj_11821.png	moj_Blatt.png	moj_Walnuss.png	665	1627618	ok
65837	07/13/2021 14:00:42	1	14	1767103	1	730	1765417	1769002	1	731	1767538	3	1996	inorganic	incorrect	1771035	1	732	1769657	1772568	1	733	1771777	2	465	1773068	1	733	1771777	fag_06539.png	fag_Portemonnaie.png	fag_Geschenk.png	665	1627618	ok
65837	07/13/2021 14:00:54	1	15	1777033	1	735	1776017	1780498	1	737	1780257	2	538	inorganic	correct	1781065	1	737	1780257	1785097	1	739	1784497	3	453	1785580	1	739	1784497	far_00736.png	far_Heissluftballon.png	far_Giesskanne.png	665	1627618	ok
65837	07/13/2021 14:01:05	1	16	1788779	1	741	1788737	1791611	1	742	1790857	2	1749	inorganic	correct	1793411	1	743	1792977	1796343	1	744	1795097	4	707	1797076	1	744	1795097	mat_23275.png	mat_Feuerzeug.png	mat_Helm.png	665	1627618	ok
65837	07/13/2021 14:01:17	1	17	1799909	1	746	1799337	1802758	1	747	1801457	3	2325	organic	correct	1805107	1	748	1803577	1806823	1	749	1805697	2	1036	1807889	1	750	1807817	fop_00621.png	fop_Koala.png	fop_Mango.png	665	1627618	ok
65837	07/13/2021 14:01:27	1	18	1811738	1	751	1809937	1813471	1	752	1812057	2	2195	inorganic	correct	1815703	1	753	1814177	1818269	1	754	1816297	4	1018	1819319	1	755	1818417	fan_17286.png	fan_Lampe.png	fan_Klavier.png	665	1627618	ok
65837	07/13/2021 14:01:39	1	19	1822118	1	756	1820537	1825267	1	758	1824777	3	1920	inorganic	incorrect	1827216	1	759	1826897	1829049	1	759	1826897	2	369	1829449	1	760	1829017	mak_00987.png	mak_Socken.png	mak_Rucksack.png	665	1627618	ok
