ID	DateTime	Run	Encoding_Trial	FaceBase_OnsetTime	FaceBase_OnsetTimeUncertainty	FaceBase_fMRI_Pulse	FaceBase_fMRI_PulseTime	Assoc_Encoding_OnsetTime	Assoc_Encoding_OnsetTimeUncertainty	Assoc_Encoding_fMRI_Pulse	Assoc_Encoding_fMRI_PulseTime	Immediate_Recall_OnsetTime	Immediate_Recall_OnsetTimeUncertainty	Immediate_Recall_fMRI_Pulse	Immediate_Recall_fMRI_PulseTime	Immediate_Recall_Pressed_Button	Immediate_Recall_RT	Immediate_Recall_Accuracy	Immediate_Recall_Feedback_OnsetTime	Immediate_Recall_Feedback_OnsetTimeUncertainty	Immediate_Recall_Feedback_fMRI_Pulse	Immediate_Recall_Feedback_fMRI_PulseTime	Presented_Person	Presented_Object	Object_Category	First_pulse_time	TrialStatus
65672	08/17/2021 13:24:07	1	1	54481	1	7	54302	58013	1	8	57003	62862	1	10	62403	2	829	correct	63711	1	10	62403	maj_01545.png	maj_Krawatte.png	inorganic	38103	ok
65672	08/17/2021 13:24:19	1	2	66610	1	11	65103	69476	1	12	67802	74108	1	14	73202	3	908	correct	75041	1	14	73202	foc_02157.png	foc_Eule.png	organic	38103	ok
65672	08/17/2021 13:24:31	1	3	77706	1	15	75902	80389	1	16	78603	84971	1	18	84002	3	1039	correct	86037	1	18	84002	foi_03389.png	foi_Pflanze.png	organic	38103	ok
65672	08/17/2021 13:24:42	1	4	89636	1	20	89402	92018	1	20	89402	96567	1	22	94803	3	712	correct	97317	1	22	94803	fop_00621.png	fop_Koala.png	organic	38103	ok
65672	08/17/2021 13:24:54	1	5	101049	1	24	100202	104381	1	25	102903	107963	1	26	105602	2	583	correct	108596	1	27	108302	mau_49693.png	mau_Wasserventil.png	inorganic	38103	ok
65672	08/17/2021 13:25:05	1	6	112945	1	28	111003	115894	1	29	113702	120075	1	31	119103	3	635	correct	120742	1	31	119103	mou_01862.png	mou_Croissant.png	organic	38103	ok
65672	08/17/2021 13:25:16	1	7	123991	1	32	121802	126507	1	33	124502	130039	1	35	129902	3	900	correct	130972	1	35	129902	moh_06446.png	moh_Muecke.png	organic	38103	ok
65672	08/17/2021 13:25:26	1	8	135104	1	36	132602	137220	1	37	135302	141851	1	39	140702	2	582	correct	142468	1	39	140702	mae_01010.png	mae_Schach.png	inorganic	38103	ok
65672	08/17/2021 13:25:38	1	9	145334	1	40	143402	147716	1	41	146102	151598	1	43	151502	3	484	correct	152115	1	43	151502	mol_07679.png	mol_Pizza.png	organic	38103	ok
65672	08/17/2021 13:25:49	1	10	156646	1	44	154202	159762	1	46	159602	163144	1	47	162302	3	951	correct	164127	1	47	162302	foq_16799.png	foq_Pinguin.png	organic	38103	ok
65672	08/17/2021 13:26:00	1	11	167943	1	49	167702	170358	1	49	167702	174790	1	51	173101	2	673	correct	175490	1	51	173101	mak_00987.png	mak_Socken.png	inorganic	38103	ok
