ID	DateTime	Run	Delayed_Retrieval_Trial	First_Pulse_Time	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	ForcedChoice_OnsetTime	ForcedChoice_OnsetTimeUncertainty	ForcedChoice_fMRI_Pulse	ForcedChoice_fMRI_PulseTime	ForcedChoice_Pressed_Button	ForcedChoice_RT	ForcedChoice_Response_Category	ForcedChoice_Accuracy	ForcedChoice_Feedback_OnsetTime	ForcedChoice_Feedback_OnsetTimeUncertainty	ForcedChoice_Feedback_fMRI_Pulse	ForcedChoice_Feedback_fMRI_PulseTime	Recognition_consc_Rating_OnsetTime	Recognition_consc_Rating_OnsetTimeUncertainty	Recognition_consc_Rating_fMRI_Pulse	Recognition_consc_Rating_fMRI_PulseTime	Recognition_consc_Rating_Pressed_Button	Recognition_consc_Rating_RT	Recognition_consc_Rating_Feedback_OnsetTime	Recognition_consc_Rating_Feedback_OnsetTimeUncertainty	Recognition_consc_Rating_Feedback_fMRI_Pulse	Recognition_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	TrialStatus
67400	08/25/2021 15:16:13	1	1	107310	117676	1	5	115789	120792	1	7	120030	0	0	inorganic	miss	120792	1	8	122150	125507	1	9	124269	2	551	126090	1	9	124269	130122	1	11	128510	3	2199	inorganic	incorrect	132355	1	12	130629	134820	1	13	132749	3	603	135454	1	14	134869	faj_07783.png	faj_Schuh.png	faj_Parfuem.png	ok
67400	08/25/2021 15:16:36	1	2	107310	138719	1	15	136990	142051	1	17	141229	2	668	organic	incorrect	142751	1	17	141229	147266	1	19	145470	3	1821	149116	1	20	147589	151382	1	21	149709	2	1336	organic	correct	152748	1	22	151830	156680	1	24	156069	4	248	156963	1	24	156069	foe_08236.png	foe_Tannenzapfen.png	foe_Adler.png	ok
67400	08/25/2021 15:16:57	1	3	107310	161561	1	26	160310	163278	1	27	162429	2	533	organic	incorrect	163844	1	27	162429	167126	1	29	166669	2	1385	168542	1	29	166669	172125	1	31	170909	3	2545	organic	correct	174707	1	32	173029	177323	1	34	177269	3	1119	178472	1	34	177269	mos_20953.png	mos_Traube.png	mos_Eintagsfliege.png	ok
67400	08/25/2021 15:17:17	1	4	107310	182171	1	36	181509	184137	1	37	183629	2	837	organic	incorrect	185004	1	37	183629	189319	1	39	187869	2	1041	190385	1	40	189989	193151	1	41	192109	2	1979	organic	correct	195150	1	42	194229	197916	1	43	196349	4	277	198216	1	43	196349	fov_15046.png	fov_Fisch.png	fov_Zucchini.png	ok
67400	08/25/2021 15:17:40	1	5	107310	202997	1	46	202709	205796	1	47	204829	3	538	organic	correct	206363	1	47	204829	210928	1	49	209069	4	365	211328	1	50	211189	215960	1	52	215428	3	1009	organic	correct	216993	1	52	215428	220925	1	54	219669	4	451	221425	1	54	219669	foi_03389.png	foi_Apfelkuchen.png	foi_Pflanze.png	ok
67400	08/25/2021 15:18:00	1	6	107310	225390	1	56	223908	228072	1	57	226029	2	236	organic	incorrect	228339	1	58	228149	231438	1	59	230268	3	361	231821	1	59	230268	236569	1	61	234509	2	1447	organic	correct	238052	1	62	236629	240885	1	63	238748	4	980	241901	1	64	240869	foj_08220.png	foj_Rose.png	foj_Waffel.png	ok
67400	08/25/2021 15:18:21	1	7	107310	245800	1	66	245109	248149	1	67	247228	2	998	inorganic	correct	249182	1	67	247228	252597	1	69	251469	4	229	252864	1	69	251469	256229	1	71	255708	2	554	inorganic	correct	256813	1	71	255708	261361	1	73	259949	4	359	261744	1	73	259949	fan_17286.png	fan_Klavier.png	fan_Lampe.png	ok
67400	08/25/2021 15:18:41	1	8	107310	266643	1	76	266309	269542	1	77	268428	2	1096	organic	incorrect	270691	1	78	270548	274773	1	79	272669	3	297	275106	1	80	274789	278355	1	81	276908	2	1581	organic	correct	279971	1	82	279028	283537	1	84	283268	4	290	283853	1	84	283268	moe_02012.png	moe_Waschbaer.png	moe_Pommes.png	ok
67400	08/25/2021 15:19:01	1	9	107310	286952	1	85	285388	289135	1	86	287508	2	696	inorganic	correct	289868	1	87	289629	294000	1	89	293868	2	257	294283	1	89	293868	297882	1	90	295988	3	2053	inorganic	correct	299965	1	91	298109	303197	1	93	302348	4	495	303713	1	93	302348	mae_01010.png	mae_Schach.png	mae_Taschenrechner.png	ok
67400	08/25/2021 15:19:20	1	10	107310	306962	1	94	306588	309045	1	95	308708	2	1376	inorganic	correct	310444	1	95	308708	312727	1	96	310828	2	1350	314110	1	97	312949	317225	1	99	317188	2	1555	inorganic	correct	318825	1	99	317188	321041	1	100	319308	4	814	321907	1	101	321429	mak_00987.png	mak_Rucksack.png	mak_Socken.png	ok
67400	08/25/2021 15:19:40	1	11	107310	325756	1	103	325668	328072	1	104	327788	3	1239	inorganic	incorrect	329338	1	104	327788	331770	1	105	329908	3	724	332520	1	106	332028	335886	1	107	334148	3	1176	inorganic	correct	337085	1	108	336268	340701	1	110	340508	4	1222	341950	1	110	340508	map_41499.png	map_Pfeife.png	map_Globus.png	ok
67400	08/25/2021 15:20:00	1	12	107310	345099	1	112	344748	348048	1	113	346868	2	925	organic	incorrect	348998	1	113	346868	351980	1	115	351108	4	284	352297	1	115	351108	357262	1	117	355348	3	2164	organic	correct	359461	1	118	357468	361427	1	119	359587	4	388	361844	1	120	361708	mom_59361.png	mom_Ei.png	mom_Loewe.png	ok
67400	08/25/2021 15:20:18	1	13	107310	365392	1	121	363828	367758	1	122	365948	2	1780	organic	incorrect	369591	1	123	368067	371357	1	124	370188	2	1025	372423	1	125	372308	375489	1	126	374428	2	568	organic	correct	376089	1	126	374428	380571	1	128	378668	4	256	380854	1	129	380788	mot_69374.png	mot_Bison.png	mot_Hotdog.png	ok
67400	08/25/2021 15:20:39	1	14	107310	383920	1	130	382907	386852	1	131	385028	2	247	inorganic	correct	387135	1	131	385028	390367	1	133	389268	4	287	390684	1	133	389268	395332	1	135	393508	2	578	inorganic	correct	395932	1	136	395628	399714	1	137	397748	4	251	399997	1	138	399867	fap_16329.png	fap_Knopf.png	fap_Kissen.png	ok
67400	08/25/2021 15:21:00	1	15	107310	404646	1	140	404108	406595	1	141	406227	2	688	organic	incorrect	407312	1	141	406227	411277	1	143	410468	2	245	411560	1	143	410468	414792	1	145	414707	3	1827	organic	correct	416642	1	145	414707	420091	1	147	418948	4	260	420390	1	147	418948	for_15187.png	for_Seehund.png	for_Mandel.png	ok
67400	08/25/2021 15:21:20	1	16	107310	425172	1	149	423187	427205	1	150	425308	2	1184	organic	incorrect	428421	1	151	427428	431770	1	153	431667	2	993	432786	1	153	431667	436868	1	155	435908	2	1959	organic	correct	438851	1	156	438027	441933	1	157	440147	4	232	442200	1	157	440147	mon_65798.png	mon_Kartoffel.png	mon_Fuchs.png	ok
67400	08/25/2021 15:21:41	1	17	107310	445382	1	159	444387	448431	1	160	446507	2	268	inorganic	correct	448731	1	161	448627	452513	1	162	450748	4	243	452780	1	162	450748	457461	1	165	457107	2	447	inorganic	correct	457944	1	165	457107	462393	1	167	461347	4	215	462643	1	167	461347	fax_14883.png	fax_Klebeband.png	fax_Fahrrad.png	ok
67400	08/25/2021 15:22:00	1	18	107310	466442	1	169	465588	468791	1	170	467707	2	264	inorganic	correct	469107	1	170	467707	473273	1	172	471947	4	225	473522	1	172	471947	477005	1	174	476187	2	596	inorganic	correct	477621	1	174	476187	481070	1	176	480427	4	926	482020	1	176	480427	maj_01545.png	maj_Computermaus.png	maj_Krawatte.png	ok
67400	08/25/2021 15:22:18	1	19	107310	485518	1	178	484667	488268	1	179	486787	2	607	inorganic	correct	488901	1	179	486787	492000	1	181	491027	3	358	492383	1	181	491027	495932	1	183	495267	2	783	inorganic	correct	496748	1	183	495267	499747	1	185	499507	4	196	499980	1	185	499507	fai_07494.png	fai_Foehn.png	fai_Kommode.png	ok
67400	08/25/2021 15:22:37	1	20	107310	503412	1	186	501627	505795	1	187	503747	2	836	inorganic	correct	506661	1	188	505867	509894	1	189	507987	2	217	510143	1	190	510107	513676	1	191	512227	2	1729	inorganic	correct	515425	1	192	514347	517724	1	193	516467	3	306	518074	1	193	516467	maw_04767.png	maw_Schlauchboot.png	maw_Pingpongschlaeger.png	ok
67400	08/25/2021 15:22:57	1	21	107310	522039	1	195	520706	524572	1	196	522827	3	196	organic	correct	524805	1	196	522827	529454	1	199	529186	4	327	529803	1	199	529186	533969	1	201	533427	3	753	organic	correct	534752	1	201	533427	537651	1	202	535546	4	383	538067	1	203	537667	moh_06446.png	moh_Muecke.png	moh_Birne.png	ok
67400	08/25/2021 15:23:15	1	22	107310	542516	1	205	541907	544249	1	206	544026	2	1358	organic	incorrect	545631	1	206	544026	548464	1	208	548267	3	81	548580	1	208	548267	552946	1	210	552506	3	2140	organic	incorrect	555112	1	211	554627	557511	1	212	556747	3	1338	558877	1	212	556747	mol_07679.png	mol_Pizza.png	mol_Schimpanse.png	ok
67400	08/25/2021 15:23:37	1	23	107310	560910	1	213	558866	563859	1	215	563107	2	1108	inorganic	correct	565008	1	215	563107	568757	1	217	567346	2	279	569090	1	217	567346	572922	1	219	571587	3	2186	inorganic	correct	575138	1	220	573706	577987	1	222	577946	3	1319	579337	1	222	577946	faw_14215.png	faw_Hufeisen.png	faw_Kuechenmaschine.png	ok
67400	08/25/2021 15:23:59	1	24	107310	582052	1	223	580067	584918	1	225	584306	2	503	inorganic	correct	585451	1	225	584306	590250	1	227	588547	2	1340	591616	1	228	590666	595181	1	230	594907	3	1572	inorganic	correct	596781	1	230	594907	599830	1	232	599146	4	311	600180	1	232	599146	fab_06018.png	fab_Kinderwagen.png	fab_Staubsauger.png	ok
67400	08/25/2021 15:24:18	1	25	107310	604045	1	234	603387	606677	1	235	605506	3	228	organic	correct	606927	1	235	605506	611592	1	237	609746	4	244	611859	1	237	609746	615208	1	239	613986	3	646	organic	correct	615891	1	239	613986	619107	1	241	618227	4	354	619490	1	241	618227	mof_02408.png	mof_Spaghetti.png	mof_Hahn.png	ok
67400	08/25/2021 15:24:38	1	26	107310	623072	1	243	622466	624871	1	244	624586	2	540	inorganic	correct	625438	1	244	624586	629570	1	246	628826	2	330	629936	1	246	628826	633052	1	247	630946	3	1699	inorganic	correct	634785	1	248	633066	638217	1	250	637306	2	242	638483	1	250	637306	fat_12032.png	fat_Kleiderbuegel.png	fat_Einkaufswagen.png	ok
67400	08/25/2021 15:24:58	1	27	107310	643115	1	252	641546	646381	1	254	645786	3	225	organic	correct	646631	1	254	645786	650046	1	255	647906	4	303	650379	1	256	650025	653795	1	257	652146	3	934	organic	correct	654761	1	258	654266	658593	1	260	658506	4	353	658976	1	260	658506	moj_11821.png	moj_Blatt.png	moj_Walnuss.png	ok
67400	08/25/2021 15:25:15	1	28	107310	663908	1	262	662746	666057	1	263	664866	2	1076	organic	incorrect	667174	1	264	666986	669506	1	265	669106	2	710	670239	1	265	669106	672955	1	266	671226	2	1622	organic	correct	674604	1	267	673345	676737	1	268	675466	4	226	676987	1	268	675466	foc_02157.png	foc_Brombeere.png	foc_Eule.png	ok
67400	08/25/2021 15:25:34	1	29	107310	680919	1	270	679706	682718	1	271	681825	2	494	inorganic	correct	683235	1	271	681825	686384	1	273	686066	4	199	686617	1	273	686066	690232	1	274	688185	3	767	inorganic	correct	691032	1	275	690305	694314	1	276	692426	4	296	694648	1	277	694546	mai_06530.png	mai_Auto.png	mai_Gewehr.png	ok
67400	08/25/2021 15:25:54	1	30	107310	699096	1	279	698786	701629	1	280	700906	2	662	organic	incorrect	702312	1	280	700906	705761	1	282	705145	2	1143	706927	1	282	705145	710109	1	284	709386	3	1275	organic	correct	711409	1	284	709386	714674	1	286	713625	4	613	715341	1	286	713625	foq_16799.png	foq_Fenchel.png	foq_Pinguin.png	ok
67400	08/25/2021 15:26:15	1	31	107310	719573	1	288	717866	721922	1	289	719985	2	825	inorganic	correct	722771	1	290	722105	726270	1	291	724226	2	289	726587	1	292	726345	730136	1	293	728465	2	989	inorganic	correct	731152	1	294	730585	735301	1	296	734825	4	211	735534	1	296	734825	mal_04470.png	mal_Drucker.png	mal_Kugelschreiber.png	ok
67400	08/25/2021 15:26:35	1	32	107310	740066	1	298	739066	741782	1	299	741186	3	636	inorganic	incorrect	742448	1	299	741186	746880	1	301	745425	3	372	747280	1	301	745425	750729	1	303	749665	0	0	inorganic	miss	750729	1	304	751785	755560	1	305	753905	4	455	756044	1	305	753905	far_00736.png	far_Heissluftballon.png	far_Giesskanne.png	ok
67400	08/25/2021 15:26:54	1	33	107310	760092	1	307	758145	762525	1	309	762385	2	360	inorganic	correct	762925	1	309	762385	766773	1	311	766625	4	928	767740	1	311	766625	771305	1	313	770865	3	760	inorganic	correct	772088	1	313	770865	775837	1	315	775105	4	505	776370	1	315	775105	mau_49693.png	mau_Leiter.png	mau_Wasserventil.png	ok
67400	08/25/2021 15:27:13	1	34	107310	779569	1	317	779346	781552	1	318	781465	2	1251	organic	incorrect	782834	1	318	781465	785534	1	319	783585	3	973	786533	1	320	785705	789382	1	321	787825	3	1603	organic	correct	791015	1	322	789945	794414	1	324	794185	4	308	794747	1	324	794185	fot_00797.png	fot_Salat.png	fot_Taube.png	ok
67400	08/25/2021 15:27:33	1	35	107310	798929	1	326	798425	801345	1	327	800545	2	1325	organic	incorrect	802694	1	328	802664	804994	1	329	804785	2	1148	806177	1	329	804785	808742	1	330	806905	2	919	organic	incorrect	809692	1	331	809025	814091	1	333	813265	2	1092	815223	1	333	813265	mou_01862.png	mou_Kraehe.png	mou_Croissant.png	ok
67400	08/25/2021 15:27:52	1	36	107310	818156	1	335	817505	820555	1	336	819625	2	899	inorganic	correct	821488	1	336	819625	823954	1	338	823865	2	1403	825387	1	338	823865	828919	1	340	828105	3	2243	inorganic	incorrect	831185	1	341	830225	834400	1	342	832345	2	255	834684	1	343	834464	mao_11634.png	mao_Stempel.png	mao_Kegel.png	ok
67400	08/25/2021 15:28:10	1	37	107310	838016	1	344	836585	839882	1	345	838705	2	1165	inorganic	correct	841081	1	346	840824	843514	1	347	842944	4	438	843980	1	347	842944	847696	1	349	847185	2	645	inorganic	correct	848362	1	349	847185	851478	1	351	851424	4	321	851828	1	351	851424	mac_59169.png	mac_Medaille.png	mac_Dartpfeil.png	ok
67400	08/25/2021 15:28:31	1	38	107310	855177	1	352	853545	857709	1	353	855665	2	310	organic	incorrect	858042	1	354	857784	862724	1	356	862025	2	1023	863790	1	356	862025	867123	1	358	866264	3	1976	organic	correct	869122	1	359	868385	871788	1	360	870505	3	177	871988	1	360	870505	foa_00207.png	foa_Aubergine.png	foa_Marienkaefer.png	ok
67400	08/25/2021 15:28:49	1	39	107310	877003	1	363	876865	879252	1	364	878984	3	436	organic	correct	879718	1	364	878984	883434	1	366	883224	4	240	883700	1	366	883224	886916	1	367	885345	2	545	organic	correct	887482	1	367	885345	891081	1	369	889584	4	304	891414	1	369	889584	fok_09378.png	fok_Palme.png	fok_Kaenguruh.png	ok
67400	08/25/2021 15:29:09	1	40	107310	894630	1	371	893825	897929	1	372	895944	2	250	inorganic	correct	898212	1	373	898064	901644	1	374	900185	4	226	901894	1	374	900185	905493	1	376	904424	3	536	inorganic	correct	906059	1	376	904424	910791	1	378	908665	4	214	911058	1	379	910784	fac_02146.png	fac_Ohrring.png	fac_Haarbuerste.png	ok
67400	08/25/2021 15:29:30	1	41	107310	914940	1	380	912904	918155	1	382	917144	2	628	inorganic	correct	918805	1	382	917144	922237	1	384	921384	4	724	922987	1	384	921384	925769	1	386	925624	3	535	inorganic	correct	926336	1	386	925624	931268	1	388	929864	4	158	931451	1	388	929864	fag_06539.png	fag_Portemonnaie.png	fag_Geschenk.png	ok
67400	08/25/2021 15:29:50	1	42	107310	935433	1	390	934104	937082	1	391	936224	2	1622	inorganic	correct	938732	1	392	938344	941347	1	393	940464	2	401	941781	1	393	940464	946562	1	395	944704	3	1065	inorganic	correct	947662	1	396	946824	951111	1	398	951064	4	242	951377	1	398	951064	mas_41366.png	mas_Bueroklammer.png	mas_Tisch.png	ok
67400	08/25/2021 15:30:09	1	43	107310	955143	1	399	953184	957342	1	400	955303	2	825	organic	incorrect	958192	1	401	957424	962690	1	403	961664	2	227	962957	1	403	961664	967622	1	405	965904	3	1791	organic	correct	969438	1	406	968024	971237	1	407	970144	4	357	971621	1	407	970144	mog_03090.png	mog_Fledermaus.png	mog_Pilz.png	ok
