ID	DateTime	Run	Encoding_Trial	FaceBase_OnsetTime	FaceBase_OnsetTimeUncertainty	FaceBase_fMRI_Pulse	FaceBase_fMRI_PulseTime	Assoc_Encoding_OnsetTime	Assoc_Encoding_OnsetTimeUncertainty	Assoc_Encoding_fMRI_Pulse	Assoc_Encoding_fMRI_PulseTime	Immediate_Recall_OnsetTime	Immediate_Recall_OnsetTimeUncertainty	Immediate_Recall_fMRI_Pulse	Immediate_Recall_fMRI_PulseTime	Immediate_Recall_Pressed_Button	Immediate_Recall_RT	Immediate_Recall_Accuracy	Immediate_Recall_Feedback_OnsetTime	Immediate_Recall_Feedback_OnsetTimeUncertainty	Immediate_Recall_Feedback_fMRI_Pulse	Immediate_Recall_Feedback_fMRI_PulseTime	Presented_Person	Presented_Object	Object_Category	First_pulse_time	TrialStatus
69632	09/07/2021 15:51:50	1	1	76907	1	6	76628	80372	1	7	78750	84654	1	9	82990	2	499	correct	85187	1	10	85110	fal_07906.png	fal_Korb.png	inorganic	66030	ok
69632	09/07/2021 15:52:01	1	2	89119	1	11	87229	92268	1	13	91470	96267	1	15	95709	2	540	correct	96833	1	15	95709	fap_16329.png	fap_Kissen.png	inorganic	66030	ok
69632	09/07/2021 15:52:11	1	3	100499	1	17	99950	102098	1	17	99950	105730	1	19	104190	3	456	correct	106214	1	19	104190	mou_01862.png	mou_Croissant.png	organic	66030	ok
69632	09/07/2021 15:52:24	1	4	110196	1	21	108430	113744	1	23	112670	118593	1	25	116909	2	412	correct	119026	1	25	116909	mae_01010.png	mae_Schach.png	inorganic	66030	ok
69632	09/07/2021 15:52:36	1	5	122991	1	27	121150	125957	1	29	125389	130239	1	31	129630	2	516	correct	130789	1	31	129630	fax_14883.png	fax_Klebeband.png	inorganic	66030	ok
69632	09/07/2021 15:52:47	1	6	135470	1	33	133869	137536	1	34	135989	141702	1	36	140229	3	553	correct	142285	1	36	140229	moj_11821.png	moj_Blatt.png	organic	66030	ok
69632	09/07/2021 15:52:57	1	7	146083	1	38	144470	147983	1	39	146590	152431	1	41	150829	3	573	correct	153048	1	42	152950	mos_20953.png	mos_Eintagsfliege.png	organic	66030	ok
69632	09/07/2021 15:53:07	1	8	156397	1	43	155069	159046	1	44	157189	162394	1	46	161430	3	470	correct	162894	1	46	161430	fov_15046.png	fov_Zucchini.png	organic	66030	ok
69632	09/07/2021 15:53:16	1	9	166510	1	48	165669	168093	1	49	167789	171625	1	50	169910	2	589	correct	172241	1	51	172029	fat_12032.png	fat_Einkaufswagen.png	inorganic	66030	ok
69632	09/07/2021 15:53:27	1	10	175940	1	52	174149	178289	1	53	176270	182454	1	55	180509	2	584	correct	183071	1	56	182629	far_00736.png	far_Giesskanne.png	inorganic	66030	ok
69632	09/07/2021 15:53:38	1	11	186270	1	57	184750	188686	1	58	186869	193617	1	61	193229	3	216	correct	193867	1	61	193229	fot_00797.png	fot_Taube.png	organic	66030	ok
69632	09/07/2021 15:53:50	1	12	197366	1	62	195349	200315	1	64	199589	204230	1	66	203829	3	541	correct	204797	1	66	203829	moh_06446.png	moh_Muecke.png	organic	66030	ok
69632	09/07/2021 15:54:01	1	13	209445	1	68	208069	212827	1	70	212309	217009	1	72	216549	2	361	correct	217393	1	72	216549	mas_41366.png	mas_Bueroklammer.png	inorganic	66030	ok
69632	09/07/2021 15:54:12	1	14	220691	1	73	218669	223374	1	75	222909	227706	1	77	227149	2	937	correct	228672	1	77	227149	fag_06539.png	fag_Portemonnaie.png	inorganic	66030	ok
69632	09/07/2021 15:54:24	1	15	231671	1	79	231388	235070	1	80	233509	239302	1	82	237749	3	697	correct	240035	1	83	239868	mof_02408.png	mof_Hahn.png	organic	66030	ok
69632	09/07/2021 15:54:36	1	16	243900	1	84	241989	246833	1	86	246229	250281	1	87	248348	2	618	correct	250948	1	88	250469	mao_11634.png	mao_Kegel.png	inorganic	66030	ok
69632	09/07/2021 15:54:48	1	17	255430	1	90	254708	258679	1	91	256829	262494	1	93	261069	3	382	correct	262910	1	93	261069	mot_69374.png	mot_Bison.png	organic	66030	ok
69632	09/07/2021 15:54:58	1	18	267509	1	96	267429	269775	1	97	269549	273057	1	98	271668	2	747	correct	273840	1	99	273789	mal_04470.png	mal_Drucker.png	inorganic	66030	ok
69632	09/07/2021 15:55:11	1	19	277472	1	100	275909	280888	1	102	280148	285286	1	104	284389	3	431	correct	285753	1	104	284389	fok_09378.png	fok_Palme.png	organic	66030	ok
69632	09/07/2021 15:55:20	1	20	289951	1	106	288628	292534	1	107	290749	296099	1	109	294988	3	356	correct	296482	1	109	294988	foc_02157.png	foc_Eule.png	organic	66030	ok
69632	09/07/2021 15:55:32	1	21	299631	1	111	299229	303047	1	112	301348	307345	1	114	305589	3	426	correct	307795	1	115	307709	mom_59361.png	mom_Ei.png	organic	66030	ok
69632	09/07/2021 15:55:43	1	22	311394	1	116	309828	314526	1	118	314069	317875	1	119	316188	3	500	correct	318408	1	120	318308	fop_00621.png	fop_Mango.png	organic	66030	ok
69632	09/07/2021 15:55:54	1	23	322607	1	122	322549	324873	1	123	324668	328772	1	124	326788	3	389	correct	329188	1	125	328908	mob_00760.png	mob_Kiwi.png	organic	66030	ok
69632	09/07/2021 15:56:05	1	24	333687	1	127	333148	336569	1	128	335268	340468	1	130	339508	2	439	correct	340934	1	130	339508	fac_02146.png	fac_Haarbuerste.png	inorganic	66030	ok
69632	09/07/2021 15:56:14	1	25	344566	1	132	343748	347249	1	133	345869	350597	1	135	350108	2	378	correct	351014	1	135	350108	fai_07494.png	fai_Foehn.png	inorganic	66030	ok
69632	09/07/2021 15:56:26	1	26	353946	1	136	352228	356529	1	138	356468	360061	1	139	358588	3	1257	correct	361344	1	140	360708	fou_17118.png	fou_Feige.png	organic	66030	ok
69632	09/07/2021 15:56:39	1	27	365292	1	142	364948	368825	1	143	367068	372740	1	145	371308	2	251	correct	373023	1	145	371308	map_41499.png	map_Globus.png	inorganic	66030	ok
69632	09/07/2021 15:56:50	1	28	377955	1	148	377668	380521	1	149	379788	384886	1	151	384028	3	759	correct	385669	1	151	384028	foe_08236.png	foe_Tannenzapfen.png	organic	66030	ok
69632	09/07/2021 15:57:02	1	29	389484	1	153	388268	392617	1	155	392507	396615	1	156	394628	3	270	correct	396932	1	157	396748	foi_03389.png	foi_Apfelkuchen.png	organic	66030	ok
69632	09/07/2021 15:57:13	1	30	401447	1	159	400987	404196	1	160	403108	408228	1	162	407347	2	237	correct	408495	1	162	407347	mai_06530.png	mai_Gewehr.png	inorganic	66030	ok
69632	09/07/2021 15:57:24	1	31	412560	1	164	411588	415675	1	165	413708	419891	1	167	417948	3	545	correct	420474	1	168	420068	mon_65798.png	mon_Fuchs.png	organic	66030	ok
69632	09/07/2021 15:57:36	1	32	423923	1	169	422188	427355	1	171	426428	430554	1	172	428548	2	422	correct	431004	1	173	430667	mac_59169.png	mac_Medaille.png	inorganic	66030	ok
69632	09/07/2021 15:57:46	1	33	435519	1	175	434908	438434	1	176	437028	441817	1	178	441267	3	1302	correct	443149	1	178	441267	mog_03090.png	mog_Fledermaus.png	organic	66030	ok
69632	09/07/2021 15:57:57	1	34	445649	1	180	445507	448781	1	181	447627	452663	1	183	451868	2	895	correct	453596	1	183	451868	faw_14215.png	faw_Hufeisen.png	inorganic	66030	ok
69632	09/07/2021 15:58:09	1	35	456628	1	185	456107	458961	1	186	458227	463409	1	188	462467	2	310	correct	463742	1	188	462467	mat_23275.png	mat_Feuerzeug.png	inorganic	66030	ok
69632	09/07/2021 15:58:18	1	36	468391	1	190	466708	470424	1	191	468827	474372	1	193	473067	2	363	correct	474772	1	193	473067	mau_49693.png	mau_Leiter.png	inorganic	66030	ok
69632	09/07/2021 15:58:30	1	37	477721	1	195	477307	480620	1	196	479427	484169	1	198	483667	3	316	correct	484519	1	198	483667	foa_00207.png	foa_Marienkaefer.png	organic	66030	ok
69632	09/07/2021 15:58:40	1	38	489184	1	200	487907	490800	1	201	490027	494265	1	202	492147	3	628	correct	494932	1	203	494267	foq_16799.png	foq_Pinguin.png	organic	66030	ok
69632	09/07/2021 15:58:50	1	39	499197	1	205	498507	502046	1	206	500627	505262	1	208	504867	3	556	correct	505845	1	208	504867	mol_07679.png	mol_Schimpanse.png	organic	66030	ok
69632	09/07/2021 15:59:00	1	40	509177	1	210	509107	511876	1	211	511227	516208	1	213	515467	2	295	correct	516525	1	213	515467	mak_00987.png	mak_Socken.png	inorganic	66030	ok
69632	09/07/2021 15:59:11	1	41	519790	1	215	519707	522056	1	216	521826	525355	1	217	523947	2	341	correct	525721	1	217	523947	fab_06018.png	fab_Staubsauger.png	inorganic	66030	ok
69632	09/07/2021 15:59:22	1	42	530520	1	220	530306	533969	1	221	532427	537801	1	223	536666	2	324	correct	538151	1	223	536666	maw_04767.png	maw_Schlauchboot.png	inorganic	66030	ok
69632	09/07/2021 15:59:34	1	43	541683	1	225	540907	543532	1	226	543027	548530	1	228	547267	3	484	correct	549047	1	228	547267	moe_02012.png	moe_Waschbaer.png	organic	66030	ok
69632	09/07/2021 15:59:46	1	44	553412	1	230	551507	555778	1	231	553626	560310	1	234	559986	2	270	correct	560610	1	234	559986	maj_01545.png	maj_Krawatte.png	inorganic	66030	ok
69632	09/07/2021 15:59:57	1	45	565291	1	236	564227	567557	1	237	566347	572572	1	239	570586	3	793	correct	573389	1	240	572707	for_15187.png	for_Seehund.png	organic	66030	ok
69632	09/07/2021 16:00:08	1	46	576138	1	241	574827	578570	1	242	576946	583469	1	245	583306	3	912	correct	584418	1	245	583306	foj_08220.png	foj_Waffel.png	organic	66030	ok
69632	09/07/2021 16:00:20	1	47	586951	1	246	585426	590516	1	248	589667	594631	1	250	593906	2	479	correct	595148	1	250	593906	fan_17286.png	fan_Lampe.png	inorganic	66030	ok
69632	09/07/2021 16:00:32	1	48	599630	1	252	598146	602495	1	254	602386	607527	1	256	606626	2	523	correct	608077	1	256	606626	faj_07783.png	faj_Parfuem.png	inorganic	66030	ok
69632	09/07/2021 16:00:43	1	49	611876	1	258	610866	613742	1	259	612987	617974	1	261	617226	2	357	correct	618357	1	261	617226	fal_07977.png	fal_Buegeleisen.png	inorganic	66030	ok
69632	09/07/2021 16:00:55	1	50	622789	1	263	621466	625621	1	264	623586	630219	1	267	629946	2	248	correct	630503	1	267	629946	fap_17119.png	fap_Knopf.png	inorganic	66030	ok
69632	09/07/2021 16:01:08	1	51	634218	1	269	634186	637367	1	270	636306	642249	1	272	640546	3	315	correct	642599	1	272	640546	mou_06524.png	mou_Kraehe.png	organic	66030	ok
