ID	DateTime	Run	Encoding_Trial	FaceBase_OnsetTime	FaceBase_OnsetTimeUncertainty	FaceBase_fMRI_Pulse	FaceBase_fMRI_PulseTime	Assoc_Encoding_OnsetTime	Assoc_Encoding_OnsetTimeUncertainty	Assoc_Encoding_fMRI_Pulse	Assoc_Encoding_fMRI_PulseTime	Immediate_Recall_OnsetTime	Immediate_Recall_OnsetTimeUncertainty	Immediate_Recall_fMRI_Pulse	Immediate_Recall_fMRI_PulseTime	Immediate_Recall_Pressed_Button	Immediate_Recall_RT	Immediate_Recall_Accuracy	Immediate_Recall_Feedback_OnsetTime	Immediate_Recall_Feedback_OnsetTimeUncertainty	Immediate_Recall_Feedback_fMRI_Pulse	Immediate_Recall_Feedback_fMRI_PulseTime	Presented_Person	Presented_Object	Object_Category	First_pulse_time	TrialStatus
62428	07/20/2021 15:52:14	1	1	57180	1	5	54573	59413	1	6	57274	63112	1	8	62673	0	0	miss	63112	1	9	65374	moh_06446.png	moh_Muecke.png	organic	43773	ok
62428	07/20/2021 15:52:26	1	2	67810	1	9	65374	71375	1	11	70773	76340	1	13	76173	2	1006	incorrect	77373	1	13	76173	mof_02408.png	mof_Spaghetti.png	organic	43773	ok
62428	07/20/2021 15:52:38	1	3	80189	1	14	78873	83705	1	15	81573	88320	1	17	86973	2	1458	correct	89803	1	18	89673	far_00736.png	far_Heissluftballon.png	inorganic	43773	ok
62428	07/20/2021 15:52:50	1	4	92518	1	19	92373	94851	1	19	92373	98866	1	21	97773	2	568	correct	99466	1	21	97773	mat_23275.png	mat_Feuerzeug.png	inorganic	43773	ok
62428	07/20/2021 15:52:59	1	5	103781	1	23	103173	105830	1	23	103173	109696	1	25	108573	3	1253	correct	110979	1	25	108573	fov_15046.png	fov_Zucchini.png	organic	43773	ok
62428	07/20/2021 15:53:10	1	6	113145	1	26	111273	115277	1	27	113973	119376	1	28	116673	3	431	correct	119859	1	29	119373	foa_00207.png	foa_Aubergine.png	organic	43773	ok
62428	07/20/2021 15:53:21	1	7	123641	1	30	122073	126607	1	31	124773	130489	1	33	130173	3	1979	correct	132505	1	33	130173	mot_69374.png	mot_Hotdog.png	organic	43773	ok
62428	07/20/2021 15:53:34	1	8	135221	1	34	132873	138153	1	34	132873	143185	1	36	140973	2	518	correct	143734	1	37	143672	mas_41366.png	mas_Bueroklammer.png	inorganic	43773	ok
62428	07/20/2021 15:53:43	1	9	147516	1	38	146373	150465	1	39	149073	153714	1	40	151772	2	317	correct	154064	1	40	151772	mau_49693.png	mau_Leiter.png	inorganic	43773	ok
62428	07/20/2021 15:53:55	1	10	157280	1	42	157173	160379	1	43	159872	164227	1	44	162573	2	668	correct	164927	1	44	162573	faw_14215.png	faw_Kuechenmaschine.png	inorganic	43773	ok
62428	07/20/2021 15:54:06	1	11	168559	1	46	167972	170975	1	47	170673	175257	1	48	173372	2	384	correct	175674	1	48	173372	mao_11634.png	mao_Stempel.png	inorganic	43773	ok
62428	07/20/2021 15:54:17	1	12	179922	1	50	178773	181572	1	51	181472	186470	1	52	184172	3	730	correct	187236	1	53	186873	foc_02157.png	foc_Brombeere.png	organic	43773	ok
62428	07/20/2021 15:54:27	1	13	191052	1	54	189572	193817	1	55	192272	196950	1	56	194973	3	1359	correct	198333	1	57	197672	mog_03090.png	mog_Pilz.png	organic	43773	ok
62428	07/20/2021 15:54:37	1	14	201215	1	58	200372	204097	1	59	203073	208013	1	60	205772	3	318	correct	208363	1	60	205772	mol_07679.png	mol_Pizza.png	organic	43773	ok
62428	07/20/2021 15:54:49	1	15	211395	1	62	211173	213844	1	62	211173	218809	1	64	216572	3	1504	correct	220342	1	65	219272	moe_02012.png	moe_Waschbaer.png	organic	43773	ok
62428	07/20/2021 15:55:01	1	16	222724	1	66	221972	225240	1	67	224672	229922	1	68	227372	3	1292	correct	231238	1	69	230072	mob_00760.png	mob_Kiwi.png	organic	43773	ok
62428	07/20/2021 15:55:14	1	17	235103	1	70	232772	238202	1	72	238172	243101	1	73	240872	3	359	correct	243484	1	73	240872	for_15187.png	for_Mandel.png	organic	43773	ok
62428	07/20/2021 15:55:25	1	18	248299	1	75	246272	250198	1	76	248972	254364	1	77	251672	3	657	correct	255047	1	78	254372	mos_20953.png	mos_Eintagsfliege.png	organic	43773	ok
62428	07/20/2021 15:55:38	1	19	258829	1	79	257072	261844	1	80	259772	266743	1	82	265171	3	567	correct	267359	1	82	265171	foq_16799.png	foq_Fenchel.png	organic	43773	ok
62428	07/20/2021 15:55:47	1	20	272008	1	84	270572	273824	1	85	273272	277656	1	86	275972	2	563	correct	278256	1	86	275972	mae_01010.png	mae_Schach.png	inorganic	43773	ok
62428	07/20/2021 15:55:58	1	21	281305	1	87	278672	284853	1	89	284072	287986	1	90	286772	3	616	correct	288635	1	90	286772	mon_65798.png	mon_Fuchs.png	organic	43773	ok
62428	07/20/2021 15:56:09	1	22	292451	1	92	292172	294267	1	92	292172	298282	1	94	297571	3	417	correct	298732	1	94	297571	fot_00797.png	fot_Salat.png	organic	43773	ok
62428	07/20/2021 15:56:18	1	23	302614	1	95	300272	305546	1	96	302972	308862	1	98	308372	2	253	correct	309145	1	98	308372	map_41499.png	map_Pfeife.png	inorganic	43773	ok
62428	07/20/2021 15:56:29	1	24	312277	1	99	311071	314477	1	100	313771	318175	1	101	316472	3	236	correct	318442	1	101	316472	fou_17118.png	fou_Feige.png	organic	43773	ok
62428	07/20/2021 15:56:40	1	25	323390	1	103	321871	325006	1	104	324572	328605	1	105	327271	2	1039	correct	329672	1	105	327271	fai_07494.png	fai_Kommode.png	inorganic	43773	ok
62428	07/20/2021 15:56:50	1	26	333804	1	107	332672	335936	1	108	335371	340785	1	109	338072	2	645	correct	341468	1	110	340772	fac_02146.png	fac_Haarbuerste.png	inorganic	43773	ok
62428	07/20/2021 15:57:03	1	27	344317	1	111	343471	347366	1	112	346172	351631	1	114	351571	2	330	correct	351997	1	114	351571	mac_59169.png	mac_Dartpfeil.png	inorganic	43773	ok
62428	07/20/2021 15:57:15	1	28	356712	1	115	354271	358828	1	116	356971	363527	1	118	362372	2	647	correct	364227	1	118	362372	fax_14883.png	fax_Klebeband.png	inorganic	43773	ok
62428	07/20/2021 15:57:27	1	29	368775	1	120	367771	371624	1	121	370472	375639	1	122	373171	3	269	correct	375939	1	123	375871	mom_59361.png	mom_Loewe.png	organic	43773	ok
62428	07/20/2021 15:57:36	1	30	380638	1	124	378572	382204	1	125	381271	385803	1	126	383971	2	538	correct	386369	1	126	383971	mak_00987.png	mak_Rucksack.png	inorganic	43773	ok
62428	07/20/2021 15:57:46	1	31	389635	1	128	389371	392634	1	129	392071	396249	1	130	394771	3	346	correct	396632	1	130	394771	fok_09378.png	fok_Kaenguruh.png	organic	43773	ok
62428	07/20/2021 15:57:58	1	32	400281	1	132	400171	403613	1	133	402871	407229	1	134	405571	3	984	correct	408245	1	134	405571	mou_01862.png	mou_Croissant.png	organic	43773	ok
62428	07/20/2021 15:58:07	1	33	412010	1	136	410971	414160	1	137	413671	417392	1	138	416371	2	878	correct	418292	1	138	416371	fap_16329.png	fap_Kissen.png	inorganic	43773	ok
62428	07/20/2021 15:58:19	1	34	421391	1	139	419071	424906	1	141	424471	428921	1	142	427171	2	772	correct	429721	1	142	427171	mal_04470.png	mal_Kugelschreiber.png	inorganic	43773	ok
62428	07/20/2021 15:58:29	1	35	432587	1	143	429871	435403	1	145	435271	439451	1	146	437971	2	318	correct	439801	1	146	437971	mai_06530.png	mai_Auto.png	inorganic	43773	ok
62428	07/20/2021 15:58:41	1	36	443450	1	148	443371	446965	1	149	446071	450747	1	150	448770	2	1222	correct	451997	1	151	451471	maj_01545.png	maj_Krawatte.png	inorganic	43773	ok
62428	07/20/2021 15:58:53	1	37	455429	1	152	454171	458328	1	153	456870	462793	1	155	462271	2	319	correct	463160	1	155	462271	fab_06018.png	fab_Kinderwagen.png	inorganic	43773	ok
62428	07/20/2021 15:59:04	1	38	466875	1	156	464970	469025	1	157	467671	473623	1	159	473070	2	967	correct	474623	1	159	473070	fat_12032.png	fat_Kleiderbuegel.png	inorganic	43773	ok
62428	07/20/2021 15:59:15	1	39	477838	1	160	475771	481204	1	162	481170	484319	1	163	483871	2	335	correct	484686	1	163	483871	faj_07783.png	faj_Parfuem.png	inorganic	43773	ok
62428	07/20/2021 15:59:25	1	40	489034	1	164	486570	491884	1	165	489270	495449	1	167	494670	2	541	correct	496015	1	167	494670	maw_04767.png	maw_Pingpongschlaeger.png	inorganic	43773	ok
62428	07/20/2021 15:59:34	1	41	498781	1	168	497370	500531	1	169	500071	504529	1	170	502770	3	405	correct	504962	1	170	502770	fop_00621.png	fop_Mango.png	organic	43773	ok
62428	07/20/2021 15:59:45	1	42	508161	1	171	505470	511477	1	173	510870	514892	1	174	513570	3	758	correct	515692	1	174	513570	moj_11821.png	moj_Walnuss.png	organic	43773	ok
62428	07/20/2021 15:59:56	1	43	518824	1	175	516271	522207	1	177	521670	526539	1	178	524370	2	956	correct	527522	1	179	527070	fag_06539.png	fag_Portemonnaie.png	inorganic	43773	ok
62428	07/20/2021 16:00:07	1	44	530171	1	180	529770	532237	1	180	529770	536768	1	182	535170	3	324	correct	537118	1	182	535170	foi_03389.png	foi_Pflanze.png	organic	43773	ok
62428	07/20/2021 16:00:17	1	45	540817	1	184	540570	542583	1	184	540570	547531	1	186	545970	2	658	correct	548215	1	186	545970	fal_07906.png	fal_Korb.png	inorganic	43773	ok
62428	07/20/2021 16:00:28	1	46	551230	1	187	548670	553463	1	188	551370	558145	1	190	556770	2	600	correct	558778	1	190	556770	fan_17286.png	fan_Klavier.png	inorganic	43773	ok
62428	07/20/2021 16:00:39	1	47	561577	1	191	559470	563509	1	192	562170	567925	1	194	567570	2	334	incorrect	568291	1	194	567570	foj_08220.png	foj_Waffel.png	organic	43773	ok
62428	07/20/2021 16:00:50	1	48	573089	1	196	572970	575389	1	196	572970	580154	1	198	578369	3	574	correct	580754	1	198	578369	foe_08236.png	foe_Tannenzapfen.png	organic	43773	ok
62428	07/20/2021 16:01:03	1	49	584469	1	200	583770	587568	1	201	586469	591533	1	202	589170	3	2176	correct	593732	1	203	591870	moh_07125.png	moh_Birne.png	organic	43773	ok
62428	07/20/2021 16:01:15	1	50	596731	1	204	594569	599031	1	205	597270	603879	1	207	602669	3	1262	correct	605179	1	207	602669	mof_06901.png	mof_Hahn.png	organic	43773	ok
62428	07/20/2021 16:01:23	1	51	609011	1	209	608070	610660	1	209	608070	613892	1	211	613470	2	1453	correct	615375	1	211	613470	far_06518.png	far_Giesskanne.png	inorganic	43773	ok
62428	07/20/2021 16:01:34	1	52	617441	1	212	616169	620240	1	213	618869	623789	1	214	621570	2	947	correct	624772	1	215	624269	mat_23754.png	mat_Helm.png	inorganic	43773	ok
62428	07/20/2021 16:01:46	1	53	628521	1	216	626969	630837	1	217	629670	634819	1	218	632369	3	1420	correct	636268	1	219	635069	fov_15193.png	fov_Fisch.png	organic	43773	ok
62428	07/20/2021 16:01:56	1	54	640050	1	220	637770	643182	1	221	640469	646615	1	223	645870	3	522	correct	647164	1	223	645870	foa_00426.png	foa_Marienkaefer.png	organic	43773	ok
62428	07/20/2021 16:02:08	1	55	650413	1	224	648569	653229	1	225	651269	657694	1	227	656669	3	929	correct	658661	1	227	656669	mot_69770.png	mot_Bison.png	organic	43773	ok
62428	07/20/2021 16:02:20	1	56	662093	1	228	659369	664775	1	229	662069	668741	1	231	667469	2	350	correct	669124	1	231	667469	mas_41937.png	mas_Tisch.png	inorganic	43773	ok
62428	07/20/2021 16:02:32	1	57	673872	1	233	672869	677338	1	234	675570	682086	1	236	680969	2	1225	correct	683336	1	236	680969	mau_58144.png	mau_Wasserventil.png	inorganic	43773	ok
62428	07/20/2021 16:02:44	1	58	686385	1	237	683669	688934	1	238	686369	692899	1	240	691770	2	771	correct	693699	1	240	691770	faw_14685.png	faw_Hufeisen.png	inorganic	43773	ok
62428	07/20/2021 16:02:55	1	59	698131	1	242	697169	699780	1	242	697169	703695	1	244	702569	2	870	correct	704595	1	244	702569	mao_19000.png	mao_Kegel.png	inorganic	43773	ok
62428	07/20/2021 16:03:06	1	60	708877	1	246	707969	711293	1	247	710669	715508	1	248	713369	3	893	correct	716424	1	249	716069	foc_02664.png	foc_Eule.png	organic	43773	ok
