ID	DateTime	Run	Encoding_Trial	FaceBase_OnsetTime	FaceBase_OnsetTimeUncertainty	FaceBase_fMRI_Pulse	FaceBase_fMRI_PulseTime	Assoc_Encoding_OnsetTime	Assoc_Encoding_OnsetTimeUncertainty	Assoc_Encoding_fMRI_Pulse	Assoc_Encoding_fMRI_PulseTime	Immediate_Recall_OnsetTime	Immediate_Recall_OnsetTimeUncertainty	Immediate_Recall_fMRI_Pulse	Immediate_Recall_fMRI_PulseTime	Immediate_Recall_Pressed_Button	Immediate_Recall_RT	Immediate_Recall_Accuracy	Immediate_Recall_Feedback_OnsetTime	Immediate_Recall_Feedback_OnsetTimeUncertainty	Immediate_Recall_Feedback_fMRI_Pulse	Immediate_Recall_Feedback_fMRI_PulseTime	Presented_Person	Presented_Object	Object_Category	First_pulse_time	TrialStatus
63896	08/17/2021 14:32:20	1	1	57180	1	6	56988	59746	1	7	59691	63678	1	8	62391	2	545	correct	64244	1	8	62391	maw_04767.png	maw_Pingpongschlaeger.png	inorganic	40791	ok
63896	08/17/2021 14:32:30	1	2	67293	1	9	65091	69093	1	10	67791	73325	1	12	73191	2	464	correct	73841	1	12	73191	fai_07494.png	fai_Kommode.png	inorganic	40791	ok
63896	08/17/2021 14:32:42	1	3	77190	1	13	75891	80372	1	14	78591	85287	1	16	83991	2	535	correct	85854	1	16	83991	far_00736.png	far_Heissluftballon.png	inorganic	40791	ok
63896	08/17/2021 14:32:53	1	4	90002	1	18	89391	91685	1	18	89391	95750	1	20	94791	2	524	correct	96300	1	20	94791	fat_12032.png	fat_Kleiderbuegel.png	inorganic	40791	ok
63896	08/17/2021 14:33:04	1	5	100349	1	22	100190	102748	1	22	100190	107380	1	24	105591	3	377	correct	107780	1	24	105591	moe_02012.png	moe_Pommes.png	organic	40791	ok
63896	08/17/2021 14:33:14	1	6	111878	1	26	110991	113761	1	27	113691	116843	1	28	116390	2	735	correct	117610	1	28	116390	fal_07906.png	fal_Buegeleisen.png	inorganic	40791	ok
63896	08/17/2021 14:33:25	1	7	121625	1	29	119091	123708	1	30	121791	128173	1	32	127191	2	368	correct	128573	1	32	127191	mat_23275.png	mat_Feuerzeug.png	inorganic	40791	ok
63896	08/17/2021 14:33:37	1	8	132271	1	33	129890	134754	1	34	132590	139569	1	36	137990	2	565	correct	140169	1	36	137990	faj_07783.png	faj_Schuh.png	inorganic	40791	ok
63896	08/17/2021 14:33:47	1	9	144384	1	38	143391	146900	1	39	146090	150882	1	40	148790	3	597	correct	151515	1	40	148790	mol_07679.png	mol_Schimpanse.png	organic	40791	ok
63896	08/17/2021 14:33:56	1	10	154247	1	42	154190	156447	1	42	154190	159529	1	43	156890	3	627	correct	160179	1	44	159591	fop_00621.png	fop_Mango.png	organic	40791	ok
