ID	DateTime	Run	Retrieval_Trial	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	num_pulse	fifth_pulse_time	TrialStatus
63062	07/19/2021 09:50:33	1	1	1642728	1	524	1642211	1645094	1	525	1644911	2	819	inorganic	correct	1645943	1	525	1644911	1649725	1	526	1647611	2	554	1650308	1	526	1647611	mas_41366.png	mas_Tisch.png	mas_Bueroklammer.png	524	1642211	ok
63062	07/19/2021 09:50:44	1	2	1654007	1	528	1653011	1656740	1	529	1655711	3	1732	organic	correct	1658506	1	530	1658411	1660089	1	530	1658411	2	1676	1661788	1	531	1661111	moe_02012.png	moe_Waschbaer.png	moe_Pommes.png	524	1642211	ok
63062	07/19/2021 09:50:55	1	3	1664854	1	532	1663811	1667353	1	533	1666511	2	1562	inorganic	correct	1668952	1	533	1666511	1672484	1	535	1671911	2	1298	1673817	1	535	1671911	fax_14883.png	fax_Fahrrad.png	fax_Klebeband.png	524	1642211	ok
63062	07/19/2021 09:51:07	1	4	1676016	1	536	1674611	1678782	1	537	1677311	3	1158	organic	correct	1679965	1	537	1677311	1683264	1	539	1682710	2	916	1684230	1	539	1682710	mof_02408.png	mof_Hahn.png	mof_Spaghetti.png	524	1642211	ok
63062	07/19/2021 09:51:20	1	5	1688296	1	541	1688111	1691295	1	542	1690810	3	1134	organic	correct	1692461	1	542	1690810	1696543	1	544	1696211	2	1015	1697593	1	544	1696211	fou_17118.png	fou_Feige.png	fou_Schmetterling.png	524	1642211	ok
63062	07/19/2021 09:51:32	1	6	1701008	1	545	1698910	1704374	1	547	1704311	3	396	inorganic	incorrect	1704807	1	547	1704311	1709688	1	548	1707010	3	411	1710122	1	549	1709711	maw_04767.png	maw_Pingpongschlaeger.png	maw_Schlauchboot.png	524	1642211	ok
63062	07/19/2021 09:51:43	1	7	1713504	1	550	1712411	1716303	1	551	1715110	3	771	organic	correct	1717103	1	551	1715110	1720801	1	553	1720511	4	611	1721434	1	553	1720511	mom_59361.png	mom_Loewe.png	mom_Ei.png	524	1642211	ok
63062	07/19/2021 09:51:55	1	8	1724217	1	554	1723210	1727282	1	555	1725911	3	1457	organic	correct	1728765	1	556	1728611	1731798	1	557	1731310	3	1214	1733064	1	557	1731310	foa_00207.png	foa_Marienkaefer.png	foa_Aubergine.png	524	1642211	ok
63062	07/19/2021 09:52:05	1	9	1735863	1	558	1734011	1737829	1	559	1736710	2	1268	inorganic	correct	1739128	1	559	1736710	1741561	1	560	1739410	2	549	1742144	1	560	1739410	fan_17286.png	fan_Lampe.png	fan_Klavier.png	524	1642211	ok
63062	07/19/2021 09:52:15	1	10	1746676	1	562	1744810	1748375	1	563	1747510	3	1715	organic	correct	1750125	1	563	1747510	1752641	1	564	1750211	2	1540	1754207	1	565	1752910	foc_02157.png	foc_Eule.png	foc_Brombeere.png	524	1642211	ok
