ID	DateTime	Run	Delayed_Retrieval_Trial	First_Pulse_Time	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	ForcedChoice_OnsetTime	ForcedChoice_OnsetTimeUncertainty	ForcedChoice_fMRI_Pulse	ForcedChoice_fMRI_PulseTime	ForcedChoice_Pressed_Button	ForcedChoice_RT	ForcedChoice_Response_Category	ForcedChoice_Accuracy	ForcedChoice_Feedback_OnsetTime	ForcedChoice_Feedback_OnsetTimeUncertainty	ForcedChoice_Feedback_fMRI_Pulse	ForcedChoice_Feedback_fMRI_PulseTime	Recognition_consc_Rating_OnsetTime	Recognition_consc_Rating_OnsetTimeUncertainty	Recognition_consc_Rating_fMRI_Pulse	Recognition_consc_Rating_fMRI_PulseTime	Recognition_consc_Rating_Pressed_Button	Recognition_consc_Rating_RT	Recognition_consc_Rating_Feedback_OnsetTime	Recognition_consc_Rating_Feedback_OnsetTimeUncertainty	Recognition_consc_Rating_Feedback_fMRI_Pulse	Recognition_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	TrialStatus
65037	08/04/2021 15:06:54	1	1	54844	68960	1	6	68344	72508	1	7	71044	2	579	inorganic	correct	73108	1	7	71044	75941	1	8	73744	4	469	76457	1	8	73744	79856	1	10	79144	3	1111	inorganic	correct	80989	1	10	79144	84021	1	11	81844	4	387	84438	1	11	81844	fax_14883.png	fax_Klebeband.png	fax_Fahrrad.png	ok
65037	08/04/2021 15:07:15	1	2	54844	87887	1	13	87244	90302	1	14	89944	2	499	inorganic	correct	90836	1	14	89944	94967	1	15	92644	4	279	95284	1	15	92644	100232	1	17	98044	2	647	inorganic	correct	100915	1	18	100744	105397	1	19	103444	4	782	106214	1	20	106143	mac_59169.png	mac_Dartpfeil.png	mac_Medaille.png	ok
65037	08/04/2021 15:07:36	1	3	54844	108979	1	21	108844	112528	1	22	111544	3	1946	organic	correct	114511	1	23	114243	116110	1	23	114243	2	1312	117460	1	24	116944	121009	1	25	119644	2	1880	organic	correct	122925	1	26	122343	125607	1	27	125044	4	468	126124	1	27	125044	mot_69374.png	mot_Hotdog.png	mot_Bison.png	ok
65037	08/04/2021 15:07:55	1	4	54844	129589	1	28	127744	131822	1	29	130443	3	1267	organic	correct	133121	1	29	130443	136520	1	31	135844	2	297	136853	1	31	135844	140869	1	32	138543	3	2869	organic	correct	143768	1	33	141244	144734	1	34	143944	2	601	145367	1	34	143944	mol_07679.png	mol_Schimpanse.png	mol_Pizza.png	ok
65037	08/04/2021 15:08:16	1	5	54844	148649	1	35	146643	152065	1	37	152043	3	504	organic	correct	152598	1	37	152043	155780	1	38	154743	4	325	156130	1	38	154743	160329	1	40	160143	2	622	organic	correct	160979	1	40	160143	164694	1	41	162843	4	544	165260	1	41	162843	mob_00760.png	mob_Kiwi.png	mob_Igel.png	ok
65037	08/04/2021 15:08:36	1	6	54844	169476	1	43	168243	171875	1	44	170943	3	912	organic	correct	172825	1	44	170943	176240	1	45	173644	3	1033	177323	1	46	176343	179789	1	47	179043	3	1012	organic	correct	180822	1	47	179043	184954	1	49	184443	3	1075	186053	1	49	184443	fok_09378.png	fok_Kaenguruh.png	fok_Palme.png	ok
65037	08/04/2021 15:08:56	1	7	54844	189736	1	50	187143	192485	1	51	189844	2	565	inorganic	correct	193084	1	52	192543	196167	1	53	195243	2	451	196650	1	53	195243	199782	1	54	197943	2	1448	inorganic	correct	201265	1	55	200643	204547	1	56	203343	4	1003	205580	1	56	203343	fag_06539.png	fag_Portemonnaie.png	fag_Geschenk.png	ok
65037	08/04/2021 15:09:16	1	8	54844	209479	1	58	208743	211995	1	59	211443	3	1814	organic	correct	213844	1	59	211443	217276	1	61	216843	2	747	218059	1	61	216843	222141	1	62	219543	3	2690	organic	correct	224874	1	63	222243	225773	1	64	224943	4	759	226573	1	64	224943	foj_08220.png	foj_Waffel.png	foj_Rose.png	ok
65037	08/04/2021 15:09:35	1	9	54844	229472	1	65	227643	232271	1	66	230343	3	939	organic	correct	233238	1	67	233043	236087	1	68	235743	2	1680	237803	1	68	235743	240069	1	69	238443	2	1719	organic	correct	241818	1	70	241143	244967	1	71	243842	4	723	245717	1	71	243842	fov_15046.png	fov_Fisch.png	fov_Zucchini.png	ok
65037	08/04/2021 15:09:56	1	10	54844	248316	1	72	246543	250582	1	73	249243	3	870	organic	correct	251481	1	73	249243	255530	1	75	254643	4	1036	256596	1	75	254643	260078	1	77	260042	3	1202	organic	correct	261311	1	77	260042	264610	1	78	262743	4	526	265160	1	78	262743	mos_20953.png	mos_Eintagsfliege.png	mos_Traube.png	ok
