ID	DateTime	Run	Retrieval_Trial	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	num_pulse	fifth_pulse_time	TrialStatus
60100	06/29/2021 16:15:03	1	1	1658325	1	522	1657884	1661440	1	523	1660583	2	1351	organic	incorrect	1662823	1	523	1660583	1665189	1	524	1663283	3	834	1666055	1	525	1665984	moh_06446.png	moh_Muecke.png	moh_Birne.png	522	1657884	ok
60100	06/29/2021 16:15:13	1	2	1669354	1	526	1668683	1672353	1	527	1671383	0	0	organic	miss	1672353	1	528	1674084	1675769	1	528	1674084	2	201	1676002	1	528	1674084	mof_02408.png	mof_Hahn.png	mof_Spaghetti.png	522	1657884	ok
60100	06/29/2021 16:15:25	1	3	1679667	1	530	1679483	1682633	1	531	1682184	2	1861	organic	incorrect	1684516	1	531	1682184	1687332	1	532	1684883	3	1404	1688764	1	533	1687583	mom_59361.png	mom_Ei.png	mom_Loewe.png	522	1657884	ok
60100	06/29/2021 16:15:36	1	4	1691930	1	534	1690284	1693579	1	535	1692983	3	1070	inorganic	incorrect	1694679	1	535	1692983	1697978	1	536	1695683	3	1437	1699444	1	537	1698384	fax_14883.png	fax_Fahrrad.png	fax_Klebeband.png	522	1657884	ok
60100	06/29/2021 16:15:48	1	5	1702693	1	538	1701083	1705909	1	539	1703783	3	1282	organic	correct	1707225	1	540	1706483	1709374	1	541	1709183	4	808	1710207	1	541	1709183	fok_09378.png	fok_Palme.png	fok_Kaenguruh.png	522	1657884	ok
60100	06/29/2021 16:15:59	1	6	1714589	1	542	1711883	1716155	1	543	1714583	0	0	inorganic	miss	1716155	1	544	1717283	1720187	1	545	1719983	4	619	1720837	1	545	1719983	fat_12032.png	fat_Einkaufswagen.png	fat_Kleiderbuegel.png	522	1657884	ok
60100	06/29/2021 16:16:11	1	7	1725052	1	546	1722683	1727568	1	547	1725383	3	1203	inorganic	incorrect	1728801	1	548	1728083	1732566	1	549	1730783	3	237	1732833	1	549	1730783	fap_16329.png	fap_Knopf.png	fap_Kissen.png	522	1657884	ok
60100	06/29/2021 16:16:24	1	8	1737265	1	551	1736183	1740614	1	552	1738883	2	900	inorganic	correct	1741547	1	552	1738883	1745329	1	554	1744283	2	205	1745562	1	554	1744283	maw_04767.png	maw_Pingpongschlaeger.png	maw_Schlauchboot.png	522	1657884	ok
60100	06/29/2021 16:16:35	1	9	1750594	1	556	1749683	1753276	1	557	1752383	2	2558	organic	incorrect	1755858	1	558	1755083	1757858	1	559	1757783	0	0	1757858	1	560	1760482	mog_03090.png	mog_Fledermaus.png	mog_Pilz.png	522	1657884	ok
60100	06/29/2021 16:16:49	1	10	1762006	1	560	1760482	1765539	1	561	1763183	2	590	organic	incorrect	1766155	1	562	1765883	1770703	1	563	1768583	4	190	1770920	1	563	1768583	foj_08220.png	foj_Waffel.png	foj_Rose.png	522	1657884	ok
