ID	DateTime	Run	Delayed_Retrieval_Trial	First_Pulse_Time	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	ForcedChoice_OnsetTime	ForcedChoice_OnsetTimeUncertainty	ForcedChoice_fMRI_Pulse	ForcedChoice_fMRI_PulseTime	ForcedChoice_Pressed_Button	ForcedChoice_RT	ForcedChoice_Response_Category	ForcedChoice_Accuracy	ForcedChoice_Feedback_OnsetTime	ForcedChoice_Feedback_OnsetTimeUncertainty	ForcedChoice_Feedback_fMRI_Pulse	ForcedChoice_Feedback_fMRI_PulseTime	Recognition_consc_Rating_OnsetTime	Recognition_consc_Rating_OnsetTimeUncertainty	Recognition_consc_Rating_fMRI_Pulse	Recognition_consc_Rating_fMRI_PulseTime	Recognition_consc_Rating_Pressed_Button	Recognition_consc_Rating_RT	Recognition_consc_Rating_Feedback_OnsetTime	Recognition_consc_Rating_Feedback_OnsetTimeUncertainty	Recognition_consc_Rating_Feedback_fMRI_Pulse	Recognition_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	TrialStatus
62954	07/28/2021 15:13:26	1	1	47100	58113	1	6	57700	59846	1	7	59819	2	2201	inorganic	correct	62078	1	8	61939	64161	1	9	64060	3	1592	65794	1	9	64060	68476	1	11	68299	2	2269	inorganic	correct	70776	1	12	70419	72692	1	13	72540	3	2630	75357	1	14	74659	fac_02146.png	fac_Ohrring.png	fac_Haarbuerste.png	ok
62954	07/28/2021 15:13:45	1	2	47100	77173	1	15	76779	78839	1	15	76779	3	2248	inorganic	incorrect	81122	1	17	81020	83221	1	18	83139	3	1520	84771	1	18	83139	86803	1	19	85259	2	1799	inorganic	incorrect	88636	1	20	87380	92168	1	22	91619	4	1444	93634	1	22	91619	map_41499.png	map_Globus.png	map_Pfeife.png	ok
62954	07/28/2021 15:14:05	1	3	47100	96000	1	24	95860	97933	1	24	95860	2	1371	inorganic	correct	99333	1	25	97979	102298	1	27	102219	3	1146	103481	1	27	102219	106613	1	29	106459	2	1769	inorganic	incorrect	108413	1	29	106459	110895	1	31	110699	3	871	111795	1	31	110699	mak_00987.png	mak_Socken.png	mak_Rucksack.png	ok
62954	07/28/2021 15:14:25	1	4	47100	115660	1	33	114939	118826	1	34	117059	2	942	organic	incorrect	119792	1	35	119180	122575	1	36	121299	4	1654	124257	1	37	123419	127123	1	38	125539	2	1785	organic	correct	128939	1	39	127659	132555	1	41	131899	2	1054	133638	1	41	131899	mon_65798.png	mon_Kartoffel.png	mon_Fuchs.png	ok
62954	07/28/2021 15:14:47	1	5	47100	136253	1	43	136139	139602	1	44	138259	2	1278	organic	incorrect	140902	1	45	140379	144151	1	46	142498	3	1158	145334	1	47	144619	148999	1	49	148859	2	1852	organic	correct	150882	1	49	148859	153814	1	51	153099	4	1198	155047	1	51	153099	mol_07679.png	mol_Pizza.png	mol_Schimpanse.png	ok
62954	07/28/2021 15:15:05	1	6	47100	157729	1	53	157339	159446	1	53	157339	3	2139	organic	correct	161612	1	55	161579	163811	1	56	163699	2	1763	165627	1	56	163699	167976	1	58	167939	3	2416	organic	incorrect	170425	1	59	170059	171941	1	59	170059	0	0	171941	1	61	174298	mos_20953.png	mos_Eintagsfliege.png	mos_Traube.png	ok
62954	07/28/2021 15:15:26	1	7	47100	176007	1	61	174298	179555	1	63	178539	2	980	inorganic	correct	180572	1	63	178539	183271	1	65	182778	3	1293	184587	1	65	182778	187486	1	67	187019	2	1670	inorganic	incorrect	189186	1	68	189138	192434	1	69	191258	3	1562	194034	1	70	193379	fan_17286.png	fan_Klavier.png	fan_Lampe.png	ok
62954	07/28/2021 15:15:45	1	8	47100	197066	1	71	195499	200465	1	73	199739	2	847	organic	incorrect	201348	1	73	199739	205197	1	75	203978	2	1747	206980	1	76	206098	208562	1	77	208219	3	2281	organic	incorrect	210878	1	78	210339	212161	1	78	210339	0	0	212161	1	80	214578	moh_06446.png	moh_Muecke.png	moh_Birne.png	ok
62954	07/28/2021 15:16:06	1	9	47100	215976	1	80	214578	218542	1	81	216699	2	724	organic	incorrect	219292	1	82	218819	223807	1	84	223058	4	857	224690	1	84	223058	227872	1	86	227298	2	1645	organic	correct	229539	1	87	229418	231538	1	87	229418	4	1637	233204	1	88	231538	mou_01862.png	mou_Croissant.png	mou_Kraehe.png	ok
62954	07/28/2021 15:16:26	1	10	47100	236853	1	90	235778	239002	1	91	237898	2	635	inorganic	correct	239668	1	91	237898	243934	1	93	242138	4	932	244900	1	94	244258	247782	1	95	246378	3	1863	inorganic	correct	249682	1	96	248499	252414	1	97	250618	3	1504	253947	1	98	252738	fag_06539.png	fag_Geschenk.png	fag_Portemonnaie.png	ok
