ID	DateTime	Run	Delayed_Retrieval_Trial	First_Pulse_Time	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	ForcedChoice_OnsetTime	ForcedChoice_OnsetTimeUncertainty	ForcedChoice_fMRI_Pulse	ForcedChoice_fMRI_PulseTime	ForcedChoice_Pressed_Button	ForcedChoice_RT	ForcedChoice_Response_Category	ForcedChoice_Accuracy	ForcedChoice_Feedback_OnsetTime	ForcedChoice_Feedback_OnsetTimeUncertainty	ForcedChoice_Feedback_fMRI_Pulse	ForcedChoice_Feedback_fMRI_PulseTime	Recognition_consc_Rating_OnsetTime	Recognition_consc_Rating_OnsetTimeUncertainty	Recognition_consc_Rating_fMRI_Pulse	Recognition_consc_Rating_fMRI_PulseTime	Recognition_consc_Rating_Pressed_Button	Recognition_consc_Rating_RT	Recognition_consc_Rating_Feedback_OnsetTime	Recognition_consc_Rating_Feedback_OnsetTimeUncertainty	Recognition_consc_Rating_Feedback_fMRI_Pulse	Recognition_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	TrialStatus
62015	09/01/2021 15:12:53	1	1	39511	52798	1	5	50310	55564	1	6	53011	0	0	organic	miss	55564	1	7	55710	59813	1	8	58410	2	1424	61262	1	9	61111	63645	1	9	61111	2	2331	organic	correct	66010	1	10	63810	68859	1	11	66510	3	1456	70342	1	12	69211	mon_65798.png	mon_Kartoffel.png	mon_Fuchs.png	ok
62015	09/01/2021 15:13:13	1	2	39511	73375	1	13	71910	76240	1	14	74610	2	464	inorganic	correct	76740	1	14	74610	79989	1	15	77311	4	536	80556	1	16	80010	84371	1	17	82710	2	672	inorganic	correct	85071	1	17	82710	88569	1	19	88110	4	300	88903	1	19	88110	fat_12032.png	fat_Einkaufswagen.png	fat_Kleiderbuegel.png	ok
62015	09/01/2021 15:13:36	1	3	39511	93335	1	20	90810	95750	1	21	93510	3	415	organic	correct	96200	1	21	93510	100365	1	23	98911	3	1286	101682	1	24	101610	105714	1	25	104310	3	1483	organic	incorrect	107230	1	26	107010	111129	1	27	109710	3	1772	112928	1	28	112410	foc_02157.png	foc_Eule.png	foc_Brombeere.png	ok
62015	09/01/2021 15:13:57	1	4	39511	116193	1	29	115110	119142	1	30	117810	3	470	inorganic	incorrect	119642	1	30	117810	122908	1	31	120510	3	299	123241	1	31	120510	127456	1	33	125910	2	2352	inorganic	correct	129839	1	34	128610	132721	1	35	131310	3	1364	134121	1	36	134010	fan_17286.png	fan_Lampe.png	fan_Klavier.png	ok
62015	09/01/2021 15:14:18	1	5	39511	137403	1	37	136710	139702	1	38	139409	2	289	organic	incorrect	140035	1	38	139409	144700	1	39	142110	3	591	145317	1	40	144810	148949	1	41	147509	0	0	organic	miss	148949	1	42	150210	154147	1	43	152910	2	1502	155680	1	44	155609	moe_02012.png	moe_Pommes.png	moe_Waschbaer.png	ok
62015	09/01/2021 15:14:37	1	6	39511	157696	1	44	155609	160245	1	45	158310	3	1044	organic	correct	161312	1	46	161010	163627	1	46	161010	3	679	164344	1	47	163709	168009	1	48	166410	2	1459	organic	correct	169492	1	49	169110	171941	1	50	171809	2	2281	174257	1	50	171809	foe_08236.png	foe_Tannenzapfen.png	foe_Adler.png	ok
62015	09/01/2021 15:14:59	1	7	39511	177090	1	51	174510	180505	1	53	179909	2	1141	inorganic	correct	181671	1	53	179909	185553	1	55	185309	2	204	185787	1	55	185309	190085	1	56	188009	2	1799	inorganic	incorrect	191934	1	57	190710	195067	1	58	193409	3	302	195400	1	58	193409	faj_07783.png	faj_Parfuem.png	faj_Schuh.png	ok
62015	09/01/2021 15:15:16	1	8	39511	199049	1	60	198810	200981	1	60	198810	3	1973	inorganic	incorrect	202981	1	61	201509	204414	1	62	204209	2	1379	205830	1	62	204209	208112	1	63	206910	3	2238	inorganic	correct	210378	1	64	209609	211978	1	64	209609	3	319	212328	1	64	209609	faw_14215.png	faw_Hufeisen.png	faw_Kuechenmaschine.png	ok
62015	09/01/2021 15:15:37	1	9	39511	215826	1	66	215010	218575	1	67	217709	3	2577	inorganic	incorrect	221175	1	68	220409	222907	1	68	220409	2	276	223207	1	69	223109	226856	1	70	225809	2	2356	inorganic	correct	229239	1	71	228509	231688	1	72	231209	4	1962	233687	1	72	231209	fag_06539.png	fag_Portemonnaie.png	fag_Geschenk.png	ok
62015	09/01/2021 15:15:56	1	10	39511	236703	1	74	236609	238519	1	74	236609	2	2361	organic	incorrect	240918	1	75	239309	242534	1	76	242009	3	1722	244283	1	76	242009	246866	1	77	244709	3	2363	organic	correct	249265	1	78	247409	252464	1	79	250109	4	481	252980	1	80	252809	mol_07679.png	mol_Schimpanse.png	mol_Pizza.png	ok
