ID	DateTime	Run	Encoding_Trial	FaceBase_OnsetTime	FaceBase_OnsetTimeUncertainty	FaceBase_fMRI_Pulse	FaceBase_fMRI_PulseTime	Assoc_Encoding_OnsetTime	Assoc_Encoding_OnsetTimeUncertainty	Assoc_Encoding_fMRI_Pulse	Assoc_Encoding_fMRI_PulseTime	Immediate_Recall_OnsetTime	Immediate_Recall_OnsetTimeUncertainty	Immediate_Recall_fMRI_Pulse	Immediate_Recall_fMRI_PulseTime	Immediate_Recall_Pressed_Button	Immediate_Recall_RT	Immediate_Recall_Accuracy	Immediate_Recall_Feedback_OnsetTime	Immediate_Recall_Feedback_OnsetTimeUncertainty	Immediate_Recall_Feedback_fMRI_Pulse	Immediate_Recall_Feedback_fMRI_PulseTime	Presented_Person	Presented_Object	Object_Category	First_pulse_time	TrialStatus
64741	07/27/2021 13:38:19	1	1	177739	1	7	176030	181038	1	9	180273	184637	1	11	184514	2	1550	correct	186220	1	11	184514	far_00736.png	far_Heissluftballon.png	inorganic	163313	ok
64741	07/27/2021 13:38:30	1	2	188369	1	12	186633	191052	1	14	190873	194784	1	15	192994	3	1139	correct	195950	1	16	195113	mol_07679.png	mol_Pizza.png	organic	163313	ok
64741	07/27/2021 13:38:40	1	3	198632	1	17	197233	200898	1	18	199354	204031	1	20	203593	3	2141	correct	206196	1	21	205713	mog_03090.png	mog_Fledermaus.png	organic	163313	ok
64741	07/27/2021 13:38:51	1	4	208912	1	22	207834	210962	1	23	209953	215860	1	25	214193	2	467	correct	216360	1	26	216314	fal_07906.png	fal_Buegeleisen.png	inorganic	163313	ok
64741	07/27/2021 13:39:01	1	5	220075	1	27	218433	221691	1	28	220553	224973	1	30	224793	3	832	correct	225840	1	30	224793	foa_00207.png	foa_Aubergine.png	organic	163313	ok
64741	07/27/2021 13:39:11	1	6	229522	1	32	229033	232188	1	33	231153	235570	1	35	235393	2	393	correct	235986	1	35	235393	map_41499.png	map_Globus.png	inorganic	163313	ok
64741	07/27/2021 13:39:21	1	7	239552	1	36	237513	242118	1	38	241753	245367	1	39	243873	3	1037	correct	246433	1	40	245993	foj_08220.png	foj_Waffel.png	organic	163313	ok
64741	07/27/2021 13:39:33	1	8	250348	1	42	250233	252481	1	43	252353	257029	1	45	256593	3	346	correct	257412	1	45	256593	moh_06446.png	moh_Birne.png	organic	163313	ok
64741	07/27/2021 13:39:44	1	9	262094	1	47	260833	264410	1	48	262952	268759	1	50	267193	2	680	correct	269492	1	51	269313	fan_17286.png	fan_Klavier.png	inorganic	163313	ok
64741	07/27/2021 13:39:56	1	10	273190	1	52	271433	275606	1	53	273553	280355	1	56	279913	2	843	correct	281221	1	56	279913	fat_12032.png	fat_Kleiderbuegel.png	inorganic	163313	ok
64741	07/27/2021 13:40:07	1	11	285170	1	58	284153	287969	1	59	286272	291684	1	61	290513	2	920	correct	292634	1	61	290513	fai_07494.png	fai_Kommode.png	inorganic	163313	ok
64741	07/27/2021 13:40:17	1	12	296299	1	63	294752	298115	1	64	296873	302481	1	66	301112	2	358	correct	302864	1	66	301112	maj_01545.png	maj_Computermaus.png	inorganic	163313	ok
64741	07/27/2021 13:40:28	1	13	306229	1	68	305353	308928	1	69	307473	312977	1	71	311712	2	426	correct	313427	1	71	311712	fax_14883.png	fax_Fahrrad.png	inorganic	163313	ok
64741	07/27/2021 13:40:40	1	14	317109	1	73	315953	319941	1	74	318072	323673	1	76	322313	3	490	correct	324190	1	76	322313	mot_69374.png	mot_Hotdog.png	organic	163313	ok
64741	07/27/2021 13:40:49	1	15	328738	1	79	328673	330404	1	79	328673	334253	1	81	332912	3	1025	correct	335303	1	82	335032	fop_00621.png	fop_Koala.png	organic	163313	ok
64741	07/27/2021 13:41:01	1	16	338302	1	83	337153	341201	1	84	339273	345599	1	86	343512	2	1059	correct	346682	1	87	345633	maw_04767.png	maw_Schlauchboot.png	inorganic	163313	ok
64741	07/27/2021 13:41:11	1	17	349665	1	88	347752	352664	1	90	351992	356995	1	92	356232	3	301	correct	357329	1	92	356232	fot_00797.png	fot_Taube.png	organic	163313	ok
64741	07/27/2021 13:41:22	1	18	360344	1	93	358352	362510	1	94	360472	365793	1	96	364712	2	636	correct	366459	1	96	364712	mas_41366.png	mas_Tisch.png	inorganic	163313	ok
64741	07/27/2021 13:41:32	1	19	370974	1	98	368953	373157	1	99	371072	376406	1	101	375312	2	1306	correct	377738	1	102	377433	faj_07783.png	faj_Parfuem.png	inorganic	163313	ok
64741	07/27/2021 13:41:45	1	20	381271	1	103	379552	384236	1	105	383792	389301	1	107	388032	2	541	correct	389868	1	107	388032	fag_06539.png	fag_Geschenk.png	inorganic	163313	ok
64741	07/27/2021 13:41:57	1	21	393800	1	109	392272	395532	1	110	394392	400364	1	112	398632	3	1115	correct	401514	1	113	400752	fok_09378.png	fok_Palme.png	organic	163313	ok
64741	07/27/2021 13:42:08	1	22	405546	1	115	404992	408545	1	116	407112	412427	1	118	411352	2	895	correct	413343	1	118	411352	mal_04470.png	mal_Drucker.png	inorganic	163313	ok
64741	07/27/2021 13:42:20	1	23	417242	1	120	415592	420224	1	122	419832	425072	1	124	424072	3	1066	correct	426172	1	124	424072	for_15187.png	for_Mandel.png	organic	163313	ok
64741	07/27/2021 13:42:30	1	24	428671	1	126	428312	431903	1	127	430432	435452	1	129	434672	2	560	correct	436035	1	129	434672	mak_00987.png	mak_Socken.png	inorganic	163313	ok
64741	07/27/2021 13:42:42	1	25	439451	1	131	438912	441750	1	132	441031	445666	1	134	445272	2	513	correct	446215	1	134	445272	mae_01010.png	mae_Schach.png	inorganic	163313	ok
