ID	DateTime	Run	Encoding_Trial	FaceBase_OnsetTime	FaceBase_OnsetTimeUncertainty	FaceBase_fMRI_Pulse	FaceBase_fMRI_PulseTime	Assoc_Encoding_OnsetTime	Assoc_Encoding_OnsetTimeUncertainty	Assoc_Encoding_fMRI_Pulse	Assoc_Encoding_fMRI_PulseTime	Immediate_Recall_OnsetTime	Immediate_Recall_OnsetTimeUncertainty	Immediate_Recall_fMRI_Pulse	Immediate_Recall_fMRI_PulseTime	Immediate_Recall_Pressed_Button	Immediate_Recall_RT	Immediate_Recall_Accuracy	Immediate_Recall_Feedback_OnsetTime	Immediate_Recall_Feedback_OnsetTimeUncertainty	Immediate_Recall_Feedback_fMRI_Pulse	Immediate_Recall_Feedback_fMRI_PulseTime	Presented_Person	Presented_Object	Object_Category	First_pulse_time	TrialStatus
68227	06/22/2021 13:14:15	1	1	64461	1	6	63290	67543	1	7	65412	70909	1	9	69651	3	1207	correct	72142	1	10	71772	for_15187.png	for_Seehund.png	organic	52691	ok
68227	06/22/2021 13:14:26	1	2	75407	1	11	73892	78323	1	13	78132	82888	1	15	82371	2	939	correct	83855	1	15	82371	fap_16329.png	fap_Knopf.png	inorganic	52691	ok
68227	06/22/2021 13:14:38	1	3	86237	1	16	84491	89186	1	18	88732	93435	1	20	92971	3	302	correct	93768	1	20	92971	mob_00760.png	mob_Kiwi.png	organic	52691	ok
68227	06/22/2021 13:14:49	1	4	98333	1	22	97212	101782	1	24	101451	105747	1	26	105691	3	784	correct	106564	1	26	105691	foq_16799.png	foq_Pinguin.png	organic	52691	ok
68227	06/22/2021 13:15:00	1	5	109696	1	27	107811	111412	1	28	109931	116244	1	30	114171	2	728	correct	116993	1	31	116291	faj_07783.png	faj_Schuh.png	inorganic	52691	ok
68227	06/22/2021 13:15:13	1	6	120326	1	32	118412	123841	1	34	122651	128540	1	36	126892	3	1041	correct	129606	1	37	129011	mog_03090.png	mog_Fledermaus.png	organic	52691	ok
68227	06/22/2021 13:15:24	1	7	133221	1	38	131131	136154	1	40	135372	140802	1	42	139611	2	582	correct	141419	1	42	139611	mas_41366.png	mas_Tisch.png	inorganic	52691	ok
68227	06/22/2021 13:15:37	1	8	144550	6	44	143851	147516	1	45	145971	152498	1	48	152331	3	357	correct	152881	1	48	152331	moj_11821.png	moj_Blatt.png	organic	52691	ok
68227	06/22/2021 13:15:48	1	9	156980	1	50	156571	160545	1	51	158692	163628	1	53	162931	2	1036	correct	164694	1	53	162931	mat_23275.png	mat_Feuerzeug.png	inorganic	52691	ok
68227	06/22/2021 13:15:57	1	10	168859	1	55	167171	170475	1	56	169291	173874	1	58	173531	2	1148	correct	175074	1	58	173531	mae_01010.png	mae_Schach.png	inorganic	52691	ok
68227	06/22/2021 13:16:08	1	11	177590	1	59	175651	180539	1	61	179891	185004	1	63	184131	2	948	correct	185987	1	63	184131	fai_07494.png	fai_Kommode.png	inorganic	52691	ok
68227	06/22/2021 13:16:19	1	12	188819	1	65	188371	191852	1	66	190490	195700	1	68	194731	2	1563	correct	197300	1	69	196851	fax_14883.png	fax_Fahrrad.png	inorganic	52691	ok
68227	06/22/2021 13:16:30	1	13	199816	1	70	198970	201931	1	71	201091	205797	1	73	205330	2	333	correct	206163	1	73	205330	maw_04767.png	maw_Schlauchboot.png	inorganic	52691	ok
68227	06/22/2021 13:16:40	1	14	210295	1	75	209571	213228	1	76	211691	217110	1	78	215931	2	494	correct	217626	1	78	215931	fab_06018.png	fab_Kinderwagen.png	inorganic	52691	ok
68227	06/22/2021 13:16:52	1	15	220842	1	80	220170	223124	1	81	222290	228006	1	83	226531	2	417	correct	228456	1	83	226531	fac_02146.png	fac_Ohrring.png	inorganic	52691	ok
68227	06/22/2021 13:17:03	1	16	232838	1	85	230771	234487	1	86	232891	238236	1	88	237130	2	811	correct	239069	1	88	237130	faw_14215.png	faw_Hufeisen.png	inorganic	52691	ok
68227	06/22/2021 13:17:14	1	17	243351	1	90	241371	245833	1	92	245611	249899	1	94	249852	3	874	correct	250798	1	94	249852	fou_17118.png	fou_Schmetterling.png	organic	52691	ok
68227	06/22/2021 13:17:24	1	18	254097	1	95	251970	255847	1	96	254091	260229	1	98	258332	3	1329	correct	261595	1	99	260451	foa_00207.png	foa_Aubergine.png	organic	52691	ok
68227	06/22/2021 13:17:36	1	19	264077	1	100	262571	267210	1	102	266811	271325	1	104	271051	2	1131	incorrect	272508	1	104	271051	foi_03389.png	foi_Apfelkuchen.png	organic	52691	ok
68227	06/22/2021 13:17:48	1	20	276606	1	106	275291	280005	1	108	279531	284387	1	110	283771	3	1975	correct	286386	1	111	285891	moh_06446.png	moh_Birne.png	organic	52691	ok
68227	06/22/2021 13:17:58	1	21	287886	1	111	285891	290785	1	113	290131	294117	1	114	292251	2	1010	correct	295150	1	115	294371	mal_04470.png	mal_Kugelschreiber.png	inorganic	52691	ok
68227	06/22/2021 13:18:07	1	22	297966	1	116	296492	300048	1	117	298611	303364	1	119	302851	3	1028	correct	304414	1	119	302851	mof_02408.png	mof_Hahn.png	organic	52691	ok
68227	06/22/2021 13:18:18	1	23	307179	1	121	307091	309945	1	122	309211	314594	1	124	313451	2	584	correct	315210	1	124	313451	map_41499.png	map_Pfeife.png	inorganic	52691	ok
68227	06/22/2021 13:18:30	1	24	318009	1	126	317691	319709	1	126	317691	324723	1	129	324051	2	1340	correct	326106	1	129	324051	fal_07906.png	fal_Buegeleisen.png	inorganic	52691	ok
68227	06/22/2021 13:18:41	1	25	329972	1	131	328291	333054	1	133	332531	336253	1	134	334651	3	1584	correct	337869	1	135	336771	fot_00797.png	fot_Salat.png	organic	52691	ok
68227	06/22/2021 13:18:53	1	26	341151	1	137	341011	343734	1	138	343130	348515	1	140	347371	3	1504	correct	350048	1	141	349491	foj_08220.png	foj_Rose.png	organic	52691	ok
