ID	DateTime	Run	Encoding_Trial	FaceBase_OnsetTime	FaceBase_OnsetTimeUncertainty	FaceBase_fMRI_Pulse	FaceBase_fMRI_PulseTime	Assoc_Encoding_OnsetTime	Assoc_Encoding_OnsetTimeUncertainty	Assoc_Encoding_fMRI_Pulse	Assoc_Encoding_fMRI_PulseTime	Immediate_Recall_OnsetTime	Immediate_Recall_OnsetTimeUncertainty	Immediate_Recall_fMRI_Pulse	Immediate_Recall_fMRI_PulseTime	Immediate_Recall_Pressed_Button	Immediate_Recall_RT	Immediate_Recall_Accuracy	Immediate_Recall_Feedback_OnsetTime	Immediate_Recall_Feedback_OnsetTimeUncertainty	Immediate_Recall_Feedback_fMRI_Pulse	Immediate_Recall_Feedback_fMRI_PulseTime	Presented_Person	Presented_Object	Object_Category	First_pulse_time	TrialStatus
60989	06/29/2021 08:38:51	1	1	71875	1	6	69411	74308	1	7	72116	78090	1	9	77516	2	997	correct	79139	1	9	77516	mac_59169.png	mac_Dartpfeil.png	inorganic	55916	ok
60989	06/29/2021 08:39:03	1	2	82472	1	10	80216	85887	1	12	85616	89653	1	13	88315	3	674	correct	90352	1	13	88315	fok_09378.png	fok_Kaenguruh.png	organic	55916	ok
60989	06/29/2021 08:39:14	1	3	94918	1	15	93716	97467	1	16	96415	101349	1	17	99116	2	793	correct	102165	1	18	101816	map_41499.png	map_Pfeife.png	inorganic	55916	ok
60989	06/29/2021 08:39:26	1	4	105614	1	19	104515	108863	1	20	107216	113878	1	22	112615	2	663	correct	114578	1	22	112615	faj_07783.png	faj_Schuh.png	inorganic	55916	ok
60989	06/29/2021 08:39:36	1	5	118293	1	24	118016	120176	1	24	118016	123275	1	25	120715	2	729	correct	124041	1	26	123416	maw_04767.png	maw_Pingpongschlaeger.png	inorganic	55916	ok
60989	06/29/2021 08:39:45	1	6	127540	1	27	126116	129189	1	28	128815	132705	1	29	131516	2	512	correct	133255	1	29	131516	fax_14883.png	fax_Klebeband.png	inorganic	55916	ok
60989	06/29/2021 08:39:56	1	7	136770	1	30	134216	140119	1	32	139616	143435	1	33	142316	3	541	correct	144001	1	33	142316	mom_59361.png	mom_Loewe.png	organic	55916	ok
60989	06/29/2021 08:40:08	1	8	148266	1	35	147716	151498	1	36	150416	154781	1	37	153115	3	912	correct	155714	1	37	153115	fou_17118.png	fou_Feige.png	organic	55916	ok
60989	06/29/2021 08:40:18	1	9	159912	1	39	158515	162128	1	40	161215	166310	1	41	163916	3	543	correct	166877	1	42	166615	foe_08236.png	foe_Tannenzapfen.png	organic	55916	ok
60989	06/29/2021 08:40:29	1	10	169742	1	43	169315	172858	1	44	172016	176790	1	45	174715	2	502	correct	177340	1	45	174715	mak_00987.png	mak_Socken.png	inorganic	55916	ok
60989	06/29/2021 08:40:41	1	11	180755	1	47	180116	183488	1	48	182815	187903	1	49	185515	3	711	correct	188636	1	50	188216	moj_11821.png	moj_Blatt.png	organic	55916	ok
60989	06/29/2021 08:40:51	1	12	193218	1	51	190915	195400	1	52	193615	198566	1	53	196316	3	782	correct	199382	1	54	199015	foq_16799.png	foq_Fenchel.png	organic	55916	ok
60989	06/29/2021 08:41:02	1	13	202681	1	55	201715	205664	1	56	204416	210345	1	58	209815	3	759	correct	211128	1	58	209815	mob_00760.png	mob_Igel.png	organic	55916	ok
60989	06/29/2021 08:41:14	1	14	214344	1	59	212515	216077	1	60	215215	221108	1	62	220615	2	546	correct	221692	1	62	220615	fal_07906.png	fal_Buegeleisen.png	inorganic	55916	ok
60989	06/29/2021 08:41:25	1	15	226040	1	63	223315	228872	1	65	228715	233488	1	66	231415	3	752	correct	234271	1	67	234115	mof_02408.png	mof_Spaghetti.png	organic	55916	ok
60989	06/29/2021 08:41:37	1	16	237036	1	68	236815	240119	1	69	239515	244667	1	70	242215	3	649	correct	245350	1	71	244915	fop_00621.png	fop_Mango.png	organic	55916	ok
60989	06/29/2021 08:41:48	1	17	249349	1	72	247615	251198	1	73	250315	255997	1	75	255715	2	975	correct	256996	1	75	255715	fat_12032.png	fat_Kleiderbuegel.png	inorganic	55916	ok
60989	06/29/2021 08:41:59	1	18	259779	1	76	258415	262028	1	77	261114	266610	1	79	266515	3	848	correct	267493	1	79	266515	moe_02012.png	moe_Pommes.png	organic	55916	ok
60989	06/29/2021 08:42:11	1	19	270892	1	80	269214	273891	1	81	271915	278606	1	83	277314	3	438	correct	279072	1	83	277314	mol_07679.png	mol_Schimpanse.png	organic	55916	ok
60989	06/29/2021 08:42:22	1	20	283254	1	85	282714	285170	1	85	282714	289802	1	87	288115	2	469	correct	290302	1	87	288115	fai_07494.png	fai_Foehn.png	inorganic	55916	ok
60989	06/29/2021 08:42:32	1	21	294100	1	89	293514	297266	1	90	296216	300348	1	91	298914	2	578	correct	300948	1	91	298914	fac_02146.png	fac_Ohrring.png	inorganic	55916	ok
60989	06/29/2021 08:42:43	1	22	304130	1	92	301614	306013	1	93	304316	310728	1	95	309714	3	617	correct	311378	1	95	309714	fov_15046.png	fov_Fisch.png	organic	55916	ok
60989	06/29/2021 08:42:53	1	23	314860	1	96	312415	316793	1	97	315114	320075	1	98	317814	3	588	correct	320692	1	99	320515	foc_02157.png	foc_Brombeere.png	organic	55916	ok
60989	06/29/2021 08:43:03	1	24	324640	1	100	323214	326556	1	101	325914	330738	1	102	328614	3	425	correct	331188	1	102	328614	mos_20953.png	mos_Traube.png	organic	55916	ok
60989	06/29/2021 08:43:14	1	25	335420	1	104	334014	337836	1	105	336714	342501	1	107	342114	3	360	correct	342884	1	107	342114	moh_06446.png	moh_Muecke.png	organic	55916	ok
60989	06/29/2021 08:43:24	1	26	345983	1	108	344814	347932	1	109	347514	351964	1	110	350214	2	812	correct	352797	1	110	350214	mas_41366.png	mas_Bueroklammer.png	inorganic	55916	ok
60989	06/29/2021 08:43:36	1	27	356446	1	112	355614	359362	1	113	358314	364010	1	115	363714	2	512	correct	364543	1	115	363714	mai_06530.png	mai_Gewehr.png	inorganic	55916	ok
60989	06/29/2021 08:43:47	1	28	367476	1	116	366414	369192	1	117	369115	373924	1	118	371815	2	507	correct	374473	1	118	371815	far_00736.png	far_Heissluftballon.png	inorganic	55916	ok
60989	06/29/2021 08:43:59	1	29	379172	1	120	377215	382204	1	121	379915	386136	1	123	385315	2	899	correct	387069	1	123	385315	fan_17286.png	fan_Klavier.png	inorganic	55916	ok
60989	06/29/2021 08:44:08	1	30	391251	1	125	390714	392901	1	125	390714	396733	1	127	396115	3	611	correct	397366	1	127	396115	foi_03389.png	foi_Apfelkuchen.png	organic	55916	ok
60989	06/29/2021 08:44:18	1	31	400415	1	128	398814	403414	1	129	401515	406479	1	130	404215	2	918	correct	407429	1	131	406914	fap_16329.png	fap_Kissen.png	inorganic	55916	ok
60989	06/29/2021 08:44:31	1	32	410395	1	132	409615	413827	1	133	412315	418875	1	135	417715	3	714	correct	419625	1	135	417715	fot_00797.png	fot_Taube.png	organic	55916	ok
60989	06/29/2021 08:44:43	1	33	423274	1	137	423114	426073	1	138	425815	430238	1	139	428515	2	1000	correct	431271	1	140	431214	maj_01545.png	maj_Krawatte.png	inorganic	55916	ok
60989	06/29/2021 08:44:54	1	34	435203	1	141	433915	438152	1	142	436615	441951	1	143	439314	2	549	correct	442534	1	144	442015	mao_11634.png	mao_Kegel.png	inorganic	55916	ok
60989	06/29/2021 08:45:04	1	35	445599	1	145	444714	447299	1	145	444714	452097	1	147	450115	3	458	correct	452580	1	147	450115	mot_69374.png	mot_Bison.png	organic	55916	ok
60989	06/29/2021 08:45:16	1	36	456396	1	149	455514	459878	1	150	458215	462994	1	151	460914	3	723	correct	463743	1	152	463614	foj_08220.png	foj_Rose.png	organic	55916	ok
60989	06/29/2021 08:45:26	1	37	468309	1	153	466315	470574	1	154	469014	473723	1	155	471714	3	663	correct	474423	1	155	471714	mou_01862.png	mou_Kraehe.png	organic	55916	ok
60989	06/29/2021 08:45:36	1	38	477605	1	157	477114	480304	1	158	479814	484870	1	159	482515	3	751	correct	485652	6	160	485214	mog_03090.png	mog_Fledermaus.png	organic	55916	ok
60989	06/29/2021 08:45:49	1	39	488402	1	161	487914	491501	1	162	490615	495499	1	163	493314	2	848	correct	496382	1	164	496014	faw_14215.png	faw_Kuechenmaschine.png	inorganic	55916	ok
60989	06/29/2021 08:46:00	1	40	500631	1	165	498714	502980	1	166	501414	507229	1	168	506814	2	290	correct	507545	1	168	506814	mau_49693.png	mau_Leiter.png	inorganic	55916	ok
60989	06/29/2021 08:46:12	1	41	511827	1	169	509514	515143	1	171	514914	519558	1	172	517614	2	592	correct	520191	1	172	517614	mae_01010.png	mae_Taschenrechner.png	inorganic	55916	ok
60989	06/29/2021 08:46:24	1	42	523940	1	174	523014	526855	1	175	525714	531337	1	177	531114	2	458	correct	531820	1	177	531114	fab_06018.png	fab_Staubsauger.png	inorganic	55916	ok
60989	06/29/2021 08:46:35	1	43	535619	1	178	533814	538751	1	179	536514	541950	1	181	541914	3	1749	correct	543733	1	181	541914	mon_65798.png	mon_Kartoffel.png	organic	55916	ok
60989	06/29/2021 08:46:46	1	44	546565	1	182	544614	548631	1	183	547314	553097	1	185	552714	3	582	correct	553713	1	185	552714	for_15187.png	for_Seehund.png	organic	55916	ok
60989	06/29/2021 08:46:57	1	45	558362	1	187	558114	560994	1	188	560813	565459	1	189	563514	2	528	correct	566009	1	189	563514	fag_06539.png	fag_Geschenk.png	inorganic	55916	ok
60989	06/29/2021 08:47:09	1	46	568941	1	190	566214	570907	1	191	568913	575872	1	193	574314	2	415	correct	576322	1	193	574314	mal_04470.png	mal_Drucker.png	inorganic	55916	ok
60989	06/29/2021 08:47:20	1	47	580904	1	195	579714	583486	1	196	582414	587268	1	197	585113	3	763	correct	588068	1	198	587814	foa_00207.png	foa_Aubergine.png	organic	55916	ok
60989	06/29/2021 08:47:31	1	48	591567	1	199	590514	593333	1	200	593213	598281	1	201	595914	2	509	correct	598815	1	202	598614	mat_23275.png	mat_Helm.png	inorganic	55916	ok
60989	06/29/2021 08:47:41	1	49	603230	1	203	601313	605846	1	204	604014	609411	1	205	606714	2	699	correct	610144	1	206	609413	mac_59752.png	mac_Medaille.png	inorganic	55916	ok
60989	06/29/2021 08:47:53	1	50	613310	1	207	612114	615759	1	208	614813	620757	1	210	620214	3	1184	correct	621990	1	210	620214	fok_09860.png	fok_Palme.png	organic	55916	ok
60989	06/29/2021 08:48:05	1	51	624523	1	211	622913	627888	1	212	625613	632003	1	214	631013	2	352	correct	632387	1	214	631013	map_49576.png	map_Globus.png	inorganic	55916	ok
60989	06/29/2021 08:48:14	1	52	636619	1	216	636414	638318	1	216	636414	641683	1	217	639113	2	514	correct	642233	1	218	641813	faj_07849.png	faj_Parfuem.png	inorganic	55916	ok
60989	06/29/2021 08:48:26	1	53	646332	1	219	644514	648731	1	220	647213	653313	1	222	652614	2	338	correct	653679	1	222	652614	maw_22459.png	maw_Schlauchboot.png	inorganic	55916	ok
60989	06/29/2021 08:48:35	1	54	657861	1	223	655313	660011	1	224	658013	663476	1	226	663413	2	505	correct	664009	1	226	663413	fax_15310.png	fax_Fahrrad.png	inorganic	55916	ok
60989	06/29/2021 08:48:47	1	55	667325	1	227	666113	669041	1	228	668813	673839	1	229	671513	3	410	correct	674273	1	230	674213	mom_59641.png	mom_Ei.png	organic	55916	ok
