ID	DateTime	Run	Delayed_Retrieval_Trial	First_Pulse_Time	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	ForcedChoice_OnsetTime	ForcedChoice_OnsetTimeUncertainty	ForcedChoice_fMRI_Pulse	ForcedChoice_fMRI_PulseTime	ForcedChoice_Pressed_Button	ForcedChoice_RT	ForcedChoice_Response_Category	ForcedChoice_Accuracy	ForcedChoice_Feedback_OnsetTime	ForcedChoice_Feedback_OnsetTimeUncertainty	ForcedChoice_Feedback_fMRI_Pulse	ForcedChoice_Feedback_fMRI_PulseTime	Recognition_consc_Rating_OnsetTime	Recognition_consc_Rating_OnsetTimeUncertainty	Recognition_consc_Rating_fMRI_Pulse	Recognition_consc_Rating_fMRI_PulseTime	Recognition_consc_Rating_Pressed_Button	Recognition_consc_Rating_RT	Recognition_consc_Rating_Feedback_OnsetTime	Recognition_consc_Rating_Feedback_OnsetTimeUncertainty	Recognition_consc_Rating_Feedback_fMRI_Pulse	Recognition_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	TrialStatus
66325	09/01/2021 16:12:01	1	1	42856	55881	1	5	53656	58663	1	6	56357	3	959	organic	correct	59646	1	7	59056	63961	1	8	61756	3	1045	65027	1	9	64457	69026	1	10	67156	3	2085	organic	correct	71142	1	11	69856	73075	1	12	72557	4	1627	74741	1	12	72557	moe_02012.png	moe_Waschbaer.png	moe_Pommes.png	ok
66325	09/01/2021 16:12:21	1	2	42856	76757	1	13	75256	79839	1	14	77956	3	428	organic	correct	80289	1	14	77956	83405	1	16	83356	3	610	84038	1	16	83356	88203	1	17	86056	3	2330	organic	correct	90569	1	18	88756	92801	1	19	91456	2	376	93201	1	19	91456	mot_69374.png	mot_Bison.png	mot_Hotdog.png	ok
66325	09/01/2021 16:12:42	1	3	42856	96683	1	20	94156	99699	1	22	99556	3	860	organic	correct	100582	1	22	99556	104881	1	23	102256	2	469	105380	1	24	104956	109512	1	25	107656	3	1912	organic	correct	111445	1	26	110356	114028	1	27	113056	2	1175	115227	1	27	113056	mon_65798.png	mon_Fuchs.png	mon_Kartoffel.png	ok
66325	09/01/2021 16:13:01	1	4	42856	117476	1	28	115756	119942	1	29	118456	2	618	organic	incorrect	120592	1	29	118456	123358	1	30	121156	2	571	123974	1	31	123856	126923	1	32	126555	3	1964	organic	correct	128922	1	32	126555	131622	1	33	129256	4	808	132455	1	34	131956	foa_00207.png	foa_Marienkaefer.png	foa_Aubergine.png	ok
66325	09/01/2021 16:13:20	1	5	42856	136537	1	35	134655	138203	1	36	137356	3	1532	organic	correct	139769	1	36	137356	142451	1	37	140056	4	655	143134	1	38	142755	147633	1	39	145456	2	871	organic	correct	148533	1	40	148156	151298	1	41	150855	4	1071	152398	1	41	150855	mou_01862.png	mou_Croissant.png	mou_Kraehe.png	ok
66325	09/01/2021 16:13:41	1	6	42856	155897	1	42	153556	158129	1	43	156256	2	1123	organic	incorrect	159279	1	44	158955	161695	1	45	161656	2	438	162161	1	45	161656	166260	1	46	164355	2	1918	organic	correct	168209	1	47	167055	171858	1	48	169756	2	868	172774	1	49	172455	foi_03389.png	foi_Apfelkuchen.png	foi_Pflanze.png	ok
66325	09/01/2021 16:14:03	1	7	42856	176823	1	50	175155	179739	1	51	177856	3	916	inorganic	incorrect	180688	1	52	180555	183887	1	53	183255	2	1037	184954	1	53	183255	189152	1	55	188655	2	1564	inorganic	correct	190752	1	55	188655	193484	1	56	191355	3	1136	194650	1	57	194055	faw_14215.png	faw_Kuechenmaschine.png	faw_Hufeisen.png	ok
66325	09/01/2021 16:14:24	1	8	42856	198632	1	58	196755	201348	1	59	199455	2	387	inorganic	correct	201765	1	59	199455	206246	1	61	204855	4	320	206596	1	61	204855	210945	1	63	210255	3	1130	inorganic	correct	212111	1	63	210255	215443	1	64	212955	4	1219	216693	1	65	215655	fab_06018.png	fab_Kinderwagen.png	fab_Staubsauger.png	ok
66325	09/01/2021 16:14:44	1	9	42856	220108	1	66	218354	222291	1	67	221054	3	748	inorganic	incorrect	223091	1	67	221054	226090	1	68	223755	2	367	226489	1	69	226454	230338	1	70	229154	3	2461	inorganic	correct	232821	1	71	231855	235087	1	72	234555	3	412	235536	1	72	234555	far_00736.png	far_Heissluftballon.png	far_Giesskanne.png	ok
66325	09/01/2021 16:15:04	1	10	42856	239535	1	73	237255	241268	1	74	239954	2	787	inorganic	correct	242084	1	74	239954	245616	1	76	245354	3	1164	246816	1	76	245354	250265	1	77	248054	2	524	inorganic	correct	250815	1	78	250754	255696	1	79	253454	4	471	256196	1	80	256154	map_41499.png	map_Pfeife.png	map_Globus.png	ok
66325	09/01/2021 16:15:23	1	11	42856	259395	1	81	258854	261228	1	81	258854	2	436	inorganic	correct	261694	1	82	261554	265809	1	83	264254	4	1426	267259	1	84	266954	269975	1	85	269655	2	453	inorganic	correct	270475	1	85	269655	273807	1	86	272353	4	348	274190	1	86	272353	mak_00987.png	mak_Socken.png	mak_Rucksack.png	ok
66325	09/01/2021 16:15:42	1	12	42856	278688	1	88	277754	280604	1	89	280454	2	592	inorganic	correct	281221	1	89	280454	284686	1	90	283155	4	801	285519	1	90	283155	289068	1	92	288553	2	518	inorganic	correct	289618	1	92	288553	293583	1	93	291254	4	374	293983	1	94	293954	mat_23275.png	mat_Helm.png	mat_Feuerzeug.png	ok
66325	09/01/2021 16:16:03	1	13	42856	297832	1	95	296653	300331	1	96	299355	2	439	organic	incorrect	300798	1	96	299355	305479	1	98	304753	2	486	305996	1	98	304753	309795	1	99	307454	2	1721	organic	correct	311544	1	100	310154	314310	1	101	312854	3	454	314793	1	101	312854	mof_02408.png	mof_Hahn.png	mof_Spaghetti.png	ok
66325	09/01/2021 16:16:24	1	14	42856	318225	1	102	315554	321007	1	104	320953	3	329	organic	correct	321391	1	104	320953	325756	1	105	323654	3	870	326656	1	106	326353	330104	1	107	329054	2	442	organic	correct	330571	1	107	329054	334703	1	109	334453	4	322	335053	1	109	334453	moj_11821.png	moj_Walnuss.png	moj_Blatt.png	ok
66325	09/01/2021 16:16:45	1	15	42856	339501	1	110	337154	341617	1	111	339854	2	692	organic	incorrect	342334	1	111	339854	346715	1	113	345253	2	370	347115	1	113	345253	351281	1	115	350653	3	1952	organic	correct	353263	1	115	350653	356562	1	117	356053	3	369	356962	1	117	356053	mog_03090.png	mog_Pilz.png	mog_Fledermaus.png	ok
66325	09/01/2021 16:17:07	1	16	42856	360877	1	118	358753	363143	1	119	361453	3	685	organic	correct	363860	1	119	361453	368408	1	121	366853	2	697	369158	1	121	366853	372923	1	123	372253	3	1977	organic	correct	374923	1	123	372253	378421	1	125	377653	3	321	378771	1	125	377653	fot_00797.png	fot_Taube.png	fot_Salat.png	ok
66325	09/01/2021 16:17:27	1	17	42856	382420	1	126	380353	385852	1	128	385753	2	397	inorganic	correct	386285	1	128	385753	390134	1	129	388453	2	737	390900	1	129	388453	395066	1	131	393853	3	2097	inorganic	incorrect	397198	1	132	396553	399414	1	133	399253	3	501	399947	1	133	399253	faj_07783.png	faj_Schuh.png	faj_Parfuem.png	ok
66325	09/01/2021 16:17:48	1	18	42856	402996	1	134	401953	405929	1	135	404653	2	355	organic	incorrect	406312	1	135	404653	410011	1	136	407353	2	338	410377	1	137	410053	415109	1	138	412753	3	1799	organic	incorrect	416975	1	139	415453	418991	1	140	418153	2	1030	420074	1	140	418153	fou_17118.png	fou_Schmetterling.png	fou_Feige.png	ok
66325	09/01/2021 16:18:08	1	19	42856	423489	1	141	420853	425905	1	142	423553	2	518	organic	incorrect	426455	1	143	426253	430920	1	144	428953	2	667	431620	1	144	428953	435952	1	146	434353	2	2794	organic	correct	438768	1	147	437053	440184	1	148	439752	2	446	440667	1	148	439752	foq_16799.png	foq_Fenchel.png	foq_Pinguin.png	ok
66325	09/01/2021 16:18:27	1	20	42856	443683	1	149	442453	445665	1	150	445153	2	727	inorganic	correct	446415	1	150	445153	450080	1	151	447852	2	324	450430	1	151	447852	453529	1	153	453253	3	2648	inorganic	correct	456212	1	154	455952	458444	1	154	455952	3	970	459444	1	155	458653	mae_01010.png	mae_Taschenrechner.png	mae_Schach.png	ok
66325	09/01/2021 16:18:45	1	21	42856	462859	1	156	461353	465492	1	157	464052	3	413	organic	correct	465942	1	157	464052	469191	1	158	466753	4	342	469574	1	159	469453	473789	1	160	472152	3	1227	organic	correct	475039	1	161	474853	477405	1	161	474853	4	1343	478771	1	162	477552	mom_59361.png	mom_Loewe.png	mom_Ei.png	ok
66325	09/01/2021 16:19:07	1	22	42856	481020	1	163	480252	483836	1	164	482953	2	1115	inorganic	correct	484985	1	164	482953	489167	1	166	488352	2	552	489750	1	166	488352	493699	1	167	491053	2	1273	inorganic	incorrect	494999	1	168	493752	498947	1	169	496452	3	372	499347	1	170	499153	fax_14883.png	fax_Fahrrad.png	fax_Klebeband.png	ok
66325	09/01/2021 16:19:29	1	23	42856	503179	1	171	501852	506211	1	172	504552	2	373	organic	incorrect	506611	1	172	504552	510093	1	174	509952	2	506	510627	1	174	509952	515375	1	175	512652	2	2192	organic	incorrect	517608	1	176	515353	519923	1	177	518052	2	401	520357	1	177	518052	for_15187.png	for_Seehund.png	for_Mandel.png	ok
66325	09/01/2021 16:19:50	1	24	42856	524722	1	179	523452	527571	1	180	526152	2	596	inorganic	correct	528204	1	180	526152	531386	1	181	528852	3	1022	532436	1	182	531552	536285	1	183	534252	2	990	inorganic	correct	537301	1	184	536952	540650	1	185	539652	4	473	541150	1	185	539652	mac_59169.png	mac_Dartpfeil.png	mac_Medaille.png	ok
66325	09/01/2021 16:20:09	1	25	42856	545232	1	187	545052	547914	1	188	547752	2	336	organic	incorrect	548281	1	188	547752	552879	1	189	550452	2	408	553312	1	190	553152	556211	1	191	555852	2	2155	organic	correct	558394	1	191	555852	560976	1	192	558552	2	352	561359	1	193	561252	fov_15046.png	fov_Fisch.png	fov_Zucchini.png	ok
66325	09/01/2021 16:20:28	1	26	42856	564908	1	194	563952	566541	1	194	563952	3	964	organic	correct	567557	1	195	566652	571339	1	196	569351	2	887	572256	1	197	572052	574755	1	197	572052	2	1835	organic	correct	576621	1	198	574752	579920	1	199	577451	3	300	580253	1	200	580152	foe_08236.png	foe_Tannenzapfen.png	foe_Adler.png	ok
66325	09/01/2021 16:20:49	1	27	42856	583935	1	201	582852	586551	1	202	585551	2	1238	inorganic	correct	587817	1	202	585551	591816	1	204	590952	2	756	592599	1	204	590952	596364	1	205	593651	3	2059	inorganic	incorrect	598447	1	206	596352	600280	1	207	599052	2	406	600713	1	207	599052	fat_12032.png	fat_Kleiderbuegel.png	fat_Einkaufswagen.png	ok
66325	09/01/2021 16:21:08	1	28	42856	604262	1	208	601751	605878	1	209	604452	2	496	inorganic	correct	606411	1	209	604452	609410	1	210	607152	2	393	609826	1	210	607152	614741	1	212	612552	2	1542	inorganic	correct	616324	1	213	615251	618840	1	214	617951	2	547	619423	1	214	617951	mao_11634.png	mao_Kegel.png	mao_Stempel.png	ok
66325	09/01/2021 16:21:27	1	29	42856	623405	1	216	623351	626304	1	217	626051	3	481	organic	correct	626821	1	217	626051	630203	1	218	628752	2	958	631186	1	218	628752	633635	1	219	631451	3	2333	organic	incorrect	636001	1	220	634151	637950	1	221	636852	3	340	638317	1	221	636852	fok_09378.png	fok_Kaenguruh.png	fok_Palme.png	ok
66325	09/01/2021 16:21:48	1	30	42856	642615	1	223	642251	646164	1	224	644952	2	531	inorganic	correct	646731	1	224	644952	650179	1	225	647651	2	518	650729	1	226	650351	655461	1	227	653052	3	1955	inorganic	incorrect	657444	1	228	655751	659609	1	229	658451	3	395	660043	1	229	658451	mal_04470.png	mal_Drucker.png	mal_Kugelschreiber.png	ok
66325	09/01/2021 16:22:08	1	31	42856	663508	1	230	661151	666341	1	231	663851	3	450	organic	correct	666840	1	232	666551	670056	1	233	669251	2	416	670506	1	233	669251	675171	1	235	674651	2	1136	organic	correct	676337	1	235	674651	680053	1	236	677351	4	332	680419	1	237	680051	fop_00621.png	fop_Mango.png	fop_Koala.png	ok
66325	09/01/2021 16:22:29	1	32	42856	683768	1	238	682751	687300	1	239	685451	3	485	inorganic	incorrect	687817	1	239	685451	692215	1	241	690851	2	490	692732	1	241	690851	696414	1	243	696251	2	1468	inorganic	correct	697913	1	243	696251	701079	1	244	698951	3	355	701462	1	244	698951	fap_16329.png	fap_Kissen.png	fap_Knopf.png	ok
66325	09/01/2021 16:22:50	1	33	42856	704411	1	246	704351	707677	1	247	707050	3	402	organic	correct	708110	1	247	707050	711792	1	248	709751	3	376	712192	1	248	709751	715591	1	250	715151	2	1337	organic	correct	716973	1	250	715151	720356	1	251	717851	4	349	720739	1	252	720551	foc_02157.png	foc_Brombeere.png	foc_Eule.png	ok
66325	09/01/2021 16:23:10	1	34	42856	725254	1	253	723250	727420	1	254	725951	2	950	organic	incorrect	728403	1	254	725951	732252	1	256	731350	2	583	732868	1	256	731350	737450	1	258	736751	0	0	organic	miss	737450	1	259	739450	742531	1	260	742151	2	1057	743614	1	260	742151	mol_07679.png	mol_Schimpanse.png	mol_Pizza.png	ok
66325	09/01/2021 16:23:29	1	35	42856	745914	1	261	744850	748263	1	262	747550	2	350	inorganic	correct	748646	1	262	747550	752161	1	263	750251	4	321	752511	1	263	750251	755560	1	264	752950	3	1240	inorganic	correct	756827	1	265	755651	759626	1	266	758351	4	1013	760675	1	266	758351	maj_01545.png	maj_Computermaus.png	maj_Krawatte.png	ok
66325	09/01/2021 16:23:47	1	36	42856	764824	1	268	763750	766956	1	269	766451	2	330	inorganic	correct	767323	1	269	766451	770389	1	270	769150	2	400	770822	1	270	769150	775637	1	272	774551	3	2239	inorganic	correct	777903	1	273	777250	779236	1	273	777250	3	1005	780269	1	274	779950	fan_17286.png	fan_Klavier.png	fan_Lampe.png	ok
66325	09/01/2021 16:24:07	1	37	42856	783018	1	275	782651	784900	1	275	782651	3	499	inorganic	incorrect	785434	1	276	785350	789449	1	277	788051	2	311	789782	1	277	788051	794431	1	279	793450	2	1511	inorganic	correct	795963	1	279	793450	798163	1	280	796151	2	1174	799362	1	281	798850	fai_07494.png	fai_Foehn.png	fai_Kommode.png	ok
66325	09/01/2021 16:24:28	1	38	42856	803094	1	282	801550	805294	1	283	804251	2	581	organic	incorrect	805910	1	283	804251	810025	1	285	809650	2	675	810725	1	285	809650	813724	1	286	812351	3	2036	organic	incorrect	815807	1	287	815050	819189	1	288	817750	3	569	819789	1	288	817750	mos_20953.png	mos_Eintagsfliege.png	mos_Traube.png	ok
66325	09/01/2021 16:24:48	1	39	42856	823604	1	290	823150	825303	1	290	823150	3	1507	organic	correct	826836	1	291	825850	828669	1	292	828550	2	358	829052	1	292	828550	833001	1	293	831250	3	1672	organic	correct	834700	1	294	833950	838282	1	295	836650	4	336	838649	1	295	836650	moh_06446.png	moh_Birne.png	moh_Muecke.png	ok
66325	09/01/2021 16:25:08	1	40	42856	843314	1	297	842050	846330	1	298	844750	3	371	inorganic	incorrect	846729	1	298	844750	850995	1	300	850150	2	337	851361	1	300	850150	854927	1	301	852850	3	1995	inorganic	incorrect	856943	1	302	855550	860258	1	303	858250	2	676	860975	1	303	858250	maw_04767.png	maw_Schlauchboot.png	maw_Pingpongschlaeger.png	ok
66325	09/01/2021 16:25:28	1	41	42856	864190	1	305	863650	866090	1	305	863650	2	511	organic	incorrect	866623	1	306	866350	869888	1	307	869050	2	634	870555	1	307	869050	874403	1	308	871750	2	1587	organic	incorrect	876020	1	309	874449	878902	1	310	877150	2	487	879418	1	310	877150	foj_08220.png	foj_Rose.png	foj_Waffel.png	ok
66325	09/01/2021 16:25:48	1	42	42856	883984	1	312	882549	885833	1	313	885250	2	656	inorganic	correct	886516	1	313	885250	891131	1	315	890649	2	333	891498	1	315	890649	895630	1	316	893350	3	2469	inorganic	correct	898129	1	317	896050	899228	1	318	898749	2	534	899795	1	318	898749	mas_41366.png	mas_Bueroklammer.png	mas_Tisch.png	ok
66325	09/01/2021 16:26:06	1	43	42856	903810	1	319	901450	906126	1	320	904150	3	1054	inorganic	incorrect	907209	1	321	906849	909575	1	322	909550	2	764	910408	1	322	909550	914407	1	323	912250	3	1623	inorganic	correct	916056	1	324	914949	918072	1	325	917650	3	331	918439	1	325	917650	fal_07906.png	fal_Korb.png	fal_Buegeleisen.png	ok
