ID	DateTime	Run	Encoding_Trial	FaceBase_OnsetTime	FaceBase_OnsetTimeUncertainty	FaceBase_fMRI_Pulse	FaceBase_fMRI_PulseTime	Assoc_Encoding_OnsetTime	Assoc_Encoding_OnsetTimeUncertainty	Assoc_Encoding_fMRI_Pulse	Assoc_Encoding_fMRI_PulseTime	Immediate_Recall_OnsetTime	Immediate_Recall_OnsetTimeUncertainty	Immediate_Recall_fMRI_Pulse	Immediate_Recall_fMRI_PulseTime	Immediate_Recall_Pressed_Button	Immediate_Recall_RT	Immediate_Recall_Accuracy	Immediate_Recall_Feedback_OnsetTime	Immediate_Recall_Feedback_OnsetTimeUncertainty	Immediate_Recall_Feedback_fMRI_Pulse	Immediate_Recall_Feedback_fMRI_PulseTime	Presented_Person	Presented_Object	Object_Category	First_pulse_time	TrialStatus
60100	06/29/2021 15:48:33	1	1	68510	1	6	68294	71542	1	7	70995	76207	1	8	73695	3	2686	correct	78923	1	9	76395	moh_06446.png	moh_Muecke.png	organic	54795	ok
60100	06/29/2021 15:48:43	1	2	79873	1	10	79095	81439	1	10	79095	85804	1	12	84495	3	2211	correct	88037	1	13	87195	mom_59361.png	mom_Ei.png	organic	54795	ok
60100	06/29/2021 15:48:55	1	3	89669	1	13	87195	92718	1	15	92595	96517	1	16	95294	3	1382	correct	97933	1	16	95294	mof_02408.png	mof_Hahn.png	organic	54795	ok
60100	06/29/2021 15:49:07	1	4	101632	1	18	100695	103981	1	19	103394	109029	1	21	108795	2	1796	correct	110862	1	21	108795	fax_14883.png	fax_Fahrrad.png	inorganic	54795	ok
60100	06/29/2021 15:49:16	1	5	113545	1	22	111494	116060	1	23	114195	119159	1	24	116895	2	1531	correct	120726	1	25	119594	maw_04767.png	maw_Pingpongschlaeger.png	inorganic	54795	ok
60100	06/29/2021 15:49:26	1	6	122891	1	26	122295	124991	1	26	122295	129239	1	28	127694	2	1031	correct	130306	1	28	127694	fat_12032.png	fat_Einkaufswagen.png	inorganic	54795	ok
60100	06/29/2021 15:49:35	1	7	132955	1	29	130395	134771	1	30	133095	138170	1	31	135794	3	1273	correct	139469	1	32	138495	fok_09378.png	fok_Palme.png	organic	54795	ok
60100	06/29/2021 15:49:46	1	8	141552	1	33	141194	143834	1	33	141194	148849	1	35	146595	2	1868	correct	150749	1	36	149294	fap_16329.png	fap_Knopf.png	inorganic	54795	ok
60100	06/29/2021 15:49:57	1	9	152948	1	37	151994	154581	1	37	151994	159529	1	39	157394	3	133	correct	159696	1	39	157394	mog_03090.png	mog_Fledermaus.png	organic	54795	ok
60100	06/29/2021 15:50:08	1	10	163078	1	41	162795	166244	1	42	165494	170092	1	43	168195	3	962	correct	171092	1	44	170895	fou_17118.png	fou_Schmetterling.png	organic	54795	ok
