ID	DateTime	Run	Delayed_Retrieval_Trial	First_Pulse_Time	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	ForcedChoice_OnsetTime	ForcedChoice_OnsetTimeUncertainty	ForcedChoice_fMRI_Pulse	ForcedChoice_fMRI_PulseTime	ForcedChoice_Pressed_Button	ForcedChoice_RT	ForcedChoice_Response_Category	ForcedChoice_Accuracy	ForcedChoice_Feedback_OnsetTime	ForcedChoice_Feedback_OnsetTimeUncertainty	ForcedChoice_Feedback_fMRI_Pulse	ForcedChoice_Feedback_fMRI_PulseTime	Recognition_consc_Rating_OnsetTime	Recognition_consc_Rating_OnsetTimeUncertainty	Recognition_consc_Rating_fMRI_Pulse	Recognition_consc_Rating_fMRI_PulseTime	Recognition_consc_Rating_Pressed_Button	Recognition_consc_Rating_RT	Recognition_consc_Rating_Feedback_OnsetTime	Recognition_consc_Rating_Feedback_OnsetTimeUncertainty	Recognition_consc_Rating_Feedback_fMRI_Pulse	Recognition_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	TrialStatus
69632	09/08/2021 16:13:56	1	1	61628	72392	1	6	72229	74624	1	7	74348	2	1698	inorganic	correct	76357	1	7	74348	79906	1	9	78588	3	2199	82138	1	10	80708	84404	1	11	82828	2	1882	inorganic	correct	86337	1	12	84948	89669	1	14	89188	4	1704	91402	1	15	91308	fap_16329.png	fap_Kissen.png	fap_Knopf.png	ok
69632	09/08/2021 16:14:17	1	2	61628	93818	1	16	93428	97150	1	17	95547	2	565	organic	incorrect	97750	1	18	97668	102015	1	20	101908	3	904	102948	1	20	101908	106280	1	22	106148	2	1970	organic	correct	108279	1	22	106148	109879	1	23	108268	4	1353	111262	1	24	110388	mou_01862.png	mou_Croissant.png	mou_Kraehe.png	ok
69632	09/08/2021 16:14:39	1	3	61628	114777	1	26	114628	116693	1	26	114628	2	1811	inorganic	correct	118526	1	27	116748	121308	1	29	120988	3	795	122141	1	29	120988	125790	1	31	125228	3	2768	inorganic	correct	128589	1	32	127347	131255	1	33	129468	3	1425	132721	1	34	131588	fal_07906.png	fal_Korb.png	fal_Buegeleisen.png	ok
69632	09/08/2021 16:15:01	1	4	61628	136553	1	36	135827	139835	1	37	137948	2	355	inorganic	correct	140219	1	38	140068	144584	1	40	144307	4	575	145184	1	40	144307	149365	6	42	148548	3	966	inorganic	correct	150365	1	42	148548	154514	1	44	152788	4	1066	155613	1	45	154908	mae_01010.png	mae_Schach.png	mae_Taschenrechner.png	ok
69632	09/08/2021 16:15:22	1	5	61628	158146	1	46	157027	161561	1	48	161268	2	445	organic	incorrect	162028	1	48	161268	165127	1	49	163388	3	739	165893	1	50	165507	169775	1	51	167627	2	2023	organic	correct	171825	1	52	169748	175323	1	54	173987	4	843	176190	1	55	176107	fov_15046.png	fov_Zucchini.png	fov_Fisch.png	ok
69632	09/08/2021 16:15:41	1	6	61628	179855	1	56	178228	181771	1	57	180347	3	830	organic	correct	182654	1	58	182467	186086	1	59	184587	4	458	186570	1	59	184587	189585	1	61	188827	2	699	organic	correct	190318	1	61	188827	194167	1	63	193068	4	1060	195250	1	64	195187	mos_20953.png	mos_Eintagsfliege.png	mos_Traube.png	ok
69632	09/08/2021 16:16:02	1	7	61628	198116	1	65	197307	200582	1	66	199427	3	618	inorganic	incorrect	201231	1	66	199427	205180	1	68	203667	3	850	206063	1	69	205787	209179	1	70	207907	3	1782	inorganic	correct	210995	1	71	210028	214710	1	73	214267	3	1129	215876	1	73	214267	fax_14883.png	fax_Klebeband.png	fax_Fahrrad.png	ok
69632	09/08/2021 16:16:23	1	8	61628	219109	1	75	218507	222507	1	76	220627	2	304	organic	incorrect	222841	1	77	222747	226839	1	78	224867	3	634	227506	1	79	226987	231188	1	80	229107	3	2119	organic	incorrect	233354	1	81	231227	235353	1	82	233347	3	789	236170	1	83	235467	moj_11821.png	moj_Blatt.png	moj_Walnuss.png	ok
69632	09/08/2021 16:16:40	1	9	61628	240385	1	85	239707	242234	1	86	241827	2	809	organic	incorrect	243067	1	86	241827	246916	1	88	246067	3	603	247549	1	88	246067	250348	1	90	250307	3	2544	organic	incorrect	252914	1	91	252427	254447	1	91	252427	3	1404	255880	1	92	254547	fot_00797.png	fot_Taube.png	fot_Salat.png	ok
69632	09/08/2021 16:16:59	1	10	61628	257812	1	93	256666	259662	1	94	258787	3	367	inorganic	incorrect	260061	1	94	258787	264677	1	96	263027	3	1576	266276	1	97	265147	268459	1	98	267267	2	2134	inorganic	correct	270625	1	99	269387	273124	1	100	271506	4	969	274123	1	101	273627	fat_12032.png	fat_Einkaufswagen.png	fat_Kleiderbuegel.png	ok
