ID	DateTime	Run	Delayed_Retrieval_Trial	First_Pulse_Time	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	ForcedChoice_OnsetTime	ForcedChoice_OnsetTimeUncertainty	ForcedChoice_fMRI_Pulse	ForcedChoice_fMRI_PulseTime	ForcedChoice_Pressed_Button	ForcedChoice_RT	ForcedChoice_Response_Category	ForcedChoice_Accuracy	ForcedChoice_Feedback_OnsetTime	ForcedChoice_Feedback_OnsetTimeUncertainty	ForcedChoice_Feedback_fMRI_Pulse	ForcedChoice_Feedback_fMRI_PulseTime	Recognition_consc_Rating_OnsetTime	Recognition_consc_Rating_OnsetTimeUncertainty	Recognition_consc_Rating_fMRI_Pulse	Recognition_consc_Rating_fMRI_PulseTime	Recognition_consc_Rating_Pressed_Button	Recognition_consc_Rating_RT	Recognition_consc_Rating_Feedback_OnsetTime	Recognition_consc_Rating_Feedback_OnsetTimeUncertainty	Recognition_consc_Rating_Feedback_fMRI_Pulse	Recognition_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	TrialStatus
63071	07/14/2021 16:22:50	1	1	53819	64994	1	6	64416	67693	1	7	66539	2	1815	organic	incorrect	69543	1	8	68659	71792	1	9	70779	3	381	72208	1	9	70779	75657	1	11	75019	2	2295	organic	correct	77973	1	12	77139	81055	1	13	79259	4	406	81489	1	14	81379	moe_02012.png	moe_Pommes.png	moe_Waschbaer.png	ok
63071	07/14/2021 16:23:10	1	2	53819	84538	1	15	83499	86953	1	16	85618	3	1329	organic	correct	88320	1	17	87739	90752	1	18	89859	2	1482	92268	1	19	91979	95967	1	20	94099	2	2114	organic	correct	98116	1	21	96219	99682	1	22	98339	4	781	100499	1	23	100459	mos_20953.png	mos_Eintagsfliege.png	mos_Traube.png	ok
63071	07/14/2021 16:23:27	1	3	53819	104631	1	24	102579	106763	1	25	104699	2	672	organic	incorrect	107463	1	26	106819	110296	1	27	108938	2	717	111062	1	27	108938	114194	1	29	113179	2	2231	organic	correct	116460	1	30	115299	118226	1	31	117418	3	328	118576	1	31	117418	foc_02157.png	foc_Brombeere.png	foc_Eule.png	ok
63071	07/14/2021 16:23:48	1	4	53819	121742	1	33	121659	124324	1	34	123779	2	554	inorganic	correct	124907	1	34	123779	129489	1	36	128019	2	1040	130555	1	37	130139	134154	1	38	132258	2	2600	inorganic	correct	136787	1	40	136499	138803	1	41	138619	4	482	139319	1	41	138619	fan_17286.png	fan_Lampe.png	fan_Klavier.png	ok
63071	07/14/2021 16:24:08	1	5	53819	143284	1	43	142859	146800	1	44	144979	3	726	inorganic	incorrect	147550	1	45	147098	150948	1	46	149218	2	587	151565	1	47	151339	155097	1	48	153459	0	0	inorganic	miss	155097	1	50	157698	159029	1	50	157698	2	282	159362	1	50	157698	mai_06530.png	mai_Auto.png	mai_Gewehr.png	ok
63071	07/14/2021 16:24:28	1	6	53819	162445	1	52	161939	165027	1	53	164058	3	2250	inorganic	incorrect	167310	1	54	166179	169242	1	55	168299	2	421	169692	1	55	168299	174407	1	57	172538	3	2513	inorganic	correct	176956	1	59	176779	178056	1	59	176779	4	521	178606	1	59	176779	fat_12032.png	fat_Einkaufswagen.png	fat_Kleiderbuegel.png	ok
63071	07/14/2021 16:24:49	1	7	53819	182821	1	61	181018	185137	1	62	183139	3	1427	organic	correct	186586	1	63	185258	189969	1	65	189498	4	297	190302	1	65	189498	194667	1	67	193738	2	537	organic	correct	195234	1	67	193738	200049	1	69	197978	4	267	200348	1	70	200099	fou_17118.png	fou_Schmetterling.png	fou_Feige.png	ok
63071	07/14/2021 16:25:08	1	8	53819	203997	1	71	202218	206196	1	72	204338	2	276	organic	incorrect	206496	1	73	206459	210478	1	74	208578	3	725	211245	1	75	210698	214360	1	76	212818	2	2941	organic	correct	217326	1	78	217058	217959	1	78	217058	4	513	218509	1	78	217058	mot_69374.png	mot_Bison.png	mot_Hotdog.png	ok
63071	07/14/2021 16:25:30	1	9	53819	222441	1	80	221298	225640	1	82	225538	3	229	organic	correct	225906	1	82	225538	229772	1	83	227658	2	434	230238	1	84	229778	235003	1	86	234018	3	2061	organic	incorrect	237086	1	87	236138	239835	1	88	238258	3	256	240118	1	88	238258	foe_08236.png	foe_Tannenzapfen.png	foe_Adler.png	ok
63071	07/14/2021 16:25:52	1	10	53819	245100	1	91	244618	248199	1	92	246738	3	982	organic	correct	249215	1	93	248858	253514	1	95	253098	2	926	254463	1	95	253098	256896	1	96	255218	2	2479	organic	incorrect	259428	1	97	257338	261611	1	98	259458	2	505	262144	1	99	261577	foi_03389.png	foi_Pflanze.png	foi_Apfelkuchen.png	ok
