ID	DateTime	Run	Delayed_Retrieval_Trial	First_Pulse_Time	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	ForcedChoice_OnsetTime	ForcedChoice_OnsetTimeUncertainty	ForcedChoice_fMRI_Pulse	ForcedChoice_fMRI_PulseTime	ForcedChoice_Pressed_Button	ForcedChoice_RT	ForcedChoice_Response_Category	ForcedChoice_Accuracy	ForcedChoice_Feedback_OnsetTime	ForcedChoice_Feedback_OnsetTimeUncertainty	ForcedChoice_Feedback_fMRI_Pulse	ForcedChoice_Feedback_fMRI_PulseTime	Recognition_consc_Rating_OnsetTime	Recognition_consc_Rating_OnsetTimeUncertainty	Recognition_consc_Rating_fMRI_Pulse	Recognition_consc_Rating_fMRI_PulseTime	Recognition_consc_Rating_Pressed_Button	Recognition_consc_Rating_RT	Recognition_consc_Rating_Feedback_OnsetTime	Recognition_consc_Rating_Feedback_OnsetTimeUncertainty	Recognition_consc_Rating_Feedback_fMRI_Pulse	Recognition_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	TrialStatus
61350	08/04/2021 16:15:19	1	1	46194	59679	1	5	56995	62762	1	7	62394	2	522	organic	incorrect	63311	1	7	62394	66910	1	8	65095	3	381	67327	1	8	65095	71559	1	10	70494	3	2524	organic	incorrect	74124	1	11	73195	75941	1	12	75894	3	1627	77590	1	12	75894	mon_65798.png	mon_Fuchs.png	mon_Kartoffel.png	ok
61350	08/04/2021 16:15:39	1	2	46194	80756	1	13	78594	83305	1	14	81295	2	287	organic	incorrect	83621	1	14	81295	88086	1	16	86694	3	857	88969	1	16	86694	93035	1	18	92094	2	1454	organic	correct	94518	1	18	92094	97283	1	19	94794	4	243	97550	1	20	97494	mou_01862.png	mou_Kraehe.png	mou_Croissant.png	ok
61350	08/04/2021 16:15:59	1	3	46194	101249	1	21	100194	104548	1	22	102894	3	847	inorganic	incorrect	105431	1	22	102894	108430	1	24	108294	2	437	108896	1	24	108294	113295	1	25	110994	3	2796	inorganic	correct	116127	1	26	113694	116927	1	27	116394	3	892	117843	1	27	116394	map_41499.png	map_Pfeife.png	map_Globus.png	ok
61350	08/04/2021 16:16:19	1	4	46194	121225	1	28	119094	122941	1	29	121794	2	1822	inorganic	correct	124807	1	30	124494	127057	1	30	124494	2	298	127390	1	31	127194	131655	1	32	129894	2	2665	inorganic	incorrect	134354	1	33	132594	136520	1	34	135293	2	185	136737	1	34	135293	mac_59169.png	mac_Medaille.png	mac_Dartpfeil.png	ok
61350	08/04/2021 16:16:41	1	5	46194	141252	1	36	140694	144767	1	37	143393	2	798	organic	incorrect	145600	1	37	143393	149732	1	39	148794	2	922	150682	1	39	148794	154881	1	41	154194	2	2760	organic	correct	157663	1	42	156894	158629	1	42	156894	2	755	159412	1	42	156894	mob_00760.png	mob_Kiwi.png	mob_Igel.png	ok
61350	08/04/2021 16:17:04	1	6	46194	163228	1	44	162294	166093	1	45	164994	2	301	inorganic	correct	166427	1	45	164994	170975	1	47	170394	4	208	171208	1	47	170394	176207	1	49	175793	2	1342	inorganic	correct	177573	1	49	175793	180605	1	50	178494	3	304	180938	1	50	178494	fab_06018.png	fab_Staubsauger.png	fab_Kinderwagen.png	ok
61350	08/04/2021 16:17:23	1	7	46194	185370	1	52	183893	187869	1	53	186594	3	1955	inorganic	incorrect	189852	1	54	189293	192068	1	55	191993	2	964	193068	1	55	191993	196816	1	56	194694	2	1312	inorganic	correct	198149	1	57	197393	200915	1	58	200093	4	345	201298	1	58	200093	mal_04470.png	mal_Drucker.png	mal_Kugelschreiber.png	ok
61350	08/04/2021 16:17:45	1	8	46194	204847	1	59	202794	208229	1	61	208193	3	541	organic	correct	208796	1	61	208193	212461	1	62	210894	4	308	212794	1	62	210894	217193	1	64	216293	3	954	organic	correct	218176	1	64	216293	222258	1	66	221693	4	301	222608	1	66	221693	mom_59361.png	mom_Loewe.png	mom_Ei.png	ok
61350	08/04/2021 16:18:04	1	9	46194	226640	1	67	224393	228472	1	68	227093	2	1672	inorganic	correct	230172	1	69	229793	232538	1	70	232493	2	286	232854	1	70	232493	237303	1	71	235193	3	1977	inorganic	incorrect	239302	1	72	237893	241768	1	73	240593	3	1420	243217	1	73	240593	fat_12032.png	fat_Kleiderbuegel.png	fat_Einkaufswagen.png	ok
61350	08/04/2021 16:18:24	1	10	46194	246050	1	75	245993	247733	1	75	245993	3	1958	inorganic	incorrect	249715	1	76	248693	252414	1	77	251393	3	229	252681	1	77	251393	256263	1	78	254093	2	2149	inorganic	correct	258446	1	79	256793	260378	1	80	259493	2	724	261128	1	80	259493	mao_11634.png	mao_Kegel.png	mao_Stempel.png	ok
61350	08/04/2021 16:18:42	1	11	46194	265493	1	82	264892	267409	1	82	264892	3	2143	organic	correct	269575	1	83	267593	271258	1	84	270293	3	1098	272408	1	84	270293	275090	1	85	272992	0	0	organic	miss	275090	1	86	275693	279439	1	87	278393	2	420	279888	1	87	278393	for_15187.png	for_Seehund.png	for_Mandel.png	ok
61350	08/04/2021 16:19:02	1	12	46194	283970	1	89	283793	287019	1	90	286493	3	817	inorganic	incorrect	287869	1	90	286493	290835	1	91	289192	4	223	291085	1	91	289192	294550	1	92	291893	3	2097	inorganic	correct	296683	1	93	294593	300065	1	95	299993	2	515	300615	1	95	299993	mau_49693.png	mau_Leiter.png	mau_Wasserventil.png	ok
61350	08/04/2021 16:19:21	1	13	46194	304130	1	96	302693	306729	1	97	305392	2	425	inorganic	correct	307179	1	97	305392	310195	1	98	308093	3	1780	312011	1	99	310792	314477	1	100	313493	2	1923	inorganic	correct	316426	1	101	316193	318909	1	101	316193	2	216	319159	1	102	318892	faw_14215.png	faw_Kuechenmaschine.png	faw_Hufeisen.png	ok
61350	08/04/2021 16:19:40	1	14	46194	322374	1	103	321593	325656	1	104	324293	2	437	organic	incorrect	326123	1	104	324293	329955	1	106	329693	4	296	330288	1	106	329693	333754	1	107	332393	0	0	organic	miss	333754	1	108	335092	338185	1	109	337792	2	1756	339968	1	109	337792	foq_16799.png	foq_Pinguin.png	foq_Fenchel.png	ok
61350	08/04/2021 16:20:00	1	15	46194	341751	1	110	340493	343667	1	111	343192	3	570	inorganic	incorrect	344267	1	111	343192	348865	1	113	348593	4	297	349198	1	113	348593	352847	1	114	351292	2	2562	inorganic	correct	355430	1	115	353993	357479	1	116	356692	4	304	357812	1	116	356692	mak_00987.png	mak_Socken.png	mak_Rucksack.png	ok
61350	08/04/2021 16:20:18	1	16	46194	361561	1	117	359392	364593	1	118	362093	2	833	organic	incorrect	365460	1	119	364792	368592	1	120	367492	2	325	368958	1	120	367492	372357	1	121	370193	3	1608	organic	incorrect	373990	1	122	372892	376056	1	123	375592	4	2365	378455	1	124	378293	fok_09378.png	fok_Kaenguruh.png	fok_Palme.png	ok
61350	08/04/2021 16:20:38	1	17	46194	380171	1	124	378293	382770	1	125	380992	2	1252	organic	incorrect	384053	1	126	383692	386969	1	127	386393	3	305	387302	1	127	386393	391284	1	128	389092	3	1932	organic	correct	393250	1	129	391792	395050	1	130	394492	4	823	395899	1	130	394492	fou_17118.png	fou_Schmetterling.png	fou_Feige.png	ok
61350	08/04/2021 16:20:58	1	18	46194	399848	1	131	397192	402447	1	132	399892	2	283	inorganic	correct	402764	1	133	402592	407495	1	134	405292	4	347	407879	1	134	405292	411577	1	136	410692	2	486	inorganic	correct	412094	1	136	410692	415293	1	137	413392	4	270	415593	1	137	413392	faj_07783.png	faj_Schuh.png	faj_Parfuem.png	ok
61350	08/04/2021 16:21:18	1	19	46194	419525	1	139	418792	422140	1	140	421492	2	248	inorganic	correct	422440	1	140	421492	425806	1	141	424192	4	244	426073	1	141	424192	430921	1	143	429592	2	955	inorganic	correct	431904	1	143	429592	434986	1	144	432292	4	248	435269	1	145	434992	fac_02146.png	fac_Haarbuerste.png	fac_Ohrring.png	ok
