ID	DateTime	Run	Retrieval_Trial	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	num_pulse	fifth_pulse_time	TrialStatus
69632	09/07/2021 16:17:06	1	1	1596459	1	665	1595863	1598792	1	666	1597983	3	1721	inorganic	incorrect	1600541	1	667	1600102	1602474	1	668	1602223	3	2003	1604506	1	669	1604343	fal_07906.png	fal_Korb.png	fal_Buegeleisen.png	665	1595863	ok
69632	09/07/2021 16:17:19	1	2	1605922	1	669	1604343	1609138	1	671	1608582	0	0	inorganic	miss	1609138	1	672	1610703	1613970	1	673	1612823	2	1670	1615669	1	674	1614943	fap_16329.png	fap_Kissen.png	fap_Knopf.png	665	1595863	ok
69632	09/07/2021 16:17:30	1	3	1618285	1	675	1617062	1621484	1	677	1621303	2	445	inorganic	correct	1621950	1	677	1621303	1624933	1	678	1623422	4	418	1625383	1	678	1623422	mae_01010.png	mae_Schach.png	mae_Taschenrechner.png	665	1595863	ok
69632	09/07/2021 16:17:40	1	4	1629731	1	680	1627663	1632114	1	682	1631902	2	1464	organic	incorrect	1633630	1	682	1631902	1636279	1	684	1636143	3	1286	1637595	1	684	1636143	mou_01862.png	mou_Croissant.png	mou_Kraehe.png	665	1595863	ok
69632	09/07/2021 16:17:52	1	5	1639728	1	685	1638262	1642410	1	686	1640382	3	1850	inorganic	incorrect	1644293	1	687	1642503	1646359	1	688	1644623	2	1358	1647742	1	689	1646742	fax_14883.png	fax_Klebeband.png	fax_Fahrrad.png	665	1595863	ok
69632	09/07/2021 16:18:03	1	6	1651390	1	691	1650983	1653840	1	692	1653103	3	557	organic	correct	1654423	1	692	1653103	1658605	1	694	1657342	4	338	1658971	1	694	1657342	mos_20953.png	mos_Eintagsfliege.png	mos_Traube.png	665	1595863	ok
69632	09/07/2021 16:18:12	1	7	1662120	1	696	1661582	1664136	1	697	1663702	2	1656	organic	incorrect	1665819	1	697	1663702	1667618	1	698	1665822	3	1604	1669251	1	699	1667943	moj_11821.png	moj_Blatt.png	moj_Walnuss.png	665	1595863	ok
69632	09/07/2021 16:18:24	1	8	1671717	1	700	1670062	1674466	1	702	1674303	3	1900	organic	correct	1676399	1	702	1674303	1679114	1	704	1678542	2	261	1679414	1	704	1678542	fov_15046.png	fov_Zucchini.png	fov_Fisch.png	665	1595863	ok
69632	09/07/2021 16:18:36	1	9	1683846	1	706	1682783	1686095	1	707	1684902	3	1530	inorganic	incorrect	1687661	1	708	1687022	1691127	1	709	1689142	3	1213	1692377	1	710	1691263	far_00736.png	far_Giesskanne.png	far_Heissluftballon.png	665	1595863	ok
69632	09/07/2021 16:18:47	1	10	1695076	1	711	1693382	1697908	1	713	1697622	2	1880	organic	incorrect	1699824	1	714	1699742	1702606	1	715	1701862	3	1369	1704006	1	715	1701862	fot_00797.png	fot_Taube.png	fot_Salat.png	665	1595863	ok
69632	09/07/2021 16:18:59	1	11	1706588	1	717	1706102	1709954	1	718	1708222	2	1790	organic	incorrect	1711770	1	719	1710342	1714219	1	720	1712462	2	283	1714536	1	720	1712462	moh_06446.png	moh_Muecke.png	moh_Birne.png	665	1595863	ok
69632	09/07/2021 16:19:11	1	12	1718751	1	722	1716702	1721117	1	724	1720942	3	1938	inorganic	incorrect	1723083	1	724	1720942	1725849	1	726	1725182	2	878	1726748	1	726	1725182	fat_12032.png	fat_Einkaufswagen.png	fat_Kleiderbuegel.png	665	1595863	ok
69632	09/07/2021 16:19:22	1	13	1730697	1	728	1729422	1733729	1	730	1733662	3	1354	inorganic	incorrect	1735112	1	730	1733662	1737278	1	731	1735782	2	898	1738211	1	732	1737901	mao_11634.png	mao_Kegel.png	mao_Stempel.png	665	1595863	ok
69632	09/07/2021 16:19:33	1	14	1741243	1	733	1740022	1743176	1	734	1742142	2	1025	inorganic	correct	1744226	1	734	1742142	1747808	1	736	1746381	4	291	1748124	1	736	1746381	mas_41366.png	mas_Bueroklammer.png	mas_Tisch.png	665	1595863	ok
69632	09/07/2021 16:19:44	1	15	1752290	1	738	1750622	1754156	1	739	1752741	3	1192	inorganic	incorrect	1755372	1	740	1754862	1758321	1	741	1756982	3	945	1759287	1	742	1759102	fag_06539.png	fag_Portemonnaie.png	fag_Geschenk.png	665	1595863	ok
69632	09/07/2021 16:19:55	1	16	1763119	1	743	1761221	1766318	1	745	1765462	3	1253	organic	correct	1767601	1	745	1765462	1770200	1	747	1769701	3	2262	1772499	1	748	1771822	mof_02408.png	mof_Hahn.png	mof_Spaghetti.png	665	1595863	ok
69632	09/07/2021 16:20:06	1	17	1774915	1	749	1773942	1776765	1	750	1776061	2	468	organic	incorrect	1777281	1	750	1776061	1782030	1	752	1780302	2	225	1782279	1	752	1780302	fok_09378.png	fok_Palme.png	fok_Kaenguruh.png	665	1595863	ok
69632	09/07/2021 16:20:18	1	18	1785678	1	754	1784541	1788861	1	756	1788782	3	360	organic	correct	1789244	1	756	1788782	1792743	1	757	1790901	4	270	1793042	1	757	1790901	mot_69374.png	mot_Bison.png	mot_Hotdog.png	665	1595863	ok
69632	09/07/2021 16:20:30	1	19	1797458	1	760	1797262	1800073	1	761	1799381	2	1881	inorganic	correct	1801989	1	762	1801501	1804922	1	763	1803622	3	224	1805172	1	763	1803622	mal_04470.png	mal_Drucker.png	mal_Kugelschreiber.png	665	1595863	ok
69632	09/07/2021 16:20:42	1	20	1809770	1	765	1807861	1812353	1	767	1812102	2	1136	organic	incorrect	1813519	1	767	1812102	1816534	1	769	1816341	3	547	1817118	1	769	1816341	foc_02157.png	foc_Eule.png	foc_Brombeere.png	665	1595863	ok
69632	09/07/2021 16:20:54	1	21	1821549	1	771	1820582	1824865	1	773	1824821	2	1628	organic	incorrect	1826548	1	773	1824821	1829463	1	775	1829061	2	811	1830313	1	775	1829061	mob_00760.png	mob_Kiwi.png	mob_Igel.png	665	1595863	ok
69632	09/07/2021 16:21:06	1	22	1833479	1	777	1833301	1835145	1	777	1833301	3	935	organic	correct	1836111	1	778	1835422	1840276	1	780	1839661	4	305	1840610	1	780	1839661	mom_59361.png	mom_Ei.png	mom_Loewe.png	665	1595863	ok
69632	09/07/2021 16:21:16	1	23	1845225	1	782	1843902	1848274	1	784	1848141	3	911	organic	correct	1849207	1	784	1848141	1851923	1	785	1850261	4	382	1852339	1	785	1850261	fop_00621.png	fop_Mango.png	fop_Koala.png	665	1595863	ok
69632	09/07/2021 16:21:26	1	24	1855904	1	787	1854501	1858070	1	788	1856621	3	1211	inorganic	incorrect	1859303	1	789	1858741	1861852	1	790	1860861	2	1611	1863485	1	791	1862981	fac_02146.png	fac_Haarbuerste.png	fac_Ohrring.png	665	1595863	ok
69632	09/07/2021 16:21:38	1	25	1865701	1	792	1865101	1869150	1	793	1867221	2	499	organic	incorrect	1869683	1	794	1869341	1873215	1	795	1871461	2	1271	1874515	1	796	1873581	fou_17118.png	fou_Feige.png	fou_Schmetterling.png	665	1595863	ok
69632	09/07/2021 16:21:50	1	26	1877481	1	797	1875701	1881063	1	799	1879941	2	1374	inorganic	correct	1882462	1	800	1882061	1884995	1	801	1884181	4	742	1885761	1	801	1884181	fai_07494.png	fai_Foehn.png	fai_Kommode.png	665	1595863	ok
69632	09/07/2021 16:22:01	1	27	1889143	1	803	1888421	1891892	1	804	1890540	2	246	organic	incorrect	1892176	1	804	1890540	1896774	1	806	1894781	2	1369	1898174	1	807	1896901	foe_08236.png	foe_Tannenzapfen.png	foe_Adler.png	665	1595863	ok
69632	09/07/2021 16:22:14	1	28	1900806	1	808	1899020	1903872	1	810	1903261	2	1002	inorganic	correct	1904905	1	810	1903261	1907887	1	812	1907500	3	230	1908153	1	812	1907500	map_41499.png	map_Globus.png	map_Pfeife.png	665	1595863	ok
69632	09/07/2021 16:22:24	1	29	1913152	1	814	1911741	1914851	1	815	1913860	3	1115	organic	correct	1916001	1	815	1913860	1920016	1	817	1918101	4	236	1920283	1	818	1920221	foi_03389.png	foi_Apfelkuchen.png	foi_Pflanze.png	665	1595863	ok
69632	09/07/2021 16:22:36	1	30	1923831	1	819	1922340	1927297	1	821	1926581	2	851	organic	incorrect	1928197	1	821	1926581	1931429	1	823	1930820	2	1006	1932462	1	823	1930820	mon_65798.png	mon_Fuchs.png	mon_Kartoffel.png	665	1595863	ok
69632	09/07/2021 16:22:46	1	31	1935677	1	825	1935061	1937977	1	826	1937180	3	1021	inorganic	incorrect	1939026	1	826	1937180	1941459	1	828	1941421	2	854	1942342	1	828	1941421	mac_59169.png	mac_Medaille.png	mac_Dartpfeil.png	665	1595863	ok
69632	09/07/2021 16:22:56	1	32	1945041	1	829	1943540	1948057	1	831	1947781	2	373	inorganic	correct	1948456	1	831	1947781	1951439	1	832	1949901	4	355	1951822	1	832	1949901	mai_06530.png	mai_Gewehr.png	mai_Auto.png	665	1595863	ok
69632	09/07/2021 16:23:08	1	33	1955071	1	834	1954140	1957770	1	835	1956261	3	1576	inorganic	incorrect	1959369	1	836	1958381	1963068	1	838	1962620	2	218	1963318	1	838	1962620	mau_49693.png	mau_Leiter.png	mau_Wasserventil.png	665	1595863	ok
69632	09/07/2021 16:23:19	1	34	1967917	1	840	1966860	1970866	1	841	1968980	2	212	inorganic	correct	1971099	1	841	1968980	1975114	1	843	1973221	4	1212	1976380	1	844	1975340	mat_23275.png	mat_Feuerzeug.png	mat_Helm.png	665	1595863	ok
69632	09/07/2021 16:23:31	1	35	1978830	1	845	1977460	1980995	1	846	1979580	3	1721	organic	correct	1982745	1	847	1981701	1985377	1	848	1983820	2	254	1985661	1	848	1983820	mog_03090.png	mog_Fledermaus.png	mog_Pilz.png	665	1595863	ok
69632	09/07/2021 16:23:41	1	36	1990292	1	851	1990180	1992075	1	851	1990180	2	1025	inorganic	correct	1993125	1	852	1992300	1996190	1	853	1994420	4	270	1996490	1	853	1994420	faw_14215.png	faw_Hufeisen.png	faw_Kuechenmaschine.png	665	1595863	ok
69632	09/07/2021 16:23:51	1	37	2000772	1	855	1998660	2002988	1	857	2002900	3	1585	organic	correct	2004604	1	857	2002900	2006670	1	858	2005020	3	1767	2008470	1	859	2007140	mol_07679.png	mol_Schimpanse.png	mol_Pizza.png	665	1595863	ok
69632	09/07/2021 16:24:01	1	38	2010152	1	860	2009260	2013301	1	861	2011380	2	1744	organic	incorrect	2015067	1	862	2013500	2017150	1	863	2015620	2	361	2017533	1	863	2015620	foa_00207.png	foa_Marienkaefer.png	foa_Aubergine.png	665	1595863	ok
69632	09/07/2021 16:24:11	1	39	2020499	1	865	2019859	2022232	1	866	2021980	3	1900	organic	correct	2024181	1	867	2024100	2026047	1	867	2024100	2	201	2026297	1	868	2026220	foq_16799.png	foq_Pinguin.png	foq_Fenchel.png	665	1595863	ok
69632	09/07/2021 16:24:22	1	40	2030662	1	870	2030460	2032461	1	870	2030460	2	904	inorganic	correct	2033394	1	871	2032580	2036527	1	872	2034700	3	295	2036843	1	873	2036820	mak_00987.png	mak_Socken.png	mak_Rucksack.png	665	1595863	ok
69632	09/07/2021 16:24:32	1	41	2041408	1	875	2041060	2043174	1	875	2041060	3	1569	inorganic	incorrect	2044774	1	876	2043179	2047989	1	878	2047420	3	454	2048473	1	878	2047420	maw_04767.png	maw_Schlauchboot.png	maw_Pingpongschlaeger.png	665	1595863	ok
69632	09/07/2021 16:24:43	1	42	2051388	1	879	2049540	2053621	1	880	2051659	3	1522	inorganic	incorrect	2055170	1	881	2053780	2058603	1	883	2058020	3	220	2058852	1	883	2058020	fab_06018.png	fab_Staubsauger.png	fab_Kinderwagen.png	665	1595863	ok
