ID	DateTime	Run	Retrieval_Trial	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	num_pulse	fifth_pulse_time	TrialStatus
63896	08/17/2021 14:57:41	1	1	1577565	1	522	1576672	1579381	1	522	1576672	3	2097	inorganic	incorrect	1581514	1	523	1579371	1583880	1	524	1582071	3	465	1584380	1	524	1582071	maw_04767.png	maw_Pingpongschlaeger.png	maw_Schlauchboot.png	522	1576672	ok
63896	08/17/2021 14:57:53	1	2	1588995	1	526	1587471	1592410	1	527	1590171	0	0	inorganic	miss	1592410	1	528	1592871	1595876	1	529	1595571	2	1172	1597075	1	529	1595571	fai_07494.png	fai_Kommode.png	fai_Foehn.png	522	1576672	ok
63896	08/17/2021 14:58:04	1	3	1600391	1	530	1598271	1603190	1	531	1600971	2	633	inorganic	correct	1603873	1	532	1603671	1607639	1	533	1606371	3	1168	1608838	1	533	1606371	far_00736.png	far_Heissluftballon.png	far_Giesskanne.png	522	1576672	ok
63896	08/17/2021 14:58:14	1	4	1611254	1	534	1609071	1613870	1	535	1611771	3	2729	inorganic	incorrect	1616636	1	536	1614471	1617269	1	537	1617171	2	815	1618118	1	537	1617171	fat_12032.png	fat_Kleiderbuegel.png	fat_Einkaufswagen.png	522	1576672	ok
63896	08/17/2021 14:58:24	1	5	1621850	1	538	1619871	1624233	1	539	1622571	3	2092	inorganic	incorrect	1626349	1	540	1625271	1627665	1	540	1625271	3	1232	1628931	1	541	1627971	fal_07906.png	fal_Buegeleisen.png	fal_Korb.png	522	1576672	ok
63896	08/17/2021 14:58:36	1	6	1631580	1	542	1630672	1634296	1	543	1633371	3	781	organic	correct	1635113	1	543	1633371	1638511	1	544	1636071	4	455	1638995	1	545	1638771	moe_02012.png	moe_Pommes.png	moe_Waschbaer.png	522	1576672	ok
63896	08/17/2021 14:58:48	1	7	1643526	1	546	1641471	1647025	1	548	1646871	2	488	inorganic	correct	1647542	1	548	1646871	1650624	1	549	1649571	4	1110	1651757	1	549	1649571	mat_23275.png	mat_Feuerzeug.png	mat_Helm.png	522	1576672	ok
63896	08/17/2021 14:58:59	1	8	1655706	1	551	1654970	1657755	1	552	1657671	2	942	inorganic	correct	1658721	1	552	1657671	1662570	1	553	1660371	4	473	1663070	1	553	1660371	faj_07783.png	faj_Schuh.png	faj_Parfuem.png	522	1576672	ok
63896	08/17/2021 14:59:11	1	9	1666702	1	555	1665771	1669268	1	556	1668471	3	2237	organic	correct	1671534	1	557	1671171	1674449	1	558	1673871	3	382	1674866	1	558	1673871	fop_00621.png	fop_Mango.png	fop_Koala.png	522	1576672	ok
63896	08/17/2021 14:59:22	1	10	1678581	1	559	1676570	1680331	1	560	1679270	0	0	organic	miss	1680331	1	561	1681971	1685229	1	562	1684670	2	542	1685795	1	562	1684670	mog_03090.png	mog_Fledermaus.png	mog_Pilz.png	522	1576672	ok
