ID	DateTime	Run	Encoding_Trial	FaceBase_OnsetTime	FaceBase_OnsetTimeUncertainty	FaceBase_fMRI_Pulse	FaceBase_fMRI_PulseTime	Assoc_Encoding_OnsetTime	Assoc_Encoding_OnsetTimeUncertainty	Assoc_Encoding_fMRI_Pulse	Assoc_Encoding_fMRI_PulseTime	Immediate_Recall_OnsetTime	Immediate_Recall_OnsetTimeUncertainty	Immediate_Recall_fMRI_Pulse	Immediate_Recall_fMRI_PulseTime	Immediate_Recall_Pressed_Button	Immediate_Recall_RT	Immediate_Recall_Accuracy	Immediate_Recall_Feedback_OnsetTime	Immediate_Recall_Feedback_OnsetTimeUncertainty	Immediate_Recall_Feedback_fMRI_Pulse	Immediate_Recall_Feedback_fMRI_PulseTime	Presented_Person	Presented_Object	Object_Category	First_pulse_time	TrialStatus
65037	08/03/2021 14:39:33	1	1	79956	1	6	79297	82255	1	7	82000	85621	1	8	84701	3	1498	correct	87153	1	8	84701	mol_07679.png	mol_Schimpanse.png	organic	65800	ok
65037	08/03/2021 14:39:42	1	2	90919	1	10	90100	92668	1	10	90100	95734	1	12	95500	2	688	correct	96450	1	12	95500	mac_59169.png	mac_Dartpfeil.png	inorganic	65800	ok
65037	08/03/2021 14:39:52	1	3	100099	1	13	98200	102798	1	14	100900	106480	1	16	106300	2	325	correct	106830	1	16	106300	fax_14883.png	fax_Klebeband.png	inorganic	65800	ok
65037	08/03/2021 14:40:04	1	4	109962	1	17	109000	112145	1	18	111700	116443	1	19	114400	3	1131	correct	117626	1	20	117100	mot_69374.png	mot_Hotdog.png	organic	65800	ok
65037	08/03/2021 14:40:14	1	5	121408	1	21	119800	123741	1	22	122500	127556	1	23	125200	3	813	correct	128406	1	24	127900	mob_00760.png	mob_Kiwi.png	organic	65800	ok
65037	08/03/2021 14:40:24	1	6	132321	1	25	130600	134321	1	26	133300	138269	1	27	136000	3	616	correct	138919	1	28	138700	foj_08220.png	foj_Waffel.png	organic	65800	ok
65037	08/03/2021 14:40:35	1	7	142035	1	29	141400	144117	1	29	141400	147433	1	31	146799	2	981	correct	148449	1	31	146799	fag_06539.png	fag_Portemonnaie.png	inorganic	65800	ok
65037	08/03/2021 14:40:47	1	8	152548	1	33	152200	154431	1	33	152200	159346	1	35	157600	3	637	correct	160012	1	35	157600	fok_09378.png	fok_Kaenguruh.png	organic	65800	ok
65037	08/03/2021 14:40:58	1	9	164677	1	37	162999	167326	1	38	165700	170442	1	39	168400	2	1201	correct	171675	1	40	171099	fap_16329.png	fap_Knopf.png	inorganic	65800	ok
65037	08/03/2021 14:41:10	1	10	175557	1	41	173800	178356	1	42	176500	182721	1	44	181900	2	582	correct	183338	1	44	181900	mau_49693.png	mau_Wasserventil.png	inorganic	65800	ok
