ID	DateTime	Run	Delayed_Retrieval_Trial	First_Pulse_Time	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	ForcedChoice_OnsetTime	ForcedChoice_OnsetTimeUncertainty	ForcedChoice_fMRI_Pulse	ForcedChoice_fMRI_PulseTime	ForcedChoice_Pressed_Button	ForcedChoice_RT	ForcedChoice_Response_Category	ForcedChoice_Accuracy	ForcedChoice_Feedback_OnsetTime	ForcedChoice_Feedback_OnsetTimeUncertainty	ForcedChoice_Feedback_fMRI_Pulse	ForcedChoice_Feedback_fMRI_PulseTime	Recognition_consc_Rating_OnsetTime	Recognition_consc_Rating_OnsetTimeUncertainty	Recognition_consc_Rating_fMRI_Pulse	Recognition_consc_Rating_fMRI_PulseTime	Recognition_consc_Rating_Pressed_Button	Recognition_consc_Rating_RT	Recognition_consc_Rating_Feedback_OnsetTime	Recognition_consc_Rating_Feedback_OnsetTimeUncertainty	Recognition_consc_Rating_Feedback_fMRI_Pulse	Recognition_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	TrialStatus
60989	06/30/2021 08:36:18	1	1	45106	59629	1	6	58598	61629	1	7	61306	2	1654	inorganic	correct	63311	1	7	61306	66827	1	9	66706	3	931	67793	1	9	66706	71659	1	10	69406	3	2491	inorganic	correct	74174	1	11	72106	77107	1	12	74806	4	616	77773	1	13	77506	mac_59169.png	mac_Dartpfeil.png	mac_Medaille.png	ok
60989	06/30/2021 08:36:36	1	2	45106	81605	1	14	80206	83305	1	15	82906	2	1562	organic	incorrect	84904	1	15	82906	87487	1	16	85606	2	883	88403	1	17	88306	91585	1	18	91006	2	2322	organic	correct	93935	1	19	93706	96167	1	19	93706	3	558	96750	1	20	96406	fok_09378.png	fok_Kaenguruh.png	fok_Palme.png	ok
60989	06/30/2021 08:36:58	1	3	45106	100016	1	21	99106	102881	1	22	101806	2	973	inorganic	correct	103881	1	22	101806	107597	1	24	107205	3	266	107896	1	24	107205	112345	1	25	109906	3	1576	inorganic	correct	113944	1	26	112606	116943	1	27	115305	4	558	117527	1	27	115305	map_41499.png	map_Pfeife.png	map_Globus.png	ok
60989	06/30/2021 08:37:19	1	4	45106	121958	1	29	120706	125491	1	30	123405	2	546	inorganic	correct	126090	1	30	123405	129889	1	32	128806	3	574	130489	1	32	128806	133938	1	33	131505	2	2814	inorganic	correct	136787	1	34	134206	137720	1	35	136906	3	2614	140369	1	36	139605	faj_07783.png	faj_Schuh.png	faj_Parfuem.png	ok
60989	06/30/2021 08:37:38	1	5	45106	142568	1	37	142306	144784	1	37	142306	3	487	organic	correct	145301	1	38	145006	149999	1	39	147705	4	658	150682	1	40	150406	153981	1	41	153105	3	1530	organic	correct	155547	1	41	153105	158613	1	43	158506	3	1070	159712	1	43	158506	fou_17118.png	fou_Feige.png	fou_Schmetterling.png	ok
60989	06/30/2021 08:38:02	1	6	45106	162245	1	44	161205	165427	1	45	163905	3	1482	inorganic	incorrect	166943	1	46	166606	170409	1	47	169305	2	522	170959	1	47	169305	175674	1	49	174706	2	1663	inorganic	correct	177373	1	49	174706	181122	1	51	180105	3	304	181455	1	51	180105	maw_04767.png	maw_Pingpongschlaeger.png	maw_Schlauchboot.png	ok
60989	06/30/2021 08:38:22	1	7	45106	185420	1	52	182806	187420	1	53	185505	3	1082	organic	correct	188536	1	54	188205	192218	1	55	190906	4	446	192701	1	55	190906	197100	1	57	196305	2	637	organic	correct	197766	1	57	196305	201748	1	59	201705	4	795	202581	1	59	201705	mom_59361.png	mom_Loewe.png	mom_Ei.png	ok
60989	06/30/2021 08:38:41	1	8	45106	205980	1	60	204405	208429	1	61	207106	2	662	inorganic	correct	209129	1	61	207106	212495	1	62	209805	3	340	212861	1	63	212505	215960	1	64	215205	3	1073	inorganic	correct	217060	1	64	215205	221042	1	66	220605	4	666	221741	1	66	220605	fax_14883.png	fax_Klebeband.png	fax_Fahrrad.png	ok
60989	06/30/2021 08:39:01	1	9	45106	224824	1	67	223305	227290	1	68	226005	2	363	organic	incorrect	227689	1	68	226005	231105	1	69	228705	3	536	231671	1	70	231405	235087	1	71	234105	0	0	organic	miss	235087	1	72	236805	239752	1	73	239505	2	1646	241435	1	73	239505	foq_16799.png	foq_Fenchel.png	foq_Pinguin.png	ok
60989	06/30/2021 08:39:20	1	10	45106	244484	1	74	242205	247266	1	75	244905	3	490	inorganic	incorrect	247783	1	76	247605	251165	1	77	250305	3	683	251881	1	77	250305	255780	1	79	255705	3	1329	inorganic	incorrect	257130	1	79	255705	259862	1	80	258405	2	414	260312	1	80	258405	mak_00987.png	mak_Socken.png	mak_Rucksack.png	ok
60989	06/30/2021 08:39:40	1	11	45106	263944	1	82	263805	266376	1	82	263805	3	905	organic	correct	267309	1	83	266505	271158	1	84	269204	2	726	271908	1	84	269204	274590	1	85	271905	2	2049	organic	correct	276690	1	86	274605	278472	1	87	277304	3	820	279322	1	87	277304	foe_08236.png	foe_Tannenzapfen.png	foe_Adler.png	ok
60989	06/30/2021 08:40:00	1	12	45106	283787	1	89	282705	285803	1	90	285404	2	696	organic	incorrect	286536	1	90	285404	290935	1	92	290805	3	346	291318	1	92	290805	295450	1	93	293504	3	1907	organic	incorrect	297383	1	94	296205	300048	1	95	298905	2	1458	301531	1	95	298905	moj_11821.png	moj_Blatt.png	moj_Walnuss.png	ok
60989	06/30/2021 08:40:21	1	13	45106	303697	1	96	301604	306380	1	97	304305	3	1489	organic	correct	307896	1	98	307005	310945	1	99	309704	2	346	311328	1	99	309704	316193	1	101	315105	2	1602	organic	correct	317826	1	101	315105	319808	1	102	317804	4	639	320475	1	102	317804	mof_02408.png	mof_Spaghetti.png	mof_Hahn.png	ok
60989	06/30/2021 08:40:39	1	14	45106	324657	1	104	323204	327023	1	105	325904	2	1175	inorganic	correct	328222	1	105	325904	330688	1	106	328605	3	298	331021	1	106	328605	335520	1	108	334004	3	1744	inorganic	correct	337286	1	109	336705	339585	1	110	339404	3	756	340368	1	110	339404	fal_07906.png	fal_Buegeleisen.png	fal_Korb.png	ok
60989	06/30/2021 08:41:00	1	15	45106	343084	1	111	342104	346616	1	112	344805	3	1086	organic	correct	347732	1	113	347504	350165	1	113	347504	3	699	350898	1	114	350204	354397	1	115	352905	2	1673	organic	correct	356096	1	116	355604	358962	1	117	358304	3	710	359695	1	117	358304	mob_00760.png	mob_Igel.png	mob_Kiwi.png	ok
60989	06/30/2021 08:41:21	1	16	45106	364227	1	119	363704	366026	1	119	363704	3	642	organic	correct	366693	1	120	366404	371324	1	121	369105	4	444	371808	1	121	369105	375506	1	123	374504	2	1907	organic	correct	377439	1	124	377204	380105	1	125	379904	3	403	380538	1	125	379904	fop_00621.png	fop_Mango.png	fop_Koala.png	ok
60989	06/30/2021 08:41:42	1	17	45106	384653	1	126	382604	387686	1	127	385304	2	293	organic	incorrect	388002	1	127	385304	392967	1	129	390704	4	600	393600	1	130	393404	397349	1	131	396104	3	2028	organic	correct	399398	1	132	398804	401831	1	133	401504	3	1277	403130	1	133	401504	moe_02012.png	moe_Pommes.png	moe_Waschbaer.png	ok
60989	06/30/2021 08:42:02	1	18	45106	405713	1	134	404204	408229	1	135	406904	2	415	inorganic	correct	408679	1	135	406904	412294	1	136	409604	4	702	413027	1	137	412304	416059	1	138	415004	3	1170	inorganic	correct	417259	1	138	415004	421208	1	140	420404	4	540	421791	1	140	420404	fat_12032.png	fat_Kleiderbuegel.png	fat_Einkaufswagen.png	ok
60989	06/30/2021 08:42:20	1	19	45106	426056	1	142	425804	428422	1	142	425804	2	293	inorganic	correct	428738	1	143	428504	433004	1	144	431204	4	281	433320	1	144	431204	436686	1	146	436604	3	1057	inorganic	correct	437769	1	146	436604	440301	1	147	439303	4	605	440934	1	147	439303	fai_07494.png	fai_Foehn.png	fai_Kommode.png	ok
60989	06/30/2021 08:42:40	1	20	45106	444233	1	148	442004	447166	1	149	444704	3	1068	organic	correct	448265	1	150	447403	451547	1	151	450104	2	367	451947	1	151	450104	455163	1	152	452804	3	1848	organic	incorrect	457046	1	153	455503	459595	1	154	458204	3	392	460011	1	154	458204	mol_07679.png	mol_Schimpanse.png	mol_Pizza.png	ok
60989	06/30/2021 08:42:57	1	21	45106	463743	1	156	463603	466209	1	156	463603	3	352	inorganic	incorrect	466592	1	157	466304	469591	1	158	469004	3	429	470075	1	158	469004	473873	1	159	471703	2	2386	inorganic	correct	476289	1	160	474404	477589	1	161	477104	3	1634	479255	1	161	477104	fac_02146.png	fac_Ohrring.png	fac_Haarbuerste.png	ok
60989	06/30/2021 08:43:17	1	22	45106	480971	1	162	479803	484037	1	163	482504	3	1251	organic	correct	485319	1	164	485204	488335	1	165	487903	2	320	488685	1	165	487903	491684	1	166	490604	2	1773	organic	correct	493483	1	167	493303	496382	1	168	496003	2	1898	498315	1	168	496003	foc_02157.png	foc_Brombeere.png	foc_Eule.png	ok
60989	06/30/2021 08:43:39	1	23	45106	500631	1	169	498704	503813	1	170	501403	3	924	organic	correct	504763	1	171	504103	508312	1	172	506803	3	821	509161	1	172	506803	513027	1	174	512203	2	2060	organic	correct	515109	1	175	514904	518142	1	176	517603	4	1046	519241	1	176	517603	mos_20953.png	mos_Traube.png	mos_Eintagsfliege.png	ok
60989	06/30/2021 08:44:01	1	24	45106	522990	1	177	520303	526556	1	179	525703	2	920	organic	incorrect	527505	1	179	525703	531154	1	181	531103	2	425	531604	1	181	531103	535286	1	182	533803	3	2864	organic	correct	538185	1	183	536503	540734	1	184	539203	2	993	541750	1	184	539203	fov_15046.png	fov_Fisch.png	fov_Zucchini.png	ok
60989	06/30/2021 08:44:24	1	25	45106	545183	1	186	544603	548298	1	187	547303	2	672	organic	incorrect	548998	1	187	547303	553330	1	189	552703	3	393	553746	1	189	552703	558045	1	190	555403	3	1498	organic	correct	559578	1	191	558103	563493	1	192	560803	4	338	563860	1	193	563503	moh_06446.png	moh_Muecke.png	moh_Birne.png	ok
60989	06/30/2021 08:44:43	1	26	45106	568075	1	194	566203	570058	1	195	568903	3	1221	inorganic	incorrect	571324	1	195	568903	574123	1	196	571603	3	1185	575339	1	197	574303	578488	1	198	577003	2	1915	inorganic	correct	580437	1	199	579702	582903	1	200	582403	2	389	583320	1	200	582403	far_00736.png	far_Heissluftballon.png	far_Giesskanne.png	ok
60989	06/30/2021 08:45:02	1	27	45106	586519	1	201	585103	588685	1	202	587802	2	299	inorganic	correct	589018	1	202	587802	592783	1	203	590503	4	276	593083	1	203	590503	597748	1	205	595902	3	624	inorganic	correct	598398	1	205	595902	602213	1	207	601302	4	327	602563	1	207	601302	mas_41366.png	mas_Bueroklammer.png	mas_Tisch.png	ok
60989	06/30/2021 08:45:21	1	28	45106	605779	1	208	604002	609011	1	209	606703	2	782	inorganic	correct	609828	1	210	609402	612827	1	211	612102	4	374	613226	1	211	612102	616592	1	212	614803	3	1064	inorganic	correct	617725	1	213	617502	620457	1	214	620202	4	677	621174	1	214	620202	mai_06530.png	mai_Gewehr.png	mai_Auto.png	ok
60989	06/30/2021 08:45:40	1	29	45106	624872	1	215	622903	627838	1	216	625602	3	1050	inorganic	incorrect	628921	1	217	628302	632337	1	218	631004	2	295	632670	1	218	631004	636302	1	219	633702	3	1873	inorganic	correct	638201	1	220	636402	640384	1	221	639103	2	527	640934	1	221	639103	fap_16329.png	fap_Kissen.png	fap_Knopf.png	ok
60989	06/30/2021 08:46:00	1	30	45106	644149	1	222	641802	646215	1	223	644502	2	1305	inorganic	correct	647548	1	224	647204	649797	1	224	647204	3	519	650347	1	225	649902	653746	1	226	652602	2	2042	inorganic	correct	655812	1	227	655302	659161	1	228	658002	3	507	659694	1	228	658002	fan_17286.png	fan_Klavier.png	fan_Lampe.png	ok
60989	06/30/2021 08:46:19	1	31	45106	663376	1	229	660702	666042	1	230	663402	3	895	organic	correct	666958	1	231	666102	670457	1	232	668802	2	636	671140	1	232	668802	674672	1	234	674202	2	1333	organic	correct	676039	1	234	674202	678288	1	235	676902	4	819	679138	1	235	676902	foi_03389.png	foi_Apfelkuchen.png	foi_Pflanze.png	ok
60989	06/30/2021 08:46:40	1	32	45106	683036	1	237	682302	684886	1	237	682302	3	1290	organic	correct	686202	1	238	685002	689651	1	239	687702	3	451	690134	1	239	687702	694216	1	241	693102	2	2489	organic	incorrect	696732	1	242	695802	698731	1	243	698502	2	284	699047	1	243	698502	fot_00797.png	fot_Taube.png	fot_Salat.png	ok
60989	06/30/2021 08:47:00	1	33	45106	703529	1	244	701202	705495	1	245	703902	2	1533	organic	incorrect	707061	1	246	706603	710510	1	247	709301	4	492	711027	1	247	709301	714076	1	248	712002	3	1777	organic	correct	715875	1	249	714702	719474	1	250	717401	4	268	719791	1	250	717401	foj_08220.png	foj_Rose.png	foj_Waffel.png	ok
60989	06/30/2021 08:47:19	1	34	45106	723889	1	252	722803	725838	1	253	725502	2	1107	inorganic	correct	726971	1	253	725502	729637	1	254	728202	2	467	730137	1	254	728202	733303	1	255	730902	2	2326	inorganic	incorrect	735652	1	256	733602	737901	1	257	736303	3	1031	738967	1	257	736303	mao_11634.png	mao_Kegel.png	mao_Stempel.png	ok
60989	06/30/2021 08:47:38	1	35	45106	743149	1	259	741702	744715	1	260	744403	2	854	organic	incorrect	745598	1	260	744403	749231	1	261	747103	3	415	749680	1	261	747103	752963	1	263	752503	2	2134	organic	correct	755129	1	263	752503	757378	1	264	755203	2	437	757844	1	264	755203	mot_69374.png	mot_Bison.png	mot_Hotdog.png	ok
60989	06/30/2021 08:47:59	1	36	45106	762093	1	266	760603	764076	1	267	763302	2	858	inorganic	correct	764959	1	267	763302	768824	1	269	768703	4	292	769157	1	269	768703	773622	1	270	771402	2	1896	inorganic	incorrect	775538	1	271	774102	778104	1	272	776803	3	529	778671	1	272	776803	maj_01545.png	maj_Krawatte.png	maj_Computermaus.png	ok
60989	06/30/2021 08:48:20	1	37	45106	783069	1	274	782202	784885	1	274	782202	3	691	organic	correct	785602	1	275	784903	789684	1	276	787602	3	280	790000	1	276	787602	794032	1	278	793003	3	1577	organic	incorrect	795632	1	278	793003	799047	1	280	798402	3	920	799997	1	280	798402	mog_03090.png	mog_Fledermaus.png	mog_Pilz.png	ok
60989	06/30/2021 08:48:39	1	38	45106	804295	1	282	803802	806861	1	283	806502	2	1024	inorganic	correct	807911	1	283	806502	811526	1	284	809203	2	396	811959	1	285	811902	815542	1	286	814602	2	1881	inorganic	correct	817474	1	287	817302	819340	1	287	817302	4	411	819774	1	287	817302	mau_49693.png	mau_Leiter.png	mau_Wasserventil.png	ok
60989	06/30/2021 08:49:00	1	39	45106	823172	1	289	822702	826538	1	290	825402	2	355	organic	incorrect	826921	1	290	825402	830437	1	291	828102	4	311	830770	1	291	828102	834152	1	293	833502	3	2388	organic	correct	836568	1	294	836202	838784	1	294	836202	4	1229	840050	1	295	838902	mou_01862.png	mou_Kraehe.png	mou_Croissant.png	ok
