ID	DateTime	Run	Encoding_Trial	FaceBase_OnsetTime	FaceBase_OnsetTimeUncertainty	FaceBase_fMRI_Pulse	FaceBase_fMRI_PulseTime	Assoc_Encoding_OnsetTime	Assoc_Encoding_OnsetTimeUncertainty	Assoc_Encoding_fMRI_Pulse	Assoc_Encoding_fMRI_PulseTime	Immediate_Recall_OnsetTime	Immediate_Recall_OnsetTimeUncertainty	Immediate_Recall_fMRI_Pulse	Immediate_Recall_fMRI_PulseTime	Immediate_Recall_Pressed_Button	Immediate_Recall_RT	Immediate_Recall_Accuracy	Immediate_Recall_Feedback_OnsetTime	Immediate_Recall_Feedback_OnsetTimeUncertainty	Immediate_Recall_Feedback_fMRI_Pulse	Immediate_Recall_Feedback_fMRI_PulseTime	Presented_Person	Presented_Object	Object_Category	First_pulse_time	TrialStatus
65837	07/13/2021 13:32:31	1	1	74624	1	7	72873	77840	1	9	77120	82355	1	11	81359	3	803	correct	83188	1	11	81359	foq_16799.png	foq_Fenchel.png	organic	60160	ok
65837	07/13/2021 13:32:42	1	2	86104	1	13	85600	87720	1	13	85600	92285	1	16	91960	3	697	correct	93018	1	16	91960	mob_00760.png	mob_Kiwi.png	organic	60160	ok
65837	07/13/2021 13:32:52	1	3	96600	1	18	96199	99316	1	19	98320	102748	1	21	102559	3	540	correct	103315	1	21	102559	for_15187.png	for_Mandel.png	organic	60160	ok
65837	07/13/2021 13:33:03	1	4	107197	1	23	106800	109396	1	24	108920	113944	1	26	113160	3	483	correct	114477	1	26	113160	mog_03090.png	mog_Pilz.png	organic	60160	ok
65837	07/13/2021 13:33:13	1	5	118026	1	28	117399	120759	1	29	119519	123908	1	31	123760	3	380	correct	124324	1	31	123760	foi_03389.png	foi_Apfelkuchen.png	organic	60160	ok
65837	07/13/2021 13:33:25	1	6	127606	1	32	125879	130355	1	34	130119	134504	1	36	134359	3	535	correct	135071	1	36	134359	mol_07679.png	mol_Pizza.png	organic	60160	ok
65837	07/13/2021 13:33:35	1	7	139752	1	38	138600	141835	1	39	140719	145034	1	41	144959	2	488	correct	145550	1	41	144959	faj_07783.png	faj_Parfuem.png	inorganic	60160	ok
65837	07/13/2021 13:33:46	1	8	149732	1	43	149199	151998	1	44	151319	156097	1	46	155560	3	627	correct	156747	1	46	155560	mot_69374.png	mot_Hotdog.png	organic	60160	ok
65837	07/13/2021 13:33:55	1	9	160545	1	48	159799	162278	1	49	161919	165427	1	50	164039	2	829	incorrect	166293	1	51	166159	mom_59361.png	mom_Loewe.png	organic	60160	ok
65837	07/13/2021 13:34:04	1	10	169842	1	52	168279	172175	1	53	170399	175890	1	55	174639	2	967	correct	176890	1	56	176759	map_41499.png	map_Pfeife.png	inorganic	60160	ok
65837	07/13/2021 13:34:16	1	11	179256	1	57	178879	181088	1	58	180999	185803	1	60	185239	3	879	correct	186720	1	60	185239	mof_02408.png	mof_Spaghetti.png	organic	60160	ok
65837	07/13/2021 13:34:29	1	12	190568	1	62	189479	193684	1	63	191599	198449	1	66	197959	2	866	correct	199349	1	66	197959	faw_14215.png	faw_Hufeisen.png	inorganic	60160	ok
65837	07/13/2021 13:34:37	1	13	203697	1	68	202199	205430	1	69	204319	208729	1	71	208559	2	889	correct	209645	1	71	208559	fag_06539.png	fag_Portemonnaie.png	inorganic	60160	ok
65837	07/13/2021 13:34:47	1	14	212278	1	72	210678	214027	1	73	212799	217176	1	75	217039	2	469	correct	217676	1	75	217039	mat_23275.png	mat_Feuerzeug.png	inorganic	60160	ok
65837	07/13/2021 13:35:00	1	15	222124	1	77	221279	224574	1	78	223399	229505	1	80	227639	2	334	correct	229872	1	81	229759	far_00736.png	far_Heissluftballon.png	inorganic	60160	ok
65837	07/13/2021 13:35:09	1	16	234687	1	83	233998	236686	1	84	236120	240202	1	85	238239	3	571	correct	240802	1	86	240360	moj_11821.png	moj_Blatt.png	organic	60160	ok
65837	07/13/2021 13:35:22	1	17	244050	1	87	242478	246999	1	89	246719	251548	1	91	250958	2	1019	correct	252598	1	91	250958	mak_00987.png	mak_Socken.png	inorganic	60160	ok
65837	07/13/2021 13:35:32	1	18	256646	1	93	255199	258962	1	94	257319	262694	1	96	261559	2	886	correct	263627	1	96	261559	fan_17286.png	fan_Lampe.png	inorganic	60160	ok
65837	07/13/2021 13:35:44	1	19	266943	1	98	265798	269409	1	99	267919	274457	1	102	274278	3	673	correct	275157	1	102	274278	fop_00621.png	fop_Koala.png	organic	60160	ok
65837	07/13/2021 13:35:55	1	20	279039	1	104	278520	281721	1	105	280639	285520	1	107	284879	2	753	correct	286303	1	107	284879	mae_01010.png	mae_Schach.png	inorganic	60160	ok
65837	07/13/2021 13:36:07	1	21	289952	1	109	289118	292884	1	110	291238	296783	1	112	295478	3	934	correct	297749	1	113	297598	fov_15046.png	fov_Zucchini.png	organic	60160	ok
65837	07/13/2021 13:36:18	1	22	301814	1	114	299718	304530	1	116	303959	308095	1	117	306078	2	1062	correct	309178	1	118	308198	fat_12032.png	fat_Kleiderbuegel.png	inorganic	60160	ok
65837	07/13/2021 13:36:30	1	23	312461	1	119	310318	315926	1	121	314559	320891	1	123	318799	2	720	correct	321641	1	124	320919	mas_41366.png	mas_Tisch.png	inorganic	60160	ok
65837	07/13/2021 13:36:39	1	24	324523	1	125	323038	326939	1	126	325160	330588	1	128	329399	2	1080	correct	331704	1	129	331519	fai_07494.png	fai_Foehn.png	inorganic	60160	ok
65837	07/13/2021 13:36:50	1	25	334220	1	130	333639	335969	1	131	335759	340884	1	133	339998	3	501	correct	341418	1	133	339998	fok_09378.png	fok_Kaenguruh.png	organic	60160	ok
65837	07/13/2021 13:37:00	1	26	344417	1	135	344239	347399	1	136	346359	351214	1	138	350599	3	791	correct	352031	1	138	350599	foc_02157.png	foc_Brombeere.png	organic	60160	ok
65837	07/13/2021 13:37:12	1	27	355063	1	140	354839	357362	1	141	356958	361244	1	142	359079	2	595	correct	361877	1	143	361199	fal_07906.png	fal_Korb.png	inorganic	60160	ok
65837	07/13/2021 13:37:25	1	28	366542	1	145	365439	369925	1	147	369679	374740	1	149	373919	2	573	correct	375339	1	149	373919	mal_04470.png	mal_Drucker.png	inorganic	60160	ok
65837	07/13/2021 13:37:35	1	29	379571	1	151	378159	382004	1	152	380278	386136	1	154	384519	3	559	correct	386719	1	155	386639	foj_08220.png	foj_Rose.png	organic	60160	ok
65837	07/13/2021 13:37:45	1	30	390084	1	156	388758	392000	1	157	390879	395483	1	159	395118	2	343	correct	395849	1	159	395118	fac_02146.png	fac_Haarbuerste.png	inorganic	60160	ok
65837	07/13/2021 13:37:57	1	31	400264	1	161	399359	402330	1	162	401479	406712	1	164	405718	3	605	correct	407345	1	164	405718	fot_00797.png	fot_Salat.png	organic	60160	ok
65837	07/13/2021 13:38:07	1	32	411727	1	166	409959	415126	1	168	414198	418492	1	170	418438	2	902	correct	419425	1	170	418438	mau_49693.png	mau_Leiter.png	inorganic	60160	ok
65837	07/13/2021 13:38:18	1	33	421890	1	171	420558	424739	1	172	422679	429221	1	175	429038	3	700	correct	429954	1	175	429038	mos_20953.png	mos_Eintagsfliege.png	organic	60160	ok
65837	07/13/2021 13:38:30	1	34	432970	1	176	431159	435786	1	178	435398	440751	1	180	439639	2	685	correct	441467	1	180	439639	fax_14883.png	fax_Klebeband.png	inorganic	60160	ok
65837	07/13/2021 13:38:43	1	35	445099	1	182	443878	447665	1	183	445998	452480	1	186	452358	3	1354	correct	453863	1	186	452358	foe_08236.png	foe_Adler.png	organic	60160	ok
65837	07/13/2021 13:38:54	1	36	457612	1	188	456598	459911	1	189	458718	464159	1	191	462959	2	355	correct	464543	1	191	462959	fap_16329.png	fap_Kissen.png	inorganic	60160	ok
65837	07/13/2021 13:39:04	1	37	468541	1	193	467198	471374	1	194	469318	475022	1	196	473558	3	513	correct	475572	1	196	473558	fou_17118.png	fou_Feige.png	organic	60160	ok
65837	07/13/2021 13:39:15	1	38	478571	1	198	477798	481820	1	199	479918	485602	1	201	484158	2	372	correct	486002	1	201	484158	mao_11634.png	mao_Stempel.png	inorganic	60160	ok
